Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xpcR,xOPS,xInn,RLR,pos_adj,xWAR
Odalis Seguignol,AA,MTY,LF,100,24,76,94,52,27,44,37,50,45,73,61,49,47,50,1,$38K  37500,Monterrey Sultanes,2792,0.2498692397445424,0.3152676649159536,0.3323365229599972,493.7804707884789,0.8299449999999999,60.64010833426036,59.0234975265252,-101.15933272778472,-0.3540732303587465,-2.4612130908331054,-3.1550664742297982,0.0,0.0058130810966378,0.6476041878759509,962.4091813327294,1.8120979356675793,-4.9506645130284435,-10.865842505679897
Orlando Lee,AAA,MTY,2B,100,26,77,83,75,16,27,58,22,70,92,76,53,47,46,6,$64K  64000,Monterrey Sultanes,2792,0.2595182525260813,0.3059167034280353,0.3282320254187734,489.4382808506489,0.8297733333333334,57.62177531206871,61.22801800862947,-109.17737888812968,5.989876914008833,-4.105406411088351,-0.918849370945053,0.0,-0.0219518592612456,0.6341487288468086,939.9865101738188,1.796162770370228,1.611773851464024,-10.149366173163124
Ozzie Wells,HiA,MTY,LF,100,23,82,87,52,40,41,31,45,42,31,73,59,68,75,11,$27K  26250,Monterrey Sultanes,2792,0.239587704511668,0.2999960819804904,0.3300321652067311,471.5736234486103,0.8967813333333331,56.09628256437608,48.11076348448699,-106.88850126788437,-5.886427141563206,-2.46080460064891,-1.4892118884348802,0.0,-0.0007853887191612,0.6300282471872215,962.2794532624156,1.7306022415223585,-4.949997187563866,-11.841133962094146
Pascual Canseco,HiA,MTY,SS,100,20,60,83,35,36,23,44,39,69,100,86,81,87,86,2,$27K  26250,Monterrey Sultanes,2792,0.2304018651670588,0.283317116911623,0.3325536469293804,421.88083562254906,0.9610799999999996,53.02289811931732,57.67714550694512,-113.74645087891672,7.757967166422053,0.1496810627730561,0.0955109183310969,0.0,0.0097755365158792,0.6158707638410034,818.2212918932942,1.548237398106454,4.208957262825587,-10.092658182376713
Patsy Riggs,RL,MTY,3B,100,23,72,60,11,50,13,12,31,24,69,49,40,56,40,5,$8K  7650,Monterrey Sultanes,2792,0.217586322006257,0.2732611720028293,0.3484298130706396,392.9523234665394,0.7747974999999999,46.60428469080543,45.06195642553797,-140.40572431579182,-0.920980438047576,-2.547637471466199,-3.675182992049823,-0.021932346825338,0.0292878279314738,0.6216909850734689,841.0596209678718,1.4420742339859043,1.4421461264881201,-14.324001524103545
Paxton Bryant,AA,MTY,RF,100,26,75,95,66,12,58,27,45,69,77,83,55,52,54,2,$38K  37500,Monterrey Sultanes,2792,0.2498921906872118,0.3134583624756454,0.2943160394610396,490.81876370310783,0.8863824999999997,53.07525177452371,54.31662281019674,-119.75116890226906,2.851690132548385,-2.6422812419523707,-0.528499417241165,0.0,-0.0310318134843708,0.6077744019366851,940.811534285727,1.801228928866069,-4.839565505585015,-12.141767508739637
Rafael Martinez,AAA,MTY,LF,100,24,78,67,58,38,42,62,50,54,82,71,69,51,55,13,$55K  54500,Monterrey Sultanes,2792,0.260003594135858,0.3200732668828971,0.3726909835824956,514.1837990581989,0.9705399999999994,72.89183558935073,70.07917048513485,-70.56748680503057,1.8435031953851584,-1.8868176471442184,-1.9990801554774007,0.0,-0.0057764514031458,0.6927642504653927,974.6661107094864,1.8869749938454141,-5.01371456126279,-7.443301842418305
Randy Morehead,ML,MTY,CF,100,32,83,73,51,45,60,52,56,70,72,75,80,56,63,3,$0  0,Monterrey Sultanes,2792,0.2550006815640359,0.3166345312872577,0.3753213559243054,547.3776252865791,0.9764249999999997,73.35771323222033,69.5565974614496,-72.0209029372823,1.0385751312006437,-1.5883200002904294,-0.1607121480790206,0.0,0.0069858680826274,0.6919558872115631,1015.8999862452386,2.0087912007304425,1.7419409915041815,-6.792452598287935
Ray Smith,AA,MTY,SS,100,21,74,78,45,25,49,47,55,50,67,71,78,72,63,14,$38K  37500,Monterrey Sultanes,2792,0.2490589743077697,0.3127178819008909,0.3139264730142866,476.683244496584,0.94116,58.4092699499848,54.18056053073672,-103.66752711381248,-1.5798615524586308,-3.6070362102527422,-2.545940141089184,0.0,0.0286055272763025,0.6266443549151774,942.2417633844074,1.749353760265681,4.846922651154359,-10.199623730265321
Rick Franklin,AA,MTY,2B,100,21,72,66,34,44,38,41,31,66,52,63,55,66,59,4,$38K  37500,Monterrey Sultanes,2792,0.2400444966166806,0.2889457607184904,0.3535621333985168,432.3934066295624,0.9486179999999994,57.51246050980589,53.96409381704,-111.52046459203537,-3.293360964234833,-0.9503527608810082,-1.3419826525008582,0.0,0.02392250673707,0.6425078941170072,864.3722431709019,1.5868169073161815,1.4821197585234944,-11.397995408579924
Robinson Weaver,AA,MTY,1B,100,23,70,88,19,74,36,32,59,24,38,50,39,57,45,0,$38K  37500,Monterrey Sultanes,2792,0.2392572578399884,0.3084977197196773,0.4287357066298201,453.5362931787968,0.9271999999999998,77.43977701650473,65.52004055212313,-62.69415830937629,-3.5997735913746274,-2.360900762509806,-3.0137570655484853,0.0,0.0503583348645026,0.7372334263494974,920.8733733902611,1.6644080299637471,-7.895004915897301,-7.613483542065196
Sid Holmes,RL,MTY,C,100,19,54,71,17,22,2,4,12,33,18,14,15,54,45,51,$8K  7650,Monterrey Sultanes,2792,0.2125841641225887,0.2587041713797839,0.2521621266249563,236.7686727494001,0.4980716666666666,18.83893002636941,16.397346839532865,-199.23115495482176,-4.419404463656192,-13.105476619893684,-10.052990172232322,-8.614852113570683,0.0853872802280949,0.5108662980047403,642.740552912793,0.8689043988208521,5.510464273943698,-20.896148509097607
Spencer Houck,LoA,MTY,3B,100,24,69,70,21,32,15,12,20,22,43,46,40,54,45,11,$27K  26250,Monterrey Sultanes,2792,0.2188235501148293,0.2676820672285328,0.2930712283798603,357.02422469854355,0.77912,32.96608219746449,29.67822754847878,-169.63169528253326,-3.963443503336293,-3.79724334558671,-3.1285571875543443,-0.0203191950152845,0.0345848816241033,0.5607532956083932,819.7701087867342,1.3102236698961889,1.4056414759717666,-17.53820253199325
T.J. Darwin,AA,MTY,C,100,25,61,70,40,26,41,31,42,42,17,13,14,58,49,61,$38K  37500,Monterrey Sultanes,2792,0.2464915587400774,0.3084719326127861,0.3062930431983769,334.3736392855644,0.7931233333333328,50.79091693964037,42.84044046384809,-120.9057946481085,-4.802289791918884,-0.8107611118151528,-4.246170598200469,-4.01011231731573,0.0782507919093024,0.6147649758111631,742.2991785653742,1.2270995256727852,6.364019020622207,-12.332947661258968
Ted Dimaggio,HiA,MTY,3B,100,25,81,91,10,37,18,11,21,32,38,49,45,52,47,16,$27K  26250,Monterrey Sultanes,2792,0.2144297386979776,0.2624620294515968,0.2941608323908413,406.913243830204,0.72329,30.862104840281603,28.60478480229215,-176.83421405195674,-4.324365072984135,-6.428990455712596,-4.831059868931254,0.0,0.0733748494412413,0.556622861842438,915.5404646888799,1.4933086518449559,1.5698567638698213,-18.437110139350025
Terry Hill,HiA,MTY,CF,100,25,86,81,19,43,15,27,39,57,83,73,51,49,43,10,$27K  26250,Monterrey Sultanes,2792,0.2269056392733041,0.2857361761968938,0.3442669706887724,479.5683856010437,0.7945300000000001,50.50143236969197,53.56965187482131,-131.25080752151968,2.042394476955938,-1.7846403726484237,-2.590467821636086,0.0,0.0249015519975347,0.6300031468856662,961.6751503792705,1.7599417817626688,1.6489628778794074,-12.940391217334913
Tom Dellucci,ML,MTY,RF,100,32,87,72,44,51,75,71,66,53,64,62,63,51,59,7,$0  0,Monterrey Sultanes,2792,0.2705078458890414,0.3376505446946373,0.4117858467638423,579.2039013803005,0.970906,88.755769300678,80.93133632383837,-36.17679391056714,-1.7481360638416017,-0.9280876217920776,-1.869417665023109,0.0,0.022464700191411,0.7494363914584796,1067.7649147193529,2.125588710193153,-5.492617874070746,-4.350223575203845
Tom Sheldon,LoA,MTY,3B,100,23,77,63,18,42,16,22,26,28,39,48,41,61,50,6,$27K  26250,Monterrey Sultanes,2792,0.2234799912435137,0.2741084289226734,0.3226411364850218,393.6121877133846,0.9365300000000004,42.520476791829054,37.52725866441909,-147.679278048458,-4.554575526833043,-3.866710855451588,-4.164452971818277,0.0,0.0355988470209542,0.5967495654076952,864.7860306177186,1.444495833685098,1.4828292706065134,-15.4682989985395
Troy Valle,AA,MTY,1B,100,24,92,43,40,41,32,28,42,58,45,57,41,62,49,9,$38K  37500,Monterrey Sultanes,2792,0.2400161961517434,0.3006125579248808,0.3428530707966284,472.6765886545181,0.8824899999999998,57.52219543074497,52.58798896206138,-113.96211090020785,-4.588268251339807,-1.805390096663254,-2.893196953653261,0.0,-0.0057357495216291,0.6434656287215093,934.1056238708372,1.7346499531897464,-8.008450136066848,-12.872600052206316
Vasco Rincon,RL,MTY,RF,100,19,64,51,61,58,58,51,75,49,71,61,35,68,45,10,$8K  7650,Monterrey Sultanes,2792,0.2702028178327587,0.3505195224550502,0.4451844284890121,473.48900389671326,0.7865033333333332,99.06295021809235,88.8968255862041,-8.58894716843912,-1.2986085348332317,-2.470960549117361,-1.417438604972845,0.0,-0.0309916178057772,0.7957039509440622,854.1236212494791,1.7376313914409105,-4.393640027003493,-1.4071257368922967
Vic Gonzalez,ML,MTY,1B,100,28,82,76,71,85,81,66,69,63,37,43,45,39,39,16,$5.4M  5400000,Monterrey Sultanes,2792,0.2840424475522687,0.3533832926094115,0.515944327641779,588.0714149773121,0.97226,115.04805267121591,98.62552620225182,25.304886205816217,-7.23688397926887,-1.3735698781689527,-1.3311067805453172,0.0,0.0327835387751821,0.8693276202511905,1049.6695415756765,2.1581311132128387,-8.999224464812041,0.997395235161311
Vladimir Mateo,ML,MTY,SS,100,32,81,65,45,13,42,24,40,50,54,85,88,84,92,7,$0  0,Monterrey Sultanes,2792,0.2266513658977747,0.2825012263277698,0.2413729004397539,444.6307620704174,0.9687299999999994,33.295759654774514,31.9666262906889,-160.4743232557126,-5.291386871369642,1.6603779501317837,0.5511976013803909,0.0,-0.0183045926360517,0.5238741267675238,917.1292304593219,1.6317261085589805,4.717742955037664,-16.01196506066143
Wayne Cintron,HiA,MTY,RF,100,25,84,55,50,12,20,22,45,53,85,51,28,52,43,4,$27K  26250,Monterrey Sultanes,2792,0.240425912754629,0.3084549745036906,0.2888818118632774,453.8886013329029,0.6006839999999999,47.35607831885463,51.27976631151108,-136.08672185196025,2.3792511168127795,-2.0668558081754305,-2.372783899505416,0.0345510438311864,-0.0298859474396902,0.597336786366968,884.2060752499866,1.665700946384186,-4.54838516075096,-14.006037282255173
William Maduro,AAA,MTY,1B,100,31,84,72,77,42,31,68,9,86,73,51,40,57,48,10,$67K  67000,Monterrey Sultanes,2792,0.2658714941050997,0.3005276032218201,0.4002614730705597,508.6856045424938,0.8049199999999999,72.30065774541762,72.30799425753361,-78.22696625884106,5.263268426802919,0.3445514074746432,-1.699252801997063,2.628476819027739,0.0215389797112567,0.7007890762923799,944.5170930120935,1.8667974705912067,-8.097711702778579,-8.153270912419382
Willis Hughes,RL,MTY,2B,100,22,75,70,26,13,13,18,29,42,52,64,52,50,47,5,$8K  7650,Monterrey Sultanes,2792,0.2227893537151273,0.2769388793761027,0.2486693352197779,387.2061203420162,0.7416100000000001,27.154838163518065,27.452838876799824,-182.84358636092344,-3.784040409889636,-0.3270762956242252,-2.318445606545,0.0,0.0075620488596161,0.5256082145958806,858.8424645426617,1.4209865575064198,1.4726379707521633,-18.752176246506515
Yannick Bradley,RL,MTY,LF,100,19,61,76,32,45,20,25,41,55,39,56,43,38,37,5,$8K  7650,Monterrey Sultanes,2792,0.2341877813303652,0.2934873518093621,0.3474348736254979,380.8195568323136,0.8806499999999998,53.46558515107208,47.96364551700247,-119.82661878783672,-4.7882558313020525,-2.9166063562328595,-2.277665355053853,0.0,0.0158854065038741,0.64092222543486,807.4883525607615,1.397548857482638,-4.153746669551243,-13.067261458859903
Yeico Ayala,AA,MTY,LF,100,23,76,86,73,0,27,24,48,83,85,77,54,47,58,18,$38K  37500,Monterrey Sultanes,2792,0.2432712577234651,0.310665387210756,0.2549084607846986,459.371691763401,0.8491700000000002,41.89372163230618,48.30555243242127,-141.8014667187859,5.6234755398741365,-2.012408697779408,-2.2529314932703235,0.0,-0.0412481322391994,0.5655738479954546,885.323088455527,1.6858230399824168,-4.554131113454358,-14.241511515007574
Yunel Nieves,LoA,MTY,1B,100,21,85,64,70,41,45,27,47,59,60,51,37,46,44,9,$27K  26250,Monterrey Sultanes,2792,0.2529983738846419,0.3180294105964231,0.3700218562811047,505.0957818031311,0.8808424999999995,69.30894913202391,65.00498408602147,-83.36604484951073,-2.1493066620871133,-1.509176677539446,-1.7456307080274065,0.0,-0.0217078667747426,0.6880512668775278,950.5459729420271,1.8536233765144925,-8.149399630847283,-9.429560557990769
Zeus Marisnick,HiA,MTY,LF,100,25,76,62,11,51,12,16,27,36,33,42,25,39,35,8,$27K  26250,Monterrey Sultanes,2792,0.221904550262017,0.2747810894637798,0.3455994079439558,383.73038187623024,0.67448,45.13728028267687,40.44827152700457,-144.87852432509368,-4.237970674914739,-4.840272036579135,-5.970128913681538,-1.4115132722563186,0.0319906547983538,0.6203804974077356,846.0695507755777,1.4082311350639043,-4.352209623331161,-15.927861970333334
Al Tejera,AA,MON,SS,100,22,83,95,53,70,50,52,67,53,80,82,60,81,65,0,$55K  54500,Montreal Saints,2787,0.2575570042920671,0.3294667524564623,0.4553880151868284,570.1438821554184,0.9453198333333332,94.90199371697562,87.85619595552856,-18.15653463092582,1.9412854073191383,-0.8727330226017223,-0.2568108559669896,0.0,0.0112066634055355,0.7848547676432907,1035.8561428739617,2.092339841301474,5.3284781012035065,-0.9122722639036746
Alberto Palmeiro,RL,MON,1B,100,19,68,74,37,38,32,33,46,16,47,34,22,33,24,6,$8K  7650,Montreal Saints,2787,0.248787727635841,0.314381941892454,0.3574400708265962,419.5140962600708,0.6881999999999999,62.54126806489839,54.57950026698239,-99.78056865279046,-4.776601118382718,-3.713001300014671,-6.36189820519838,-7.80597391705628,0.0226346224253194,0.6718220127190502,879.8725751345795,1.5395518308012877,-7.543489155817724,-11.78463829973982
Alex Chung,LoA,MON,CF,100,21,76,43,37,50,30,29,45,51,77,63,49,39,43,1,$27K  26250,Montreal Saints,2787,0.2380047371762178,0.2998088445639696,0.37667032103685,456.8525630533695,0.8420000000000002,63.58283677104518,62.15905405999222,-98.8948133051204,0.761519714508258,0.4637305511666076,-2.251881309517344,0.0,-0.0342391539570979,0.6764791656008196,885.2399658023683,1.6765782273476855,1.5179011759299867,-9.795824094481718
Alex Cordero,HiA,MON,LF,100,24,72,52,33,58,61,52,62,75,37,46,60,54,51,12,$38K  37500,Montreal Saints,2787,0.2564000181913298,0.3208609376545184,0.4011220024443566,471.8889617919922,0.9728849999999994,79.06662123728492,69.12332502635257,-60.70928099495774,-4.3046349639607415,-2.944654054397981,-2.460833862274989,0.0,0.0449202140179824,0.721982940098875,893.4514201398442,1.7317594844569904,-4.595943519237882,-7.089442250866787
Alex Tavarez,LoA,MON,SS,100,20,71,97,28,22,17,37,6,37,70,84,63,89,67,0,$27K  26250,Montreal Saints,2787,0.2251204535089545,0.2612337609361834,0.2849583355561036,401.0185376405716,0.826189333333333,33.48158685204871,34.62672273336505,-165.96518148994488,-1.6138506136692945,-4.267893774310559,-6.978136554001083,0.0,0.0380826910577144,0.5461920964922871,880.5076314180861,1.471675992091234,4.529360243920196,-16.988727313940064
Andres Johnson,RL,MON,DH,100,19,53,68,62,30,38,20,40,21,48,0,16,62,61,23,$8K  7650,Montreal Saints,2787,0.2441541213289476,0.3065098960505267,0.3295323808717696,347.34168541431427,0.5685475,56.6540908839921,51.06574242211939,-104.28376320586956,-4.511803414007557,-2.5663985208707505,-6.3707490662549136,-3.291627592468574,0.0335082643604966,0.6360422769222963,715.8499445918362,1.2746902486959646,-8.592163258132466,-12.34510816445719
Benito Unamuno,ML,MON,CF,100,27,79,92,65,44,45,62,62,55,79,77,76,60,58,9,$343K  343000,Montreal Saints,2787,0.2635193751997378,0.3305810092378686,0.390958429163847,550.4765802621841,0.9627699999999996,80.94427951649013,75.67657341015587,-48.90212708141604,1.7398845738459754,-1.3955825632145131,-2.0575067439030126,0.0,0.0119923346528213,0.7215394384017155,1028.5011420013811,2.020163886055671,1.763547911525002,-4.579486011220386
Brent Throneberry,LoA,MON,C,100,22,92,82,27,10,24,16,35,45,42,3,17,63,49,45,$27K  26250,Montreal Saints,2787,0.2303494198856841,0.2903736372438073,0.2481023794040927,426.4610030055046,0.6444299999999998,30.975499527524875,31.96114524115404,-174.9600477381651,-3.2737212058755567,-0.4785232451633683,-4.852860615584341,-5.7628838720965545,0.1159707889628026,0.5384760166479,906.7368395668493,1.565045903810239,7.773806923584099,-17.51199174957387
Charlie Choate,AA,MON,C,100,24,67,71,58,83,73,47,73,45,18,14,22,68,57,46,$59K  59000,Montreal Saints,2787,0.2692569819380646,0.3450064753177703,0.4847627642143737,467.0415628552437,0.5936500000000001,104.8988117341756,86.853261815841,8.167554074544967,-4.333964359506883,-0.0709129842285429,-0.7553337656162608,-0.249504397637796,0.0722013700023655,0.829769239532144,868.9585190525898,1.713970280293827,7.44991871615732,1.2338825009520025
Christian Holt,AAA,MON,2B,100,27,81,49,84,29,58,52,45,65,52,81,85,87,87,25,$57K  57000,Montreal Saints,2787,0.2585648014414196,0.3143945109937168,0.3287301536313442,491.3423404097557,0.9752449999999996,65.42007146184514,58.25754380364963,-81.93708242674307,-5.393639451992968,0.0553255647104296,2.0888259610752744,0.0,-0.0343823773410275,0.643124664625061,933.7590612415355,1.803150374377604,1.6010957840218374,-8.24839473829566
Connie Dupler,RL,MON,RF,100,20,66,88,30,24,14,31,41,44,72,63,40,43,42,9,$8K  7650,Montreal Saints,2787,0.2344327895704612,0.2963606557517406,0.3062106181633699,403.1079751849175,0.8863499999999996,45.80090799816716,47.12527569266097,-136.5036709257443,-0.356054794318541,-1.0994348958047246,-1.4955727472087574,0.0,0.0116073483249767,0.6025712739151106,848.4356970421295,1.4793439046248535,-4.3643811576241225,-14.23557550121794
Cristian Rehfield,AA,MON,LF,100,25,74,88,34,4,55,34,57,68,78,69,59,45,49,0,$38K  37500,Montreal Saints,2787,0.2457006928882185,0.3145900435083403,0.2635933381200589,475.6172667145729,0.8843566666666669,46.02703367349349,48.8294906343712,-138.91925296117967,3.307002624363265,-2.3776881616515486,-1.639605250991217,0.0,0.0112531274380291,0.5781833816283992,930.4570593302763,1.7454417867217187,-4.786301745526112,-14.140065118438088
Damian Nygren,ML,MON,C,100,32,75,66,66,77,51,45,77,67,30,25,45,55,68,84,$343K  343000,Montreal Saints,2787,0.2596427447508559,0.336854348035952,0.4486148671729352,475.46052399277687,0.9923299999999996,92.74914099181078,80.7937724791613,-14.957197598651476,-5.305574471934881,-0.0216942422668462,-0.5386955397448818,-0.8153415920295484,0.0655623881929915,0.7854692152088871,888.379072220609,1.7448665651821873,7.616418657584097,-1.1530529101008875
Dan Mitchell,AA,MON,3B,100,26,78,91,50,41,45,47,39,65,61,66,59,73,65,1,$55K  54500,Montreal Saints,2787,0.2493100531030274,0.3031575941651703,0.3614064388301504,495.0449131131172,0.8535200000000002,65.27059969663568,61.7724932427431,-90.44185855566008,-2.1208028652250954,-2.589721719686628,-3.324069386592795,0.0,0.0330196837339446,0.6645640329953206,952.2536756754595,1.8167382433787955,1.6328080858632708,-9.316718995670586
Darrell Sy,HiA,MON,3B,100,23,77,67,31,31,18,27,28,41,19,53,41,61,49,1,$27K  26250,Montreal Saints,2787,0.2318967555504176,0.2835017308472082,0.2988514063627565,391.294780343771,0.9085599999999996,41.19827248088731,33.75839684693204,-149.39747436601152,-3.845413020807593,-2.997300440496004,-3.862977153481568,0.0,0.0239860900428158,0.5823531372099646,863.7951633367467,1.4359913071616572,1.4811302526350252,-15.540641991137878
Darren Giles,RL,MON,2B,100,21,72,65,45,58,48,29,67,36,83,76,59,52,39,10,$8K  7650,Montreal Saints,2787,0.2472919017383153,0.3232411918614793,0.4108278360020672,493.61036121845245,0.9214699999999998,79.84569158505073,73.41579265705371,-57.08558055572627,-0.1981082851218794,-3.7156740910346433,-4.353240501026146,0.0,-0.0207169570613058,0.7340690278635464,939.3318745644344,1.8114736598630097,1.61065136242187,-5.867454491339084
Dayton Slocumb,HiA,MON,1B,100,20,67,91,44,64,46,37,61,61,75,73,52,50,44,3,$27K  26250,Montreal Saints,2787,0.2496258540345467,0.319596368925281,0.4302503548365694,492.3895390629768,0.83067,82.93431776797988,77.9007921279321,-49.68136478041248,1.2059915055866706,-2.262695087786812,-1.4180980467122977,0.0,0.0076137995956361,0.7498467237618505,921.7225619184069,1.8069934314242013,-7.902285338806643,-5.643092407707458
Delanor Sever,ML,MON,3B,100,31,87,84,43,29,70,61,66,78,63,75,84,77,90,14,$378K  378000,Montreal Saints,2787,0.255861891442333,0.321945228126325,0.325170198014036,552.5344210267067,0.9784499999999992,66.66915092461167,64.12471580539426,-82.88768705318631,-1.4697486700767708,1.2632784176915992,0.2942311972624569,0.0,0.0337803582687758,0.647115426140361,1027.740916081761,2.0277158432956353,1.762244369138822,-8.090718733610874
Denny Komatsu,RL,MON,LF,100,19,57,90,10,50,31,48,54,60,52,45,40,48,42,8,$8K  7650,Montreal Saints,2787,0.2432088870766666,0.3068124794487618,0.3771804263283757,401.2701373398304,0.8733900000000001,65.8644250302419,61.428122162810205,-90.78244806081472,-2.5190103223982336,-14.914732658691424,-2.518130540822069,0.0,0.076311194486114,0.6839929057771374,817.0877966299338,1.4725993240628557,-4.203126525874144,-9.93283973454853
Duanel Young,AA,MON,C,100,22,40,88,47,57,33,33,60,47,41,5,23,64,69,63,$38K  37500,Montreal Saints,2787,0.2442881441578499,0.3147000201420048,0.3919772824495833,320.5804249048233,0.42691,72.02180621130864,64.93437236104222,-61.65890513355095,-3.975083841823726,-0.7656140895430699,-5.356771853895287,-2.323833827986679,0.0904715485839534,0.7066773025915881,655.7577972968315,1.1764805628254913,5.622066163381614,-6.469916017930758
Dweezil Earley,HiA,MON,LF,100,24,81,83,40,66,24,15,65,64,30,55,34,59,54,0,$27K  26250,Montreal Saints,2787,0.2348600969156837,0.3107670575224733,0.3977705184400355,470.3294152021408,0.9406250000000002,71.07053281692387,62.64780789019135,-76.41025633796067,-4.475741986443712,-2.7923677015555803,-3.076242082420596,0.0,0.0117121690445475,0.7085375759625088,912.5315595084636,1.7260361897476342,-4.694092384302796,-8.761681245668473
Edgard Villalona,RL,MON,SS,100,21,68,49,50,27,25,39,13,32,66,70,58,74,67,0,$8K  7650,Montreal Saints,2787,0.2362346390416642,0.2768685690380336,0.3116045492340752,389.677256911993,0.8330200000000001,45.18535367327749,43.06689287139164,-136.47120716819023,-1.1109066655131663,-5.783549746445019,-5.285777386069307,1.10672708169589,-0.0302782731132918,0.5884731182721088,821.7141838432992,1.4300552464119514,4.226924814008742,-13.82945088199424
Edinson Siqueiros,AA,MON,CF,100,25,86,66,11,43,39,20,56,54,59,82,75,91,82,7,$38K  37500,Montreal Saints,2787,0.2195871569624264,0.2855941473100473,0.3133911768490224,467.8507070243359,0.8855633333333331,48.28248029679125,45.946004498275606,-130.653128426759,-1.7756881110739653,-1.7700295285066363,-1.428602195254035,0.0,0.0225363296512643,0.5989853241590697,938.4534200699713,1.7169397142127671,1.6091450961419262,-13.156218086396535
Ethan Coffey,AA,MON,1B,100,21,80,80,24,82,41,40,85,46,15,51,36,48,40,0,$38K  37500,Montreal Saints,2787,0.252105806727853,0.3364191152369958,0.4558924935939119,504.0871903300285,0.9457049999999998,92.54309739781785,75.96016238023589,-26.87126507156478,-3.2337623282240973,-1.7847204551245606,-1.7285299158458352,0.0,0.0387351303097222,0.7923116088309077,978.0892534843072,1.8499220018460638,-8.385538867320879,-3.867218760059736
Ezequiel Alberro,ML,MON,C,100,32,93,84,75,69,60,43,63,58,38,18,22,65,65,68,$343K  343000,Montreal Saints,2787,0.2656220851329113,0.3377301841078108,0.4469887946980526,546.5913316309452,0.9823700000000002,93.40946787647736,83.42142826073399,-18.74710004975037,-6.073658465269071,0.1334493055691719,-1.3080592520078564,-1.84341412281112,0.0728161427131982,0.7847189788058634,1002.9702967816702,2.0059056246607216,8.598853710405265,-1.5646656797190488
Gabby Casey,LoA,MON,1B,100,23,85,89,56,0,42,32,0,72,76,55,29,54,38,0,$27K  26250,Montreal Saints,2787,0.2461014532797338,0.2825480825236365,0.2670273731858084,465.17385306954384,0.6365366666666665,35.61456980320108,41.66737802628489,-171.05112612131467,3.0394480667878097,-10.609627759673383,-8.208788736965566,0.2766817704239725,0.0224890756971564,0.5495754557094449,930.3354271591159,1.707116074331229,-7.97612677605552,-18.393065421322525
Harold Lorenzen,ML,MON,SS,100,30,87,85,15,0,49,94,46,70,48,85,86,93,95,5,$0  0,Montreal Saints,2787,0.2566729973375558,0.3071276526931521,0.2463392682125888,497.3860220313072,0.968233333333333,45.89853776062554,44.451720404779216,-132.10903642606405,-4.547175655811466,4.465244813085878,2.8944886587112024,0.0,0.0658374959047779,0.5534669209057409,1009.4186525891562,1.8253297509186763,5.192482780808417,-12.774484736343936
Jace Hochevar,HiA,MON,RF,100,25,91,60,40,30,29,22,39,52,79,59,49,64,57,15,$27K  26250,Montreal Saints,2787,0.2322980456506263,0.2922854812890948,0.3142113295124797,483.8115808367729,0.90686,48.51685835023417,50.61673934337744,-133.46967408026518,0.8851255225112392,-2.986282327134847,-2.1076504835259384,0.0,0.0040086010730721,0.6064968108015745,949.1790540726142,1.7755136518186498,-4.882608302842666,-13.888753799455605
Jeff Demel,RL,MON,C,100,19,52,78,26,47,13,14,47,20,40,2,14,54,45,33,$8K  7650,Montreal Saints,2787,0.2284647434255924,0.2954019238063401,0.3484257976677404,316.7289391756058,0.6745299999999999,53.15143712807512,47.06917190166717,-115.2140768836294,-4.261088652161354,-14.40157748552581,-9.152491280985677,-10.66699449715366,0.082324055848365,0.6438277214740805,705.8010840717873,1.1623462060575462,6.051106687858259,-12.237305002497902
Jesus Bazardo,LoA,MON,LF,100,21,72,90,14,46,41,51,40,39,56,45,40,50,38,22,$27K  26250,Montreal Saints,2787,0.2463919141900402,0.301924286797552,0.371457490802475,447.87984070181847,0.9172549999999996,63.27081897048228,58.41629731689175,-99.7086844957708,-3.2866075122816576,-1.3568828488990945,-2.920632081254288,0.0,0.0891841781439854,0.673381777600027,924.9757904123703,1.6436497244755475,-4.7581059177591065,-10.989142743991358
Jocko Nunnari,HiA,MON,DH,100,21,55,62,48,55,53,35,56,18,36,2,15,59,45,27,$27K  26250,Montreal Saints,2787,0.2565859728174118,0.3259228296835099,0.4069657536588402,383.9570064544678,0.6774200000000001,79.92534040890641,67.14650386774741,-52.85604116006704,-5.779868405787214,-15.431080145608671,-6.952712606990755,-7.489589497855788,0.0576488399555802,0.7328885833423501,769.48892578488,1.4090628122052462,-9.235978190147737,-7.399532310915777
John Gonzales,HiA,MON,DH,100,22,85,97,14,67,28,44,80,20,3,30,27,36,26,4,$27K  26250,Montreal Saints,2787,0.2516918168411036,0.3343348049366438,0.4131583429325218,498.162701100111,0.5117200000000001,80.35390161987343,62.96425124745877,-56.461072714828845,-2.925535999571705,-4.500660902713343,-2.4715519264849246,-0.0710385370827041,0.0891677038188919,0.7474931478691655,1029.7636274057709,1.8281800429421906,-12.359988669136483,-7.2961655590603405
