Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Jeremi Elmore,AAA,NOR,SS,100,23,85,90,60,26,51,29,76,63,80,92,83,93,89,4,$57K  57000,Norfolk Owls,6876,0.23910766666666658,0.3126671666666667,0.3169666666666668,536.86,987.2545574456453,0.9684663586326037,68.16834790743238,67.29937968270802,-28.807232864409706,2.424278458693911,4.861715767144899,7.882968524906898,-0.010422420765347487,0.6296338333333336,0.0,17.895333333333333,5.0784699457080515,0.4509148539361663
Jeremy Miller,AA,NOR,LF,100,24,68,84,35,47,61,28,59,55,70,54,37,47,37,14,$38K  37500,Norfolk Owls,6876,0.24685166666666666,0.34330514285714286,0.3908300000000001,509.0131666666667,808.3527268040925,0.842809387994003,78.2536209339383,76.91489737350383,-27.29507011918404,-0.6918496556119749,-1.0964606178401404,-1.3966018491260335,-0.03026603726068897,0.734135142857143,0.0,16.967105555555555,-4.1581930391157025,-1.6705504001352625
Jimmie Fowler,AAA,NOR,SS,100,25,92,98,49,28,41,12,32,49,38,82,74,88,81,14,$55K  54500,Norfolk Owls,6876,0.22139400000000006,0.26607333333333344,0.3028075,499.1,963.6692639514804,0.9625715692800236,47.341756269007774,46.15413226074082,-54.64266501231804,-7.151100475932034,-0.8719737611258838,-0.7547833875465179,0.0359928319855174,0.5688808333333335,0.0,16.63666666666667,4.9571464195035,-4.127816820120918
Joaquin Pulido,AA,NOR,C,100,24,74,41,45,56,55,37,58,57,50,2,22,56,52,74,$38K  37500,Norfolk Owls,6876,0.2574600000000001,0.3245342857142859,0.44136566666666677,458.2475,788.6439297497272,0.9482402770509695,85.75331463518143,75.04900950036034,-16.606285040440035,-4.430317174168974,-0.661199306884581,-6.3026674876343804,-4.899417957346571,0.7658999523809527,3.5930706204579255,15.274916666666666,4.056810338218762,-0.4449334549387484
John Litsch,LoA,NOR,RF,100,23,83,64,25,58,22,26,36,35,60,51,51,61,54,11,$27K  26250,Norfolk Owls,6876,0.21915166666666663,0.2690149999999999,0.39421,476.9734285714286,894.5196483209729,0.9580731117305262,66.56875743724432,53.92942913593544,-22.59605890661298,-2.4124110215675008,-0.9040331532148421,-0.8128212173615188,0.0070142196460018826,0.663225,0.0,15.899114285714287,-4.601438520169614,-1.4638312932226265
Kennie Olson,RL,NOR,SS,100,22,69,78,23,0,3,11,28,59,88,65,48,71,59,5,$27K  26250,Norfolk Owls,6876,0.19200499999999995,0.2553499999999999,0.23861000000000002,514.855,695.939077636227,0.9584682649442114,9.578364542672821,31.36346557368734,-95.42930887508128,3.4447224826945404,-1.778572182269088,-4.797733551369002,-0.02668324471716564,0.49395999999999995,0.0,17.161833333333334,3.5799335269353243,-7.664106921398324
Kolten Cortes,ML,NOR,RF,100,26,87,99,10,68,89,40,83,53,70,63,35,66,61,19,$327K  327000,Norfolk Owls,6876,0.2683743333333334,0.3217925,0.4813039999999999,509.80380952380955,981.1974064186215,0.7904423897547955,97.71311632641226,96.62427514323741,-3.790539769137448,0.37526054916844737,1.1881714455168466,2.4003934904747064,0.0017508485627028315,0.8030964999999999,0.0,16.99346031746032,-5.047311761412663,1.1017590442382657
Lou Keys,AA,NOR,SS,100,27,79,22,23,37,53,32,42,63,53,86,71,84,77,16,$38K  37500,Norfolk Owls,6876,0.2260274999999999,0.2863916666666666,0.35234999999999994,463.8466666666667,808.8784240670502,0.8773371806806776,61.0314832012592,53.99399788593112,-33.62923981067923,-2.8152332799248048,0.10197391891413848,0.730610319003672,0.034344663937560936,0.6387416666666665,0.0,15.461555555555558,4.160897243143263,-1.6218488891443132
Louie Tapia,LoA,NOR,CF,100,24,85,63,34,35,5,41,34,43,40,69,64,81,69,0,$27K  26250,Norfolk Owls,6876,0.23464000000000015,0.28181199999999995,0.33295166666666676,459.89666666666665,905.9025790095329,0.9641850340704511,56.171777635177115,50.33832597511218,-36.68529240117467,-3.7011749914852676,-2.015983889674838,-0.5291225563162002,-0.08294871899087475,0.6147636666666667,0.0,15.329888888888888,1.5533308967927517,-2.4222161338554207
Luigi Colome,AAA,NOR,RF,100,29,65,70,6,75,51,48,85,59,61,57,41,62,57,19,$55K  54500,Norfolk Owls,6876,0.24766999999999995,0.31916999999999995,0.47141999999999973,495.79699999999997,806.3562938198447,0.9402065629724586,104.4503238250491,96.85390050055098,-3.6391515971190658,-0.4178603514821269,1.6769454269298232,-2.9574650971569683,-0.009153747832628682,0.7905899999999997,0.0,16.526566666666668,-4.147923322118543,0.5406528804827375
Luis Alvarez,ML,NOR,3B,100,29,91,66,55,34,54,66,80,71,25,72,79,83,73,16,$0  0,Norfolk Owls,6876,0.26336,0.3348050000000001,0.3370633333333334,567.2466666666667,1055.624801903963,0.9671529519088463,78.19409142479972,77.44753542186425,-22.060572472730552,-4.922601329504479,1.5227807130487196,2.967742444978272,0.0012524822419633995,0.6718683333333335,0.0,18.90822222222222,1.8100562446912947,-0.33231915422871494
Luis DeLeon,AA,NOR,C,100,26,80,72,43,49,45,40,55,37,42,4,25,60,63,54,$54K  53750,Norfolk Owls,6876,0.25716,0.33373533333333344,0.37059666666666663,483.869,860.9965553097427,0.7959269243081889,70.99186195080942,67.10268295854812,-32.720316444316566,-4.927846715138698,-0.3755331303672142,-3.97789489616653,-3.0343022503327157,0.7043320000000001,-1.3778252896964949,16.12896666666667,4.428994626078923,-2.262318454883085
Lyle Cepeda,LoA,NOR,SS,100,21,73,85,48,19,58,47,73,50,32,71,63,75,61,0,$27K  26250,Norfolk Owls,6876,0.26472033333333334,0.33354466666666666,0.3024358333333332,478.9508333333334,879.2555256932974,0.953522040199877,58.41207109737366,51.89795461835436,-26.89446960625653,-7.075742564222741,0.13314309560285462,1.32033563756046,-0.0061654255381876875,0.6359804999999998,0.0,15.965027777777777,4.522919370850294,-1.2257975960453895
Marquez Mota,AAA,NOR,RF,100,27,92,83,94,24,54,14,0,73,92,63,42,67,68,19,$55K  54500,Norfolk Owls,6876,0.2502350000000002,0.28812333333333345,0.3478541666666668,510.472,927.9039602205157,0.9329314839299762,33.5979654189214,63.37872759898335,-64.72958166812407,6.338540623896803,-2.6166927196623884,-4.842615147367249,0.7502458012147623,0.6359775000000003,0.0,17.01573333333333,-4.773168519652859,-5.13937840417933
Miguel Chavez,LoA,NOR,1B,100,20,75,61,26,74,33,28,74,21,58,32,25,30,26,13,$27K  26250,Norfolk Owls,6876,0.22863249999999988,0.32649,0.5290500000000001,483.84666666666664,857.6072709187865,0.29687852749111626,98.46371057033076,89.13212675567007,-4.783525946205462,-2.242136067531162,-1.2220481783393944,-4.765650475239175,-0.2104246739503422,0.8555400000000002,0.0,16.12822222222222,-7.352600059317442,-0.3039506179743186
Mike Guerrero,AAA,NOR,C,100,24,47,89,41,38,25,37,62,43,18,12,21,62,55,56,$55K  54500,Norfolk Owls,6876,0.250951,0.3157883333333334,0.34678999999999993,396.2606666666667,598.3378510866314,0.8448680388442905,63.30297046138083,57.484750802272984,-30.66875641608493,-5.103990820406431,-0.6080336118403517,-11.508495736413202,-2.4813343857048937,0.6625783333333333,-0.5891474600965341,13.208688888888888,3.0778696043551,-3.183325938042657
Myron Adams,RL,NOR,C,100,23,75,80,36,37,22,56,40,47,39,5,18,66,51,40,$8K  7650,Norfolk Owls,6876,0.25084999999999985,0.29866,0.3566816666666668,509.0675,820.0104426257312,0.7663008277891082,65.48009948205952,55.798123885087946,-35.37951414132937,-4.430960422579159,-0.5475410315861351,-3.9049740293502846,-0.7201616758618536,0.6553416666666667,-4.845985852645563,16.968916666666665,4.218160713095325,-2.759054096162421
Neifi Martinez,LoA,NOR,2B,100,20,80,89,46,16,14,23,35,69,77,70,48,46,46,0,$27K  26250,Norfolk Owls,6876,0.23332533333333338,0.29241999999999996,0.2849653333333333,532.3466666666667,849.9058177359402,0.9405343652162852,38.221116067560445,46.94060247093433,-72.28923014549237,2.253023792575884,-2.197008751521032,-0.06670350671230973,-0.02440941272162549,0.5773853333333332,0.0,17.74488888888889,1.457314502290707,-5.1302685334310345
Osvaldo DeLeon,RL,NOR,CF,100,21,72,71,76,4,39,34,56,68,99,79,61,47,51,16,$8K  7650,Norfolk Owls,6876,0.24510183333333335,0.33928833333333314,0.2704324999999999,500.26633333333336,839.7887322381139,0.9556109605667779,56.609039943160894,59.30338043353062,-33.70296092280322,5.972555305849338,0.5089324436460372,1.549310733637733,-0.013346416822993397,0.609720833333333,0.0,16.675544444444444,1.4399669619995095,-0.8129279922825284
Oswaldo Rodriguez,LoA,NOR,LF,100,19,69,80,50,41,29,29,49,48,65,47,31,51,38,8,$27K  26250,Norfolk Owls,6876,0.24873083333333348,0.34975199999999984,0.3753,519.4275,794.6016153506935,0.8157886102956431,63.46956232039234,63.36985405481244,-39.627567547638336,-1.691244191005503,-1.6950349080233313,-3.7044602099162023,-0.08741838874661281,0.7250519999999998,0.0,17.31425,-4.087456869087929,-3.2047585597500197
P.J. Thurman,AA,NOR,1B,100,22,83,98,60,93,40,25,43,58,28,49,47,44,44,16,$38K  37500,Norfolk Owls,6876,0.2356730000000001,0.324995,0.4437480000000003,511.2201666666666,983.7208398673683,0.9610026413370087,102.44549443835722,93.71861385386939,-1.4036234450570937,-5.080680928891905,0.03256287668726177,0.9955450826248281,-0.02161826613113761,0.7687430000000003,0.0,17.04067222222222,-8.43382064358169,0.3142716841438858
Pedro Rijo,LoA,NOR,1B,100,20,68,83,42,49,38,30,43,21,51,36,32,28,20,2,$27K  26250,Norfolk Owls,6876,0.24274000000000015,0.32403300000000007,0.4069283333333333,537.7266666666667,818.4680495299399,0.38977582167319486,63.431328062168156,50.45744564592671,-42.79083467795187,-4.0855255529013075,-0.9160010425102321,-2.3529251701189513,0.07021700965999149,0.7309613333333334,0.0,17.924222222222223,-7.017044320387002,-3.8624749218254504
Quilvio Siqueiros,ML,NOR,3B,100,30,79,97,65,42,48,50,80,57,68,72,66,84,85,14,$327K  327000,Norfolk Owls,6876,0.2587000000000001,0.33168500000000006,0.3443113333333333,535.59,974.6714724823833,0.9562510794664989,76.68800970570304,72.39618243541723,-21.915172281435538,-0.46060196616555216,1.3584256787466171,3.369270594021087,0.01589025275772565,0.6759963333333334,0.0,17.853,1.6712473807996968,0.052183251204635586
Radley Llanos,AA,NOR,DH,100,22,59,49,58,69,45,87,94,42,31,4,19,58,61,22,$38K  37500,Norfolk Owls,6876,0.2902466666666666,0.39184999999999964,0.47422292857142845,506.5333333333333,798.8713222853839,0.4654382430238436,123.38520166048498,113.74000969585346,14.486091731781325,-4.999481571609021,0.023605721241190283,-4.426877043203237,-1.7622269794949559,0.8660729285714281,0.0,16.884444444444444,-10.958454352337228,1.1072480915651264
Rafael Guerrero,HiA,NOR,2B,100,22,75,72,42,33,11,22,34,60,97,79,73,62,66,2,$27K  26250,Norfolk Owls,6876,0.23234500000000008,0.28004500000000004,0.3656299999999998,495.3666666666666,850.1886374428868,0.9637667732540655,55.07336812737539,56.95079335580366,-40.67035942389068,4.272586003064076,-1.1714277462673752,0.1304720990303464,-0.024441229066895106,0.6456749999999998,0.0,16.51222222222222,1.4577994469185303,-1.8441779016877053
Rafael Tavarez,AAA,NOR,SS,100,25,87,89,21,30,13,21,30,85,44,84,80,92,90,8,$55K  54500,Norfolk Owls,6876,0.19047999999999995,0.25353333333333344,0.2989166666666664,460.72666666666663,898.5631386563182,0.9747249222016101,39.714790902305566,42.61610308977531,-50.513777501227366,-2.454955584123317,1.2388351544710288,3.8033213710397136,-0.015824463226263016,0.5524499999999999,0.0,15.357555555555555,4.622238367573654,-2.941610578148948
Rey Smith,ML,NOR,CF,100,30,80,85,45,26,42,36,79,80,86,89,72,48,59,7,$0  0,Norfolk Owls,6876,0.24166633333333334,0.3171016666666668,0.349125,554.79,937.6694278419018,0.9662409694053132,74.15258127774555,74.29668546776863,-28.266383991627244,6.3097366987089165,2.0487562710733513,4.806599457925302,-0.02693532700414415,0.6662266666666667,0.0,18.493,1.6078008021980483,0.2974055990158715
Ricardo Gomez,LoA,NOR,CF,100,20,74,69,34,17,39,11,29,53,93,84,70,49,53,0,$27K  26250,Norfolk Owls,6876,0.2169070000000001,0.27131000000000005,0.2691539999999999,531.855,806.0010013543069,0.9581472714277495,23.558088904263023,47.427129256439265,-83.5457124134854,3.301177337761613,-3.7449439288164124,-2.1755351331647925,-0.028750737307451514,0.5404639999999999,0.0,17.7285,1.3820318953263149,-6.380951362186673
Robby Randa,RL,NOR,2B,100,21,67,53,50,0,14,20,52,59,88,72,57,49,41,11,$8K  7650,Norfolk Owls,6876,0.2376653333333334,0.32589000000000007,0.24300833333333322,528.81,732.881043760106,0.9527900943179006,28.31992601518599,45.61789971312997,-98.31955880395364,3.5268224096266527,-0.192884185060626,-1.7253279204007792,-0.033521418770976585,0.5688983333333333,0.0,17.626999999999995,1.2566547389576577,-7.8247512891583835
Roger Bush,AA,NOR,RF,100,24,95,80,50,56,23,32,31,44,49,63,55,66,47,10,$38K  37500,Norfolk Owls,6876,0.2482495,0.287555,0.4369550000000001,528.33,1028.7391247823834,0.9548795682245121,81.33079394409964,60.47104154632865,-24.972001374822266,-5.660541222182551,-1.7568464329725677,-0.5784881811903982,0.017309445760853758,0.7245100000000001,0.0,17.611,-5.291867925835306,-1.9041093961658566
Roger Knowles,AAA,NOR,C,100,31,72,59,66,60,41,44,80,24,9,10,22,57,59,59,$61K  61000,Norfolk Owls,6876,0.26736333333333334,0.34036666666666676,0.3998275,459.3741666666667,819.8752173352987,0.9275763656730782,90.01187633174315,80.58257787421039,-12.71307637983662,-4.5868713323115164,0.1281788941507871,-4.929903874570954,-2.8153810327154516,0.7401941666666667,-0.05017491482061708,15.312472222222224,4.217465109749478,-0.2771807487487325
Rougned Berroa,LoA,NOR,SS,100,19,61,68,59,31,79,63,31,55,45,75,62,74,62,16,$27K  26250,Norfolk Owls,6876,0.2599558333333334,0.3050259999999999,0.34208,440.84285714285716,792.2080867253244,0.9578692207380394,78.64327141216249,67.1672922812173,-18.757393631674812,-5.849967633195734,0.6921206583512327,2.2756319598040564,0.009657293336359623,0.647106,0.0,14.694761904761906,4.075144479039735,-0.35899517555704363
Stolmy Morales,LoA,NOR,C,100,20,67,31,23,30,16,12,27,40,21,13,25,69,53,63,$27K  26250,Norfolk Owls,6876,0.21519999999999992,0.27783,0.3243800000000001,447.795,610.9909451678395,1.0472100306164114,30.575463298341106,37.840175653732416,-78.3619916738155,-3.063202959392872,-2.2098795513157716,-2.0519816075783095,-2.974031759713371,0.6022100000000001,0.7148946174772758,14.9265,3.1429575368716023,-6.520372363695268
Stu Steele,AA,NOR,2B,100,24,79,79,55,20,41,35,83,73,83,83,70,42,53,3,$38K  37500,Norfolk Owls,6876,0.23679699999999998,0.32718,0.29436,545.995,930.462714008987,0.9657143773816762,69.346150139462,67.97078810547599,-28.294694306699153,4.734974374179065,0.45918082351034456,1.8691659810518992,-0.00886327206970633,0.62154,0.0,18.199833333333334,1.5954436111265209,-0.1910244604800758
Tex Frandsen,AAA,NOR,C,100,29,69,53,42,84,54,57,85,49,33,12,18,56,56,33,$64K  64000,Norfolk Owls,6876,0.25980249999999994,0.3404833333333333,0.45898999999999995,489.665,829.0676754787564,0.5404265903928684,116.83013929285073,100.67992551284851,6.2534652116993,-5.188299505984411,0.05633732747442542,-3.2217204237350128,-1.3683727176399303,0.7994733333333333,-6.685901316225881,16.322166666666668,4.264751417071793,1.1837211754994688
Torey Volquez,AAA,NOR,CF,100,25,87,94,58,35,57,60,78,73,80,81,81,55,67,13,$57K  57000,Norfolk Owls,6876,0.26460957142857155,0.32525500000000007,0.35025357142857144,606.1766666666666,1073.9243489056826,0.964866869415541,85.64141483858532,87.37307020536596,-18.658294538627132,3.9711292827882034,1.9785345648377006,3.5571301081960454,-0.008073323928064492,0.6755085714285716,0.0,20.205888888888886,1.8414340687683173,1.1003505060748735
Trayvon Soriano,AAA,NOR,RF,100,23,80,63,42,49,54,91,60,63,28,68,38,69,56,14,$57K  57000,Norfolk Owls,6876,0.2668783333333332,0.32986800000000005,0.3956349999999999,484.857619047619,935.3990875892341,0.8797380130317959,105.88381400835657,91.96703899180187,-0.007565265456900044,-5.702106585886247,0.8029945510381833,1.6184071631656178,-0.023611051090651303,0.725503,0.0,16.161920634920634,-4.811723701590711,0.7316258312975793
Victor Burns,HiA,NOR,SS,100,22,75,61,27,34,18,26,15,56,67,81,58,80,68,7,$27K  26250,Norfolk Owls,6876,0.21687499999999985,0.25691,0.32791833333333337,491.9226666666666,780.3008181005716,0.9704353948924074,43.852759416396246,42.64720920726406,-39.00747651368031,0.09975131537117479,-0.8842365101015253,-0.0608150732015996,0.3037913692086546,0.5848283333333334,0.0,16.397422222222218,4.0138930972251625,-1.870377718595788
Vince DeHart,ML,NOR,3B,100,35,68,52,58,52,70,64,80,55,75,61,74,63,74,24,$7.2M  7150000,Norfolk Owls,6876,0.2664425,0.33625166666666667,0.39475999999999983,517.535,906.0701801590621,0.9563603373163982,89.58060492913532,86.96822115228662,-12.611333665541945,1.418634273585609,1.1735829390369408,2.327397287917593,-0.001041435445488769,0.7310116666666665,0.0,17.251166666666666,1.5536182787363888,1.0017978059152586
Virgil Soria,LoA,NOR,RF,100,22,83,61,15,70,14,19,36,30,17,50,47,57,50,12,$27K  26250,Norfolk Owls,6876,0.2131973333333332,0.2741483333333334,0.489683333333333,520.965,862.6212101057172,0.9405191177616897,90.28420070610821,85.7745306988273,-11.818031274661543,-2.209761781572021,-1.58693105904227,-1.649927216074501,-0.1298168874269603,0.7638316666666665,0.0,17.3655,-4.437351903835994,-0.27712864112039376
Vladimir Ramirez,HiA,NOR,1B,100,22,75,97,25,78,40,47,93,4,42,36,34,26,27,20,$27K  26250,Norfolk Owls,6876,0.25497999999999993,0.33673999999999993,0.5016000000000003,528.206,954.7894995864481,0.29807087408590005,110.04224402225238,96.42484443669407,4.5544317608331895,-4.643069144020168,0.5654231302472688,-0.7502819519141767,-0.2720891131423956,0.8383400000000002,0.0,17.60686666666667,-8.185781032119754,0.8649942362196898
Zip Young,RL,NOR,1B,100,22,83,90,0,87,36,38,75,25,11,27,22,29,22,0,$8K  7650,Norfolk Owls,6876,0.23638499999999996,0.3311433333333335,0.4558466666666666,492.0675,942.8279634024948,0.21486220290137908,100.22173098052137,90.58002091999504,-4.685754966971541,-5.090867815616614,-3.374888332665093,-16.60327410757228,-2.9848983373105225,0.7869900000000001,0.0,16.402250000000002,-8.08323013891028,-1.820350944752454
A.J. Haynes,RL,OTT,LF,100,21,74,76,49,0,45,24,54,57,82,54,36,42,35,8,$8K  7650,Ottawa Otters,6868,0.24574249999999995,0.35479666666666676,0.2547049999999999,539.6383333333333,792.687582699582,0.8213674479622038,41.99378127859993,51.96938057511114,-66.98606223737148,3.067684097027048,-1.2738363999849627,-2.9890931772594147,-0.06966340739679658,0.6095016666666666,0.0,17.987944444444445,-4.077611022117191,-5.3415672938562
Al Collins,ML,OTT,C,100,28,71,90,84,74,79,64,60,33,54,4,25,66,62,48,$378K  378000,Ottawa Otters,6868,0.27420500000000003,0.3365476666666667,0.4653185000000001,504.895,932.9181956816465,0.5908356318777773,107.2374180584676,88.65425609445842,2.122801768973891,-5.5704962052504765,-0.053549594047924746,-2.825229585167248,-1.0719712252256681,0.8018661666666668,-3.2159106919293357,16.829833333333333,4.798961911942626,1.2235833613138671
Andrew Buller,LoA,OTT,1B,100,24,86,62,40,48,24,25,45,67,64,54,33,52,46,11,$27K  26250,Ottawa Otters,6868,0.24784571428571434,0.31296,0.3851000000000001,489.92,877.3861250225455,0.8511943332175069,69.54546870456298,64.65502604046999,-50.77737696385569,-0.5134931497261783,-1.2481507132613654,-1.8045219325410415,-0.03336606408094649,0.6980600000000001,0.0,16.330666666666666,-7.522171853759821,-4.46366447702832
Andruw Anderson,ML,OTT,SS,100,30,75,90,90,38,76,27,76,70,57,87,83,94,84,13,$6.0M  6000000,Ottawa Otters,6868,0.25395100000000015,0.32121433333333343,0.35611933333333334,479.4771666666667,947.3605742491782,0.9776388967041493,78.01360942971179,72.62098278228044,-16.325083409129242,-3.1442712348574435,3.5574676994229115,5.430042708530875,0.0029334818074645583,0.6773336666666667,0.0,15.982572222222222,4.873253982763262,0.6870346423645065
Audy Conway,AAA,OTT,3B,100,29,76,58,44,25,55,50,52,51,81,12,27,69,77,50,$61K  61000,Ottawa Otters,6868,0.25604800000000016,0.3243116666666668,0.3321,500.0263333333333,806.530016547069,0.8353549850903307,68.98398227551048,71.88153118109544,-34.835052913983894,2.0366461764784467,-0.2209199650080595,1.1105609229921145,-0.9759474740250249,0.6564116666666668,0.0,16.667544444444445,1.3829389858488839,-1.3745060918187189
Bill Schierholtz,LoA,OTT,SS,100,20,80,93,36,34,48,49,35,51,94,71,59,76,59,9,$27K  26250,Ottawa Otters,6868,0.24705416666666669,0.29341266666666665,0.3556199999999998,491.5,942.4395735040307,0.9688643901258828,60.23241319825865,76.50479466090547,-29.25951743680149,3.3367920686713495,-0.6204919842522922,1.0741198605203175,-0.024499054075180986,0.6490326666666665,0.0,16.383333333333333,4.847940192921969,-0.3645899188141909
Billy Simmons,HiA,OTT,DH,100,25,88,58,19,51,17,24,50,18,0,27,21,28,27,8,$38K  37500,Ottawa Otters,6868,0.23532000000000003,0.35027000000000025,0.4092699999999997,504.14,864.5425470396876,0.5081516935375593,67.019832800432,50.40182506909008,-45.43967882583092,-4.005310507104835,-1.3465065020623197,-6.443631316921076,-9.356363186159303,0.7595399999999999,0.0,16.804666666666666,-11.859294198075276,-5.134556301239419
Bob Turner,LoA,OTT,C,100,21,82,61,21,32,34,38,46,30,58,10,24,61,50,44,$27K  26250,Ottawa Otters,6868,0.25423,0.3130866666666668,0.3215483333333332,465.835,836.1533351000398,0.7545295158699252,62.31943250121173,54.211455994086975,-41.249965501842006,-2.3522795334575295,-0.11751966695183842,-3.6555036706881565,-1.775577738922384,0.6346350000000001,-3.9118662197105,15.527833333333332,4.301200283436419,-3.1588087722966147
Brett Oberacker,RL,OTT,C,100,23,65,92,24,13,23,3,20,44,32,14,22,68,57,68,$8K  7650,Ottawa Otters,6868,0.19305333333333322,0.250405,0.21752999999999997,413.7211111111111,620.0900824014097,1.0500393245073472,2.9247802914754555,19.8279271011815,-88.43155808235531,-3.637356514778259,-0.863552955393127,-0.4973844642461602,-2.7051177065982293,0.467935,1.6799030698669681,13.790703703703704,3.1897637983611613,-7.448958681908265
Bridger Dispenza,AAA,OTT,C,100,27,69,57,54,53,31,35,63,64,33,28,46,69,74,87,$55K  54500,Ottawa Otters,6868,0.2405806666666667,0.31948625,0.36633199999999994,392.3866666666667,772.1305715385824,0.9866608588067755,72.99407394132467,69.89937185668185,-26.51583217118212,-4.192511111435618,-0.9309662197825739,2.368009419120451,1.4763284776678849,0.68581825,6.607579029157485,13.079555555555558,3.9718650799309803,-0.47183041653337576
Buddy Ryal,LoA,OTT,CF,100,23,88,66,23,23,33,34,57,58,66,68,66,54,46,15,$27K  26250,Ottawa Otters,6868,0.23300999999999994,0.326111,0.3272599999999998,494.005,945.2575303409249,0.9639413652326636,58.81564191387038,45.99019672910763,-48.85856655201351,-0.028511947099911623,-0.5266022577777109,0.12098533148824905,-0.03780523371750287,0.6533709999999997,0.0,16.466833333333334,1.620811951887731,-3.0920725220809873
Charles Ramsey,AAA,OTT,LF,100,26,85,89,49,35,19,51,42,67,84,61,41,43,43,0,$55K  54500,Ottawa Otters,6868,0.2500340000000001,0.3123166666666668,0.36905833333333327,588.83,953.8061922714114,0.912323961528238,70.52754616439836,65.87105886001874,-34.762207459196304,4.570204193339035,0.16651105775009428,0.8501303636319064,-0.017727364990236652,0.6813750000000001,0.0,19.627666666666666,-4.906410454071047,-1.4736080291666995
Chris Stroud,RL,OTT,RF,100,23,71,85,23,28,19,20,49,39,46,46,37,56,40,4,$8K  7650,Ottawa Otters,6868,0.22913999999999998,0.3144733333333335,0.32138,536.905,771.399364316836,0.8445767244301395,48.02125660725264,45.15931032010814,-68.78394519161978,-4.556089301943952,-1.944286191786334,-1.8018777932072771,0.016191222761669274,0.6358533333333335,0.0,17.896833333333333,-3.96810372590965,-6.16966024087856
Clarence Jefferson,ML,OTT,CF,100,33,78,51,79,77,67,49,62,63,79,79,68,51,58,17,$6.1M  6137500,Ottawa Otters,6868,0.2611383333333333,0.32547333333333334,0.4676966666666666,523.71,983.1526243984699,0.9514015678435987,103.14686116956403,99.77260661822267,-1.2057934981881504,2.1797783968421025,2.055929291475878,3.959751485603052,-0.0035646034509952762,0.7931699999999999,0.0,17.457,1.685789822356773,2.426666609601609
Clinton Williams,ML,OTT,RF,100,30,73,68,60,84,57,55,62,59,47,66,64,51,55,1,$4.1M  4070000,Ottawa Otters,6868,0.25600166666666685,0.32272833333333345,0.45119516666666676,533.8173333333334,957.295105766505,0.9523730211782243,104.32923639286673,86.1397138214822,-1.6947295514934668,-6.500362437915065,1.9423956636700805,3.779724607986831,-0.009799408246802293,0.7739235000000002,0.0,17.793911111111115,-4.924357539951158,0.8520951553367077
Craig Buchter,LoA,OTT,1B,100,22,82,71,61,23,18,57,48,74,74,53,39,60,56,10,$27K  26250,Ottawa Otters,6868,0.2626733333333334,0.3242649999999999,0.31843416666666646,522.97,900.521338114515,0.9167190581098777,61.96774415011109,61.25305030677975,-36.720662595069754,3.1135545815573407,1.0021293760343513,1.4736499032035326,-0.0023805541450784584,0.6426991666666664,0.0,17.432333333333332,-7.720519016756815,-2.2598714556955155
Danny Polcovich,ML,OTT,2B,100,23,93,63,71,58,61,44,43,51,79,69,67,60,54,9,$343K  343000,Ottawa Otters,6868,0.26384666666666673,0.31940500000000016,0.4119857142857144,464.39,1074.3748425655067,0.9593352725377922,90.44192126942673,81.14696007225804,-11.688335756014133,1.1834330459450668,1.1200762466494387,2.771536975560541,-0.0035646034509953252,0.7313907142857146,0.0,15.479666666666667,1.8422065201740512,0.9664230907239026
Danny Radmanovich,ML,OTT,LF,100,29,80,61,29,83,63,53,49,86,86,57,35,53,40,16,$4.0M  4000000,Ottawa Otters,6868,0.25348750000000003,0.31633666666666677,0.46837285714285726,509.909,929.8884560912848,0.8150908871279673,99.89373078782326,107.08441004626496,-5.101208308393614,8.045134339065411,1.8036401391963064,2.042575760662666,-0.023973010995569064,0.7847095238095241,0.0,16.996966666666665,-4.783376831745293,1.7335926152028396
Davey Ibanez,HiA,OTT,SS,100,24,95,62,50,46,44,45,51,61,16,68,65,68,61,6,$27K  26250,Ottawa Otters,6868,0.25203666666666674,0.31449749999999993,0.3706999999999999,481.7533333333333,1021.8638230636716,0.9628409037268979,72.85138541452048,68.90896723703118,-23.90905232643037,-4.6978234272154245,0.6336870643151123,1.7826683845682951,-0.012962046270608023,0.6851974999999999,0.0,16.05844444444444,5.256501147446871,-0.5552770147788043
David Huff,HiA,OTT,3B,100,23,93,86,38,46,57,49,50,45,44,59,53,71,54,0,$38K  37500,Ottawa Otters,6868,0.2505821666666668,0.31997900000000007,0.37052400000000013,538.4183333333334,1038.2404670007527,0.9668306417191681,80.45728375756866,68.91678490662859,-19.536166130694095,-4.253440676015933,-0.32489921323391574,-0.06495602195296034,0.023245446785190537,0.6905030000000002,0.0,17.947277777777778,1.7802477143359958,-0.4159629846614688
