Rank,Player,Pos,Bats,Throws,Age,Durability,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Health,Speed,Patience,Temper,Makeup,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
372,"Tapia, Bartolo",P,L,L,22,27,92,48,32,35,40,49,70,62,35,10,0,48,0,42,12,25,20,66,18,69,34,64,112.07084220326139,0.4019472638597642,0.5531074033098387,1.8591485584243896,1.3417314034582553,6.146450693468631,-0.409889804965744,-2.6801093548284105,0.9550546671696029
203,"Tarasco, P.T.",P,S,R,18,31,65,83,22,30,74,45,76,58,49,19,0,56,91,20,94,61,0,95,56,100,57,80,104.89161855739529,0.3791047401339522,0.5452350265211936,1.7187462065125139,2.1948368835002183,5.405993399872234,0.3196812530435896,-1.9419677204905126,0.9243397666551458
176,"Taylor, Curt",P,R,R,19,29,65,82,38,42,35,50,86,78,48,44,34,57,34,0,36,74,19,37,32,97,21,91,65.64100073595367,0.3528618632952239,0.48460467566541976,1.551849354146118,1.9744787711211333,4.99111228366769,0.40400133151343903,-0.24052593114750082,0.8374665389606437
213,"Telgheder, Glenn",P,S,L,18,91,17,78,23,30,83,93,100,93,0,0,0,55,30,21,87,99,27,100,19,68,33,92,48.802860450165376,0.368447069682726,0.48404451343168087,1.6417990782009644,3.042774844489742,4.8054553072192245,0.9011859865365555,-0.9389414322764471,0.8524915831144069
174,"Thomas, Buddy",P,S,R,18,88,35,71,31,42,94,55,75,47,48,0,0,57,38,0,18,26,21,93,49,82,46,79,59.92015773469586,0.3765506582312914,0.5220534050994294,1.7020947759464429,2.1532681167873777,5.2826191174429615,-0.24708188433328493,-1.6255307752577863,0.8986040633307208
245,"Tillman, Marcus",P,R,R,22,24,77,88,23,30,37,80,62,45,45,37,0,54,37,16,22,43,8,95,17,57,55,49,133.922861568762,0.38357016030769286,0.5568361543069291,1.7429962963573433,2.0894852324456754,5.572425277004953,0.20005798483623782,-2.413188569344252,0.940406314614622
240,"Tomko, Benny",P,R,R,18,29,79,68,33,35,40,32,71,53,69,34,0,54,23,28,15,32,1,96,17,74,38,71,112.91649037831645,0.38353788013054596,0.5461214145730433,1.7463792055346024,1.803150215781931,5.773572169642427,0.017521597760535797,-2.7050494058000325,0.9296592947035893
93,"Triggs, Murray",P,S,R,22,25,70,72,58,61,25,69,73,67,45,49,23,64,26,36,36,94,16,65,34,41,33,67,117.08823795876708,0.34350569196659003,0.4504883185491809,1.4883341687953953,1.8444293548408635,4.880096014344055,0.2921572561316063,0.2399641416055211,0.793994010515771
345,"Trumbo, Howie",P,S,R,21,74,27,55,35,50,25,55,79,56,35,0,0,49,1,44,10,20,29,79,12,76,55,45,55.548107471497104,0.37594654141641853,0.5005802208494691,1.7005298821154469,1.6280400883374826,5.619993054180781,-0.4952242849024422,-1.101116365675219,0.8765267622658877
258,"Valbuena, Vicente",P,R,R,20,44,20,100,45,61,35,37,83,73,36,50,4,53,26,25,36,100,14,77,18,74,48,90,53.656235102578485,0.31863311060006383,0.43629725619757803,1.3431744063840292,2.9975043502056082,4.345935138557844,0.12045068436128142,0.46799868847994114,0.7549303667976419
456,"Valdes, Geovany",P,L,L,20,28,80,62,19,26,28,32,72,57,27,0,0,44,9,7,46,34,0,50,27,44,45,92,117.94687917080228,0.4041549650576751,0.5805121904479552,1.8816512829135585,1.5065148431389432,6.273512733994953,-0.2732608376702546,-5.406500306332756,0.9846671555056303
71,"VandenHurk, Archie",P,R,R,21,22,71,75,56,62,75,48,81,67,40,46,16,66,16,13,78,44,7,75,16,77,52,92,126.18624094087973,0.33840171730083124,0.4462353951891202,1.4577974192773837,2.1754014948577898,4.619965444971169,0.44296888545533064,0.26897358185298664,0.7846371124899514
219,"Vasquez, Tomas",P,S,L,21,34,87,84,35,27,30,44,63,58,59,7,0,55,29,45,36,38,6,70,15,77,54,79,143.11642722633528,0.3826244749055076,0.5597952987904254,1.7414811397821495,2.053522417182916,5.6995291102453285,0.373777592480546,-0.6603818319887251,0.942419773695933
281,"Walker, Albert",P,L,L,18,70,37,84,33,30,31,65,76,44,0,0,0,52,1,0,24,60,15,77,16,100,45,69,63.06699133022773,0.3795692962152849,0.5401985233674715,1.725883463623299,2.3816883442653043,5.546345894308839,-0.3703458792689259,-0.5652842734244532,0.9197678195827564
83,"Wallace, Lonny",P,R,R,20,99,39,45,46,63,84,70,76,76,0,0,0,65,44,33,83,42,8,94,20,98,99,81,57.71442604265406,0.36781633767631117,0.46106338752706755,1.6397672090886295,0.9053867215316973,5.162626541096433,-0.49027401225546074,-0.8520094477003701,0.8288797252033787
310,"Walters, Frank",P,S,L,19,28,78,59,40,22,23,54,83,58,51,48,17,51,43,48,24,36,13,70,42,49,35,78,103.827579450266,0.3952135321085095,0.5487289752884101,1.8154256459789213,1.533833375766159,5.953526710359929,-0.06393831618881553,-1.3757686993458336,0.9439425073969197
171,"Waltman, Milton",P,L,L,19,18,89,27,71,41,88,69,73,69,35,28,0,57,33,28,79,15,7,89,57,31,45,33,85.46271358134805,0.3961925472003086,0.5021910293649482,1.811505379597137,0.9942611232856267,5.75371173495949,-0.9698295366820247,-3.699941956398372,0.8983835765652568
156,"Watson, Hensley",P,L,L,20,26,51,61,48,48,44,82,82,63,52,26,14,58,20,41,32,28,24,99,37,45,45,90,56.06185213756582,0.3655646822055628,0.47446355553863256,1.6247516290047708,1.6633322371878556,5.151237893918472,-0.31206392674919625,-0.7370947689786748,0.8400282377441954
321,"Weaver, Charley",P,L,L,20,72,29,60,37,34,75,62,66,67,0,0,0,50,24,1,46,42,39,72,23,62,62,89,54.968342205966465,0.3917115464091234,0.5348006394973406,1.7987862702466093,1.8283350493422679,5.679199447195106,-0.4978980276470583,-2.020522699640431,0.926512185906464
313,"Webber, Mike",P,L,L,20,36,90,83,24,24,22,56,56,54,37,27,0,51,36,32,35,82,1,54,14,59,30,59,162.59592980084028,0.394287775476157,0.5833607902092041,1.8151018998759434,2.052393374328603,5.9815559869641755,0.2159139029642388,-2.798953414485667,0.9776485656853611
373,"Weiss, Jude",P,L,L,20,50,19,36,75,43,83,45,72,66,0,0,0,48,8,29,42,28,21,100,42,74,54,70,24.963151781799322,0.38511883314142004,0.4913233250627286,1.7565039511796403,1.198513348085958,5.620728698128237,-1.3000679622604905,-3.221797643977268,0.8764421582041486
398,"Welsh, Tom",P,S,L,19,82,12,89,38,41,18,45,75,67,37,0,0,47,16,25,35,94,0,82,14,96,52,71,38.682274369040194,0.35505142573345444,0.49851167538793795,1.573769697372902,3.18332048870436,5.125588620112246,-0.44578216209881016,-0.7598897061211296,0.8535631011213924
499,"West, Rick",P,L,L,21,62,18,82,29,25,45,41,71,49,34,0,0,42,13,4,18,87,31,82,60,63,32,66,39.674865730367834,0.3846901021288731,0.5565870449009924,1.7628789118308106,1.9663709874404165,5.67434516230863,-0.44440038553992545,-3.794560881834276,0.9412771470298655
173,"Whiteside, Efrain",P,S,L,20,24,75,34,59,41,79,68,72,64,49,0,0,57,35,40,88,31,33,61,15,87,67,85,79.17583620124603,0.39621522194968384,0.5125810452434383,1.8170576418077908,1.0734465206628876,5.789381511361329,-0.9818660652185851,-2.8451208629198366,0.9087962671931221
204,"Wickman, Bill",P,L,L,18,24,75,78,45,28,33,85,68,66,34,24,0,56,17,13,10,76,21,56,33,54,27,60,115.54131740140127,0.38023974748959566,0.5292988087718461,1.7190768298815193,1.8438183684098424,5.466260050014993,0.16431507177239327,-1.2436472081974843,0.9095385562614418
161,"Wood, Scott",P,R,R,22,21,63,82,29,41,96,74,75,53,47,30,0,58,36,18,84,76,6,69,31,26,61,96,86.83353270589183,0.3690231373294173,0.5138663947807949,1.6505182085755647,2.167596128392369,5.033470825666108,0.39592949233904084,-2.9206511858277615,0.8828895321102121
381,"York, Ronnie",P,R,R,19,32,60,75,24,29,31,54,54,63,47,24,27,48,35,20,23,46,31,70,29,67,44,74,98.70714001920517,0.39141035435716665,0.564897019993801,1.7988613210938547,1.7559968568872821,5.886105219765058,-0.3795885689808723,-5.105469706047251,0.9563073743509677
201,"Zurbaran, Yoenis",P,R,R,18,35,73,55,30,45,55,73,81,69,45,18,0,56,5,32,21,32,25,71,15,27,38,73,102.18105202092815,0.380982369496961,0.5051045417895335,1.7218159511542377,1.5534312240910926,5.495041397730384,-0.19086517607788608,-1.95616127832505,0.8860869112864944
