Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Gerald Darr,ML,JAX,P,100,27,55.0,91.0,48.0,63.0,66.0,64.0,76.0,83.0,76.0,77.0,53.0,0.0,0.0,$360K  360000,Jacksonville Jumbo Shrimp,2806,82.62343333333337,0.32788000000000006,0.40465500000000004,1.4106016666666668,2.3503499999999993,4.215023708609955,0.22526804416309404,0.6334584157203301,0.7325350000000002
Glen Benjamin,RL,JAX,P,100,19,31.0,87.0,62.0,36.0,24.0,20.0,31.0,21.0,68.0,49.0,28.0,0.0,0.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,118.40400000000012,0.4084630000000001,0.5970700000000002,1.9786500000000007,1.2089999999999996,6.377147802168889,-1.270589619090006,-2.602246791964577,1.0055330000000002
Guilder Tomas,HiA,JAX,P,100,23,26.0,96.0,75.0,74.0,23.0,32.0,31.0,68.0,78.0,57.0,32.0,22.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,122.56000000000014,0.3610849999999999,0.5052616666666668,1.7513999999999994,2.291933333333333,5.28230825387463,0.2282941462742856,-1.4265743441917311,0.8663466666666667
Hawk Pierce,AAA,JAX,P,100,22,31.0,85.0,78.0,66.0,54.0,59.0,22.0,87.0,82.0,84.0,58.0,51.0,0.0,$55K  54500,Jacksonville Jumbo Shrimp,2806,124.33833333333345,0.34075166666666673,0.43285416666666665,1.4404130952380954,1.965546666666666,4.524610298475343,0.6243806696421574,0.9810125655707038,0.7736058333333333
Henry Lowery,LoA,JAX,P,100,20,66.0,44.0,35.0,35.0,37.0,47.0,87.0,80.0,84.0,76.0,39.0,0.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,79.18879999999999,0.40470999999999996,0.4521579523809522,1.9787000000000001,1.5113999999999996,6.083924344610872,-0.33324243285563687,-1.2816390840051621,0.8568679523809521
Hideki Cheng,LoA,JAX,P,100,23,33.0,79.0,82.0,63.0,26.0,35.0,41.0,28.0,63.0,51.0,31.0,27.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,106.83450000000008,0.3858453333333335,0.49708261904761913,1.8441833333333322,1.6072666666666675,5.31056376768814,-0.08707571258341172,-2.621492284067782,0.8829279523809526
Humberto Peraza,HiA,JAX,P,100,20,28.0,71.0,70.0,69.0,44.0,53.0,82.0,60.0,61.0,66.0,43.0,40.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,118.25535000000016,0.3507352380952382,0.4787460000000003,1.581954761904762,1.9503083333333344,4.93597764226869,0.32380585779226145,-0.2992328346828761,0.8294812380952385
Irv Griffin,RL,JAX,P,100,19,49.0,94.0,11.0,59.0,51.0,58.0,33.0,40.0,83.0,61.0,24.0,0.0,0.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,48.94399999999996,0.34808500000000003,0.45740600000000015,1.4905499999999992,1.5942166666666668,4.990773287735659,-0.24905821635399,-0.04088053958807846,0.8054910000000002
J.D. Jordan,LoA,JAX,P,100,22,27.0,75.0,77.0,54.0,27.0,28.0,79.0,43.0,51.0,55.0,21.0,0.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,113.59200000000008,0.39914366666666695,0.5547954545454546,1.9104449999999995,1.8024116666666663,5.784179491407922,-0.05541607413507655,-3.104230551041397,0.9539391212121215
J.O. Serra,HiA,JAX,P,100,21,24.0,51.0,73.0,74.0,39.0,49.0,33.0,55.0,84.0,50.0,44.0,0.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,101.0855000000001,0.35000833333333353,0.49130666666666634,1.5411964285714286,2.641799999999998,4.993411085247924,0.07787484824453174,-0.047513737741841755,0.8413149999999998
Jecksson Jacquez,RL,JAX,P,100,20,25.0,85.0,49.0,49.0,14.0,17.0,69.0,33.0,54.0,41.0,23.0,23.0,20.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,110.58440000000013,0.3840216666666667,0.6184700000000004,1.9429249999999996,1.947813333333333,5.744300345167532,0.06961599440783559,-1.6314241126162912,1.0024916666666672
Jed Seneca,AA,JAX,P,100,26,31.0,71.0,85.0,61.0,36.0,37.0,26.0,43.0,67.0,61.0,24.0,35.0,27.0,$38K  37500,Jacksonville Jumbo Shrimp,2806,110.40975000000012,0.38373733333333315,0.47626833333333346,1.8149366666666653,1.6409749999999994,4.947090264771647,0.37246594558006585,-0.1669503476831251,0.8600056666666667
Juan Santana,AAA,JAX,P,100,23,30.0,56.0,77.0,71.0,25.0,35.0,36.0,47.0,74.0,51.0,41.0,37.0,0.0,$55K  54500,Jacksonville Jumbo Shrimp,2806,94.80000000000005,0.37506166666666674,0.4904869999999999,1.6905366666666664,2.340400000000001,5.189702630116567,-0.05768530704803068,-2.7709776876209613,0.8655486666666666
Julian Cruz,RL,JAX,P,100,19,55.0,87.0,36.0,58.0,39.0,32.0,69.0,65.0,66.0,40.0,0.0,0.0,0.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,81.0105,0.38884833333333346,0.5549699999999999,1.8856749999999993,1.8509600000000004,5.686678337139155,-0.5036768484966632,-1.1622855544489195,0.9438183333333333
Ken Bush,RL,JAX,P,100,19,26.0,80.0,76.0,27.0,32.0,37.0,69.0,48.0,62.0,55.0,36.0,28.0,0.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,98.21950000000008,0.4213233333333335,0.4902100000000002,2.006503333333334,0.8626999999999994,6.405297155682932,-1.1265875604188995,-2.0388992183268626,0.9115333333333338
Ken Taguchi,HiA,JAX,P,100,26,28.0,90.0,78.0,36.0,27.0,34.0,78.0,39.0,58.0,54.0,35.0,38.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,131.5236666666668,0.4089333333333333,0.5180592857142859,1.9537833333333339,1.2658250000000002,6.201430827163786,-1.0183344237333938,-3.6405778021447115,0.9269926190476192
Leonel Torres,HiA,JAX,P,100,24,69.0,97.0,22.0,34.0,46.0,66.0,91.0,61.0,71.0,57.0,42.0,0.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,59.903499999999994,0.3863249999999998,0.45370999999999995,1.7943166666666668,1.1158999999999992,5.286011196337259,-0.45054909071172494,-0.867152240285879,0.8400349999999998
Max Venable,HiA,JAX,P,100,22,67.0,69.0,29.0,58.0,38.0,42.0,76.0,82.0,73.0,54.0,0.0,0.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,74.80033333333334,0.37523,0.4987124999999999,1.7962500000000003,1.9786499999999991,5.051253414775239,-0.19141070297104046,-0.16532117326792434,0.8739424999999998
Mendy Matheson,RL,JAX,P,100,19,61.0,53.0,22.0,23.0,45.0,47.0,82.0,62.0,71.0,58.0,0.0,0.0,0.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,59.47699999999996,0.4225033333333337,0.48940666666666666,2.0102500000000005,0.8752000000000002,6.424975912450406,-0.5056207861523301,-1.1226711297188634,0.9119100000000003
Mikey Barfield,AA,JAX,P,100,26,85.0,78.0,20.0,27.0,54.0,72.0,81.0,71.0,67.0,60.0,50.0,0.0,0.0,$38K  37500,Jacksonville Jumbo Shrimp,2806,60.618,0.3867399999999999,0.44481333333333334,1.7888999999999993,0.8907000000000004,5.143638775570629,-0.44051643265201107,-0.397745995602905,0.8315533333333333
Milt Grudzielanek,AAA,JAX,P,100,24,25.0,84.0,69.0,78.0,48.0,53.0,94.0,79.0,82.0,62.0,40.0,38.0,0.0,$59K  59000,Jacksonville Jumbo Shrimp,2806,119.9470000000001,0.3376119047619045,0.45591828571428583,1.487611666666667,2.1867000000000005,4.568465307466691,0.5307829202435058,0.30214212688287767,0.7935301904761903
Myron Darwin,HiA,JAX,P,100,21,62.0,92.0,37.0,64.0,22.0,22.0,77.0,40.0,59.0,53.0,27.0,0.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,95.65500000000009,0.396326,0.5822100000000001,1.9417666666666664,2.013669999999999,5.971049389400233,-0.6014975019466238,-1.3557243069256282,0.9785360000000001
Myron Moreno,AA,JAX,P,100,24,63.0,67.0,50.0,74.0,36.0,37.0,75.0,56.0,66.0,47.0,0.0,0.0,0.0,$38K  37500,Jacksonville Jumbo Shrimp,2806,79.46550000000005,0.3755800000000001,0.5106524999999997,1.781366666666666,2.3206857142857134,5.55105239812768,-0.5079361375330115,-1.1570863602994839,0.8862324999999998
Nathan Swann,ML,JAX,P,100,30,29.0,84.0,87.0,68.0,54.0,57.0,58.0,60.0,78.0,64.0,59.0,58.0,47.0,$360K  360000,Jacksonville Jumbo Shrimp,2806,135.78286666666682,0.3372233333333333,0.4382049999999999,1.4572633333333331,1.8869333333333325,4.647968200672757,0.32825714439929365,0.03286441158324223,0.7754283333333332
Ned Frazier,AA,JAX,P,100,26,33.0,46.0,56.0,39.0,63.0,46.0,53.0,85.0,91.0,78.0,41.0,0.0,0.0,$38K  37500,Jacksonville Jumbo Shrimp,2806,90.06540000000001,0.38989000000000007,0.4380786666666666,1.8461999999999994,1.6031249999999997,5.612359840424144,-0.3232735259627945,-0.7816074771907653,0.8279686666666667
Oscar Mazzaro,AAA,JAX,P,100,26,23.0,98.0,89.0,75.0,24.0,29.0,85.0,21.0,73.0,55.0,39.0,48.0,18.0,$55K  54500,Jacksonville Jumbo Shrimp,2806,124.40533333333343,0.3730683333333334,0.51751,1.7268233333333336,2.1973466666666663,5.474100682971522,0.30103013812878027,-2.6560057134478767,0.8905783333333335
Phil Runyan,AA,JAX,P,100,23,53.0,43.0,34.0,62.0,68.0,78.0,85.0,95.0,81.0,72.0,64.0,0.0,0.0,$57K  57000,Jacksonville Jumbo Shrimp,2806,81.55475,0.3185649999999999,0.39361999999999997,1.2978083333333332,2.297375,3.962986677715743,0.2529141167012368,0.6749659720769821,0.7121849999999998
Placido Estrada,LoA,JAX,P,100,21,90.0,43.0,28.0,67.0,47.0,53.0,46.0,78.0,73.0,77.0,0.0,0.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,72.64013333333337,0.33992999999999995,0.4656310000000003,1.4973857142857145,1.9334916666666666,4.6878622394558,-0.22350591919450255,-0.3620974445240707,0.8055610000000002
Renyel Vallarta,ML,JAX,P,100,25,98.0,73.0,30.0,89.0,66.0,55.0,90.0,52.0,79.0,72.0,0.0,0.0,0.0,$327K  327000,Jacksonville Jumbo Shrimp,2806,67.915,0.33663166666666666,0.453789,1.4450333333333336,2.8456333333333346,4.612659765364324,-0.10613510940325507,-0.044851830603526516,0.7904206666666667
Reymond Hernandez,RL,JAX,P,100,20,24.0,92.0,78.0,49.0,22.0,22.0,74.0,46.0,55.0,34.0,23.0,24.0,20.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,116.65950000000015,0.3898380000000001,0.6018500000000003,1.8939983333333326,1.8010000000000002,6.055571914080211,-0.2977735772681095,-3.5077337320059057,0.9916880000000003
Rich Kiner,ML,JAX,P,100,23,30.0,96.0,92.0,51.0,57.0,64.0,38.0,82.0,84.0,74.0,39.0,48.0,0.0,$343K  343000,Jacksonville Jumbo Shrimp,2806,148.7095285714287,0.3519485,0.42757000000000017,1.5535749999999995,1.642126666666667,4.893096986420084,0.21421386084352506,0.6146582548164425,0.7795185000000002
Richard Mock,HiA,JAX,P,100,24,27.0,83.0,79.0,68.0,31.0,24.0,41.0,53.0,72.0,53.0,36.0,39.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,104.74953333333342,0.3838933333333334,0.5361500000000001,1.7565700000000002,2.0996416666666673,5.406197892904813,0.37250658056043207,-1.429754014750746,0.9200433333333335
Rondell Hartman,RL,JAX,P,100,19,56.0,88.0,33.0,47.0,44.0,40.0,71.0,68.0,60.0,53.0,36.0,0.0,0.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,96.14800000000005,0.38268,0.47441500000000003,1.8385866666666661,1.875549999999999,5.367927289022123,-0.5214793660056444,-0.8889004885035547,0.857095
Spike Peterson,HiA,JAX,P,100,23,21.0,91.0,76.0,76.0,37.0,39.0,76.0,17.0,57.0,57.0,31.0,28.0,0.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,118.3211666666668,0.36590666666666677,0.5007980000000001,1.6473333333333327,2.4269599999999985,5.173329920107247,0.4732611223543772,0.19453139929256033,0.8667046666666669
Teoscar Veras,RL,JAX,P,100,22,65.0,93.0,39.0,45.0,15.0,18.0,78.0,48.0,50.0,40.0,0.0,0.0,0.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,111.7070000000001,0.39770166666666673,0.6311600000000002,1.9897833333333326,1.620199999999999,5.978353529743798,0.046314908290222376,-1.2801153404151981,1.0288616666666668
Tim Melancon,RL,JAX,P,100,19,22.0,94.0,82.0,56.0,51.0,53.0,77.0,61.0,64.0,52.0,33.0,41.0,20.0,$8K  7650,Jacksonville Jumbo Shrimp,2806,125.6954000000001,0.3495241666666668,0.45839033333333346,1.5064999999999997,1.6924900000000005,4.833092840517781,0.30821620180061604,-0.7098817069589463,0.8079145000000003
Tom Perry,HiA,JAX,P,100,20,32.0,59.0,60.0,34.0,62.0,49.0,87.0,18.0,73.0,76.0,43.0,55.0,35.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,90.69650000000003,0.41892666666666706,0.49242499999999995,2.0558000000000014,1.10908,6.59536807550931,-1.5745719507706604,-1.7241893109917887,0.911351666666667
Tony Oliva,AAA,JAX,P,100,25,27.0,61.0,85.0,48.0,34.0,50.0,27.0,66.0,79.0,55.0,33.0,35.0,0.0,$55K  54500,Jacksonville Jumbo Shrimp,2806,114.9970833333334,0.37521600000000016,0.4709920000000001,1.7745333333333329,1.685600000000001,5.427065130791907,-0.16858691955823965,-0.3034623386713317,0.8462080000000003
Vic Morrison,AA,JAX,P,100,23,65.0,99.0,17.0,92.0,75.0,76.0,31.0,85.0,90.0,67.0,0.0,0.0,0.0,$57K  57000,Jacksonville Jumbo Shrimp,2806,51.60549999999996,0.30367,0.3763909523809524,1.2377666666666662,2.6376250000000003,4.023780842973184,0.024902927695381494,0.9358537820339836,0.6800609523809524
Vicente Sucre,AA,JAX,P,100,25,28.0,89.0,85.0,73.0,30.0,35.0,90.0,63.0,70.0,60.0,42.0,37.0,30.0,$38K  37500,Jacksonville Jumbo Shrimp,2806,111.64000000000013,0.3685613333333335,0.4908650000000001,1.6876216666666661,1.8697200000000012,5.02765398870726,0.22696877744719385,-1.6135215160295615,0.8594263333333336
Victor Maier,LoA,JAX,P,100,23,23.0,85.0,77.0,45.0,32.0,33.0,39.0,31.0,69.0,70.0,32.0,34.0,22.0,$27K  26250,Jacksonville Jumbo Shrimp,2806,114.26250000000009,0.3934966666666665,0.4956866666666668,1.9074083333333325,1.4085399999999992,5.56116735813624,-0.2936967217544014,-1.2536528284936097,0.8891833333333332
Woodie Wood,ML,JAX,P,100,31,72.0,84.0,49.0,87.0,59.0,71.0,79.0,39.0,83.0,70.0,0.0,0.0,0.0,$1.6M  1600000,Jacksonville Jumbo Shrimp,2806,84.51913333333337,0.3265306666666666,0.42648999999999987,1.3674233333333337,2.534253333333334,4.272040802353391,0.21079422364895695,0.48362512829951165,0.7530206666666664
Yean Carlos Palacios,ML,JAX,P,100,24,33.0,57.0,82.0,73.0,67.0,72.0,39.0,31.0,77.0,53.0,35.0,41.0,40.0,$327K  327000,Jacksonville Jumbo Shrimp,2806,147.9669500000001,0.331642,0.44300499999999976,1.4099000000000002,2.066699999999999,4.586465325896097,0.7877178292734768,1.801831061301009,0.7746469999999998
Abraham Tice,HiA,LR,P,100,25,68.0,61.0,23.0,45.0,29.0,26.0,75.0,69.0,68.0,53.0,39.0,0.0,0.0,$27K  26250,Little Rock Dixie stars,2808,72.19533333333332,0.38795750000000007,0.52993,1.8680999999999994,1.6013,5.607853092484902,-0.5370104163114927,-1.3481844414374822,0.9178875000000001
Al Pimentel,RL,LR,P,100,22,70.0,43.0,33.0,46.0,27.0,33.0,88.0,48.0,69.0,50.0,31.0,0.0,0.0,$8K  7650,Little Rock Dixie stars,2808,88.16790000000003,0.39638999999999996,0.56068,1.9267499999999997,2.015,5.467030582798716,-0.42464242103646826,-1.254841939046555,0.9570699999999999
Alan Leon,AA,LR,P,100,29,25.0,66.0,79.0,49.0,48.0,54.0,45.0,36.0,70.0,58.0,55.0,0.0,0.0,$54K  53750,Little Rock Dixie stars,2808,108.42900000000009,0.3490147619047619,0.47190000000000004,1.5491249999999996,1.6323166666666666,5.333985903736688,0.032689337648994544,-0.1995615680593368,0.8209147619047619
Anibal Garza,ML,LR,P,100,29,73.0,99.0,36.0,79.0,88.0,81.0,40.0,82.0,87.0,86.0,0.0,0.0,0.0,$8.4M  8437500,Little Rock Dixie stars,2808,104.6499000000001,0.2956483333333333,0.34766633333333324,1.2296607142857143,1.965933333333333,3.7373221240872647,0.7942093284251563,1.6076922714826671,0.6433146666666665
Art Scoroposki,RL,LR,P,100,23,69.0,61.0,26.0,35.0,32.0,29.0,35.0,60.0,58.0,56.0,35.0,0.0,0.0,$8K  7650,Little Rock Dixie stars,2808,71.68509999999996,0.4198800000000002,0.5445414285714285,2.027933333333334,0.9811999999999997,6.473870770465746,-1.0399732819125145,-1.5578930068564398,0.9644214285714288
Art Williams,ML,LR,P,100,36,36.0,79.0,39.0,77.0,78.0,71.0,80.0,53.0,81.0,79.0,74.0,0.0,0.0,$8.5M  8500000,Little Rock Dixie stars,2808,81.73358333333336,0.320842857142857,0.3890283333333332,1.3413699999999995,2.5539500000000004,4.247666267906426,0.3000263995780954,1.1596118258254997,0.7098711904761902
B.C. Alberro,AA,LR,P,100,31,73.0,73.0,46.0,57.0,45.0,52.0,76.0,56.0,72.0,70.0,0.0,0.0,0.0,$54K  53750,Little Rock Dixie stars,2808,91.48226666666667,0.3698683333333333,0.5208371944444445,1.6910999999999998,1.7862833333333321,5.2220220607630905,-0.3401191271048916,-1.060868194760853,0.8907055277777778
Bailey Leary,RL,LR,P,100,20,45.0,74.0,12.0,52.0,28.0,28.0,76.0,27.0,50.0,45.0,36.0,0.0,0.0,$8K  7650,Little Rock Dixie stars,2808,60.2133333333333,0.39469499999999996,0.5863000000000002,1.8858749999999997,2.0536,5.766385388060463,0.005159790797851795,-1.1220876004364646,0.9809950000000001
Benjamin Perez,LoA,LR,P,100,20,47.0,80.0,25.0,42.0,35.0,34.0,78.0,43.0,63.0,52.0,34.0,0.0,0.0,$27K  26250,Little Rock Dixie stars,2808,59.495,0.39256466666666673,0.5008600000000001,1.9052249999999997,1.435933333333333,5.8250451967192705,-0.4249024752923581,-0.9952614598197594,0.8934246666666668
Benny Delgado,HiA,LR,P,100,24,28.0,78.0,76.0,31.0,23.0,31.0,47.0,51.0,59.0,45.0,43.0,33.0,27.0,$27K  26250,Little Rock Dixie stars,2808,103.79130000000006,0.4225633333333334,0.5702750000000004,1.9684333333333333,0.7851999999999992,6.81236007680159,-1.2815448467424984,-3.5359187214830468,0.9928383333333338
Benny Griffiths,HiA,LR,P,100,34,25.0,64.0,78.0,49.0,40.0,39.0,72.0,52.0,68.0,50.0,49.0,0.0,0.0,$54K  53750,Little Rock Dixie stars,2808,108.20066666666679,0.376915,0.5072839999999998,1.7865083333333323,1.9862599999999995,5.543781561459223,-0.32396936143253685,-1.5401523164563857,0.8841989999999998
Billy Shunick,AAA,LR,P,100,31,19.0,56.0,66.0,76.0,62.0,59.0,29.0,40.0,67.0,62.0,42.0,38.0,0.0,$55K  54500,Little Rock Dixie stars,2808,100.92916666666672,0.32548833333333327,0.4330703333333334,1.3928166666666666,2.055133333333334,4.4285099183370855,0.390452129579233,0.9859060094147533,0.7585586666666666
Blake Friend,HiA,LR,P,100,32,24.0,32.0,74.0,83.0,51.0,38.0,50.0,39.0,83.0,70.0,46.0,45.0,0.0,$54K  53750,Little Rock Dixie stars,2808,104.46478571428577,0.33627,0.45902000000000015,1.3820000000000001,2.095008333333334,4.6982490210075065,0.3806489828629998,1.0647389779520637,0.7952900000000002
Buddy Farrell,HiA,LR,P,100,23,21.0,82.0,70.0,68.0,30.0,33.0,39.0,59.0,40.0,52.0,32.0,34.0,23.0,$27K  26250,Little Rock Dixie stars,2808,111.64660000000016,0.38984533333333343,0.5116200000000002,1.894754999999999,2.2277999999999993,5.526126573250056,0.4354936171915291,-1.0448691190516863,0.9014653333333336
Buddy Menechino,AAA,LR,P,100,30,64.0,78.0,48.0,72.0,59.0,72.0,50.0,43.0,83.0,76.0,57.0,0.0,0.0,$1.4M  1353750,Little Rock Dixie stars,2808,97.70421666666674,0.33067833333333346,0.4096658333333336,1.3991916666666668,1.9079200000000012,4.296411878787025,0.01882945195928832,0.502417614568855,0.740344166666667
Charley Weaver,RL,LR,P,100,21,63.0,68.0,27.0,40.0,30.0,30.0,65.0,62.0,61.0,53.0,0.0,0.0,0.0,$8K  7650,Little Rock Dixie stars,2808,71.82966666666664,0.39724099999999996,0.5344100000000002,1.9095416666666674,1.5110533333333331,6.145302831914838,-0.7132831956891487,-1.1369935893292435,0.9316510000000001
Cody Brown,AA,LR,P,100,28,23.0,88.0,71.0,81.0,45.0,59.0,86.0,66.0,59.0,56.0,38.0,42.0,38.0,$57K  57000,Little Rock Dixie stars,2808,109.65940000000009,0.340349,0.44458866666666685,1.4814983333333334,2.2716,4.924422271887991,0.8252183995834996,0.43728963812677046,0.7849376666666669
Curt Taylor,RL,LR,P,100,20,26.0,43.0,59.0,57.0,27.0,32.0,38.0,42.0,64.0,59.0,38.0,40.0,21.0,$8K  7650,Little Rock Dixie stars,2808,88.2047380952381,0.3928235,0.5091783333333335,1.8909583333333324,1.7348166666666665,5.416701612322507,-0.1271253598371934,-1.1933189573063816,0.9020018333333335
Damon Coggin,AAA,LR,P,100,33,48.0,87.0,24.0,67.0,59.0,61.0,48.0,64.0,74.0,67.0,44.0,0.0,0.0,$55K  54500,Little Rock Dixie stars,2808,57.547933333333305,0.34908333333333325,0.43372666666666676,1.5156000000000003,1.6942250000000008,4.92552916038003,-0.07420898242819585,0.5181147171073988,0.78281
Danny Becker,RL,LR,P,100,22,21.0,71.0,65.0,65.0,21.0,23.0,42.0,50.0,57.0,46.0,21.0,35.0,0.0,$8K  7650,Little Rock Dixie stars,2808,112.28816666666683,0.3960916666666668,0.5955166666666671,1.9944230952380946,1.6884166666666673,6.242958205041817,-0.42371456529413715,-2.790381370960591,0.9916083333333339
Dennis Pryce,AA,LR,P,100,27,13.0,95.0,90.0,61.0,46.0,48.0,89.0,36.0,82.0,67.0,49.0,0.0,0.0,$54K  53750,Little Rock Dixie stars,2808,88.56016666666666,0.3681113333333333,0.5017133333333335,1.6639999999999995,1.7735500000000002,5.349403699950582,-0.0717082992325336,-1.272878176257548,0.8698246666666667
Derrin Underwood,AA,LR,P,100,32,53.0,69.0,42.0,52.0,46.0,60.0,85.0,24.0,71.0,66.0,49.0,0.0,0.0,$55K  54500,Little Rock Dixie stars,2808,71.37023333333332,0.36482766666666677,0.48211250000000005,1.6145166666666662,1.7900499999999995,5.306774532680565,-0.1994837202712317,-0.6814788205136008,0.8469401666666668
Dick Cox,---,LR,P,100,35,64.0,70.0,19.0,79.0,52.0,55.0,82.0,83.0,91.0,64.0,0.0,0.0,0.0,$0  0,Little Rock Dixie stars,2808,51.82199999999996,0.3396453333333333,0.4318866666666665,1.501166666666666,2.2411166666666666,4.706695177501171,-0.14607036477636418,0.3243213841067398,0.7715319999999998
Donald Harris,RL,LR,P,100,22,73.0,71.0,18.0,31.0,36.0,41.0,76.0,62.0,72.0,58.0,0.0,0.0,0.0,$8K  7650,Little Rock Dixie stars,2808,58.20969999999998,0.42008666666666694,0.5084849999999999,1.9995833333333337,0.8394000000000003,6.586617789060506,-0.44883640458295765,-1.6931457836666575,0.9285716666666668
Dusty Kane,LoA,LR,P,100,24,61.0,55.0,45.0,76.0,43.0,43.0,78.0,67.0,69.0,67.0,0.0,0.0,0.0,$54K  53750,Little Rock Dixie stars,2808,63.453833333333336,0.36199500000000023,0.4827011428571428,1.6664416666666666,2.114083333333333,5.338468520229863,-0.4419771721938166,-1.224095560146229,0.844696142857143
Eddie Hammonds,AA,LR,P,100,27,18.0,65.0,70.0,82.0,40.0,56.0,89.0,31.0,66.0,59.0,45.0,29.0,0.0,$38K  37500,Little Rock Dixie stars,2808,99.1510000000001,0.3361170000000002,0.46633,1.492663333333333,2.18723,4.7583124760969415,0.6575108902468659,0.3123925345930184,0.8024470000000002
Eduardo Perez,AAA,LR,P,100,32,68.0,80.0,17.0,84.0,47.0,57.0,85.0,81.0,85.0,75.0,0.0,0.0,0.0,$55K  54500,Little Rock Dixie stars,2808,55.21949999999997,0.32809,0.40523000000000003,1.383266666666666,2.5035,3.5837795523993723,0.249061983569847,0.8199736978235482,0.73332
Ernest Myers,ML,LR,P,100,34,30.0,94.0,67.0,59.0,68.0,70.0,47.0,98.0,82.0,69.0,36.0,53.0,51.0,$1.5M  1500000,Little Rock Dixie stars,2808,120.34950000000009,0.3371433333333334,0.41811500000000007,1.4522999999999997,1.8607916666666673,4.432941851667206,0.6682819458563796,1.3699616213988457,0.7552583333333335
Fabian Gold,HiA,LR,P,100,27,76.0,94.0,45.0,55.0,33.0,45.0,77.0,54.0,71.0,68.0,0.0,0.0,0.0,$38K  37500,Little Rock Dixie stars,2808,88.76300000000005,0.37837600000000005,0.5275999999999997,1.8180749999999997,1.7391099999999997,5.452421088392905,-0.4504033878138033,-0.9052704936025596,0.9059759999999998
Felipe Rodriguez,---,LR,P,100,36,22.0,34.0,53.0,74.0,62.0,47.0,29.0,78.0,71.0,69.0,53.0,29.0,0.0,$0  0,Little Rock Dixie stars,2808,88.50116666666673,0.35795533333333346,0.46322333333333326,1.5518028571428564,1.8306500000000003,4.683191567179696,0.30512070123842355,-0.2722551943164667,0.8211786666666667
Frank Hudson,AAA,LR,P,100,27,20.0,93.0,74.0,50.0,64.0,70.0,32.0,86.0,75.0,60.0,34.0,43.0,0.0,$65K  65000,Little Rock Dixie stars,2808,121.55600000000011,0.3532366666666667,0.43232333333333345,1.5193,1.5815833333333342,4.869673506298168,0.05118788140382269,0.6104791100740625,0.7855600000000001
Gavin Broxton,RL,LR,P,100,22,23.0,77.0,78.0,45.0,21.0,25.0,46.0,63.0,56.0,39.0,30.0,26.0,23.0,$8K  7650,Little Rock Dixie stars,2808,118.63750000000009,0.39347,0.6030580000000003,1.929733333333333,1.511875,6.27211582644465,-0.6190627219110736,-3.2139757201184436,0.9965280000000003
Granden Rossy,ML,LR,P,100,36,41.0,57.0,17.0,79.0,73.0,75.0,28.0,85.0,87.0,70.0,54.0,0.0,0.0,$924K  924000,Little Rock Dixie stars,2808,50.858999999999995,0.32257833333333347,0.40183499999999994,1.3954985714285715,2.19575,5.006250908799497,-0.36368748020827324,0.6679509071146993,0.7244133333333334
Greg Harris,---,LR,P,100,36,18.0,64.0,74.0,63.0,53.0,60.0,36.0,56.0,77.0,68.0,52.0,43.0,0.0,$0  0,Little Rock Dixie stars,2808,109.30875000000006,0.34210333333333326,0.45863000000000015,1.4476,1.8108416666666667,4.539266813213207,0.349568532934033,0.04360993477101686,0.8007333333333334
Gregory Lueke,HiA,LR,P,100,23,25.0,34.0,84.0,39.0,58.0,44.0,79.0,46.0,71.0,53.0,38.0,34.0,0.0,$27K  26250,Little Rock Dixie stars,2808,118.80716666666682,0.40559333333333364,0.4867708333333336,1.8611000000000006,1.3788466666666668,5.652856129236896,-0.6762421690376936,-0.22492847067081134,0.8923641666666673
