Rank,Player,Pos,Bats,Throws,Age,Contact,Power,LH,RH,BattingEye,BaseRunning,Bunt,Push/Pull,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Durability,Health,Speed,Patience,Temper,Makeup,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
182,"Kerr, Randy",LF,R,R,21,45,30,15,29,65,80,54,36,55,63,62,51,47,14,83,77,39,78,17,62,0.23496333333333339,0.3243966666666669,0.33973666666666674,520.253,911.8282654378563,0.9476828573003541,63.288790006866385,53.52082681066447,-36.242977394574616,-6.2212789732165525,-1.008929326758012,-1.2273344971623705,-0.028693227668151647,0.6641333333333337,0.0,17.34176666666667,-4.690474616449878,-3.128543380360518
75,"Kinsler, J.P.",1B,S,R,20,31,89,33,26,100,47,37,34,65,61,39,63,48,25,83,53,29,96,71,83,0.227794,0.3312060000000001,0.4795750000000001,490.5725,919.3081640545279,0.9545929921956376,115.31248091884626,100.78873622516949,5.706644179559594,-4.6003370262575265,-0.006412373498866237,0.12984188157191934,0.12252352398679305,0.8107810000000002,0.0,16.352416666666667,-7.881585768643072,0.9783639002193245
233,"Kirk, Bert",2B,S,R,21,29,17,35,41,57,93,60,45,52,86,80,64,70,0,77,72,0,95,0,67,0.2426733333333334,0.30515999999999993,0.2793483333333334,481.2673333333334,843.4855159372091,0.9799148197712706,53.89732429513934,45.024691873958126,-40.927259240872054,-4.903726174962621,1.1999469762657595,3.384949867218714,0.23573095065846364,0.5845083333333334,0.0,16.042244444444446,1.446305754350496,-2.5154582450268643
456,"Kotchman, Buster",DH,R,R,19,60,42,58,30,31,58,26,36,47,20,28,48,64,32,69,77,10,71,20,39,0.25778833333333334,0.31024916666666674,0.38069000000000003,503.63449999999995,745.2183205187321,0.7118547692528319,71.97521724588913,69.69016391877622,-23.678014792473444,-5.272567293170084,-1.0097642679801293,-2.805621715172918,-0.20221968011066288,0.6909391666666668,0.0,16.787816666666664,-10.222473532492895,-2.53898008052657
132,"Lansing, Jaff",LF,S,R,20,77,33,55,43,39,50,8,30,59,45,61,44,76,0,85,92,40,42,54,49,0.25830000000000003,0.31281200000000003,0.35697500000000004,506.5497619047619,976.0817752331495,0.961129869156122,73.98479936471766,62.887534869168405,-26.61697734639287,-6.816671787396883,0.2311581935461101,2.354575629175572,0.019331231586124892,0.6697870000000001,0.0,16.884992063492064,-5.020996786178753,-1.936682573512831
474,"Larkin, Radley",DH,R,R,21,36,11,9,19,47,80,81,40,48,73,52,26,38,6,76,100,80,74,0,60,0.21924999999999997,0.3071400000000001,0.29068000000000005,515.295,825.7765565607697,0.29058553762719014,27.745004456991513,47.90638563351541,-94.33186195681719,5.183213166365195,2.159598410440429,5.8681385212676185,-0.02440941272162535,0.5978200000000001,0.0,17.176499999999997,-11.327524781354866,-7.804303620250845
16,"Laroche, Jordan",SS,R,R,18,49,39,65,46,68,55,41,34,74,75,82,82,84,1,100,76,57,64,90,100,0.25543416666666674,0.31865550000000004,0.36741207142857135,537.3427857142857,1116.4190601296723,0.9479701648772907,76.10682130965921,74.50361627745606,-24.38823068761858,-4.234022607099187,1.7665566422741532,3.3045057202227155,-0.15195852728714243,0.6860675714285713,0.0,17.91142619047619,5.742896399843993,-0.16765615737229617
481,"Latos, Julian",DH,R,R,19,19,34,0,23,43,62,39,51,38,47,32,20,26,0,84,100,22,100,65,28,0.21294000000000002,0.31357500000000005,0.3529399999999998,536.3033333333333,862.7457720208913,0.42896436921076203,36.92647358707774,36.47515193658115,-73.83659600809534,-3.613316947050906,-0.7460870572858376,6.694013522287002,0.8853817701285278,0.6665149999999999,0.0,17.876777777777775,-11.834647078475875,-6.52248336905288
272,"Lee, William",1B,S,R,18,0,22,27,31,42,50,89,37,48,81,54,46,36,0,88,82,85,73,10,54,0.22804345238095233,0.2987575000000001,0.3254799999999999,520.23,919.8305451776832,0.9087656466395425,55.88184560364767,39.03054259551833,-57.36124894786141,2.537835702333573,-20.618106004846663,-30.708942565887334,-0.02869322766815167,0.6242375,0.0,17.341,-7.88606434480181,-7.66782274375657
434,"Lockwood, Dion",DH,R,R,21,60,49,70,60,47,37,40,49,51,19,28,51,73,37,68,63,0,62,48,29,0.26755833333333334,0.3371416666666666,0.42503500000000005,459.0004761904762,780.6244033798575,0.6409122875810004,88.47644621238344,77.66102028181972,-12.529491161911444,-5.054763253603354,-0.13055847882913504,0.648030545878781,-0.28659247519952635,0.7621766666666667,0.0,15.300015873015873,-10.708153681479526,-1.2441848979385322
359,"Lopez, Livan",3B,R,R,19,1,13,18,36,16,52,72,67,44,58,76,89,64,10,85,70,47,86,56,85,0.22955749999999997,0.2675483333333333,0.2477799999999999,469.45966666666675,884.3491008728743,0.9719090230584563,40.26248738191781,39.418427662476645,-49.1944198118735,-2.5712864491546714,-13.033521808776646,-33.35365339509835,0.3102175091347395,0.5153283333333332,0.0,15.648655555555557,1.5163736297545856,-6.849098716162173
42,"Maggi, Teddy",1B,L,L,19,61,72,56,64,69,27,10,72,69,46,42,36,44,31,91,75,51,72,83,69,0.26459333333333324,0.33128299999999994,0.4582200000000004,555.8916666666668,1076.6393644344062,0.9111768524420645,100.07752283613699,88.08051611863553,-2.196256010908153,-4.78847455967781,0.6553132242297476,1.7361442558629805,-0.03160036833645025,0.7895030000000003,0.0,18.529722222222226,-9.230447225946554,0.40826782423100905
22,"Martin, Eugenio",C,R,R,18,61,100,92,100,70,26,30,20,72,26,29,80,63,44,72,44,27,90,56,59,0.30048857142857155,0.3473408333333332,0.63408,523.0813333333334,956.7534540556371,0.6576073301679153,146.25580632474856,120.50352774530784,30.94291739526849,-6.5061480176672255,-0.06148556501187063,5.96503491880765,0.3845046535202992,0.9814208333333332,-4.476082747506834,17.43604444444445,4.921571265718297,4.866464593821687
141,"Martin, Willie",SS,R,R,18,69,0,12,50,64,80,80,39,56,98,84,85,81,0,69,55,49,52,66,8,0.2368350000000001,0.3183613333333333,0.2662375000000001,446.09666666666664,808.6313849166036,0.9661817750308898,55.974946332533484,47.70617363291057,-36.72530694637041,-5.841775451588732,5.057832215342504,7.663534816587866,0.0014337138867589652,0.5845988333333334,0.0,14.869888888888887,4.159626465620388,-1.5999394445069173
153,"Mateo, Stefen",LF,L,L,18,18,25,38,37,40,45,76,56,55,85,60,59,48,5,92,71,84,75,47,65,0.245875,0.29878800000000005,0.35802166666666657,537.2566666666667,966.7764850184321,0.9530691636816065,62.708432579030266,53.94548191701373,-61.75931774818917,2.1727345030733263,1.4621999654490607,5.1657426877117585,0.01612622569535292,0.6568096666666666,0.0,17.908555555555555,-4.973130066967244,-4.181303842134189
374,"Mathews, Bret",1B,R,R,22,16,37,8,17,55,76,23,44,43,57,41,40,41,20,74,100,27,100,71,45,0.20097999999999988,0.3216600000000001,0.341385,535.1858333333333,786.0406687743962,0.8983927677244146,52.07758242299874,43.856693677245374,-81.44937162526709,-4.636374541752957,-0.22048017321092223,-1.5892525795127028,-0.01733445118461122,0.6630450000000001,0.0,17.83952777777778,-6.7390317967626565,-7.717923566435556
408,"Matos, Eli",1B,R,R,18,32,0,13,4,41,68,51,71,36,35,33,42,49,0,71,76,62,52,0,66,0.20123000000000005,0.26946499999999995,0.21650166666666673,558.65,689.3699952922761,0.8022037431209724,12.632548012191391,27.326841919310006,-103.16131104975396,-0.5851385386707806,-2.276106988559289,-3.528337490403476,-0.016125121211740024,0.48596666666666666,0.0,18.621666666666666,-5.910236585153259,-9.531015352795558
286,"McGowan, Maximo",1B,R,R,19,30,3,9,12,41,76,63,29,49,74,42,46,49,3,92,92,84,76,15,100,0.19827999999999998,0.27591999999999994,0.2599530000000001,530.1143333333333,883.10688765347,0.9240351025345961,14.723254667073508,30.867873511014228,-101.85251932368394,5.197848363731264,0.31698554826938136,0.24651287654901857,-0.024409412721625508,0.535873,0.0,17.670477777777776,-7.571218172612054,-8.699050695739551
411,"McVaney, Lefty",C,L,R,21,52,21,42,16,5,26,31,59,37,30,32,60,76,47,65,29,28,58,52,82,0.23521999999999996,0.27576666666666666,0.3137866666666666,432.074,598.3337010610849,0.48866118955736526,27.87070937032536,42.08031169884736,-74.57634197179718,-4.756517641071076,-4.395148965416502,3.2488136063035746,-0.30602316435879984,0.5895533333333333,-2.246722598987771,14.402466666666667,3.077848256487062,-6.1331008827022275
180,"Meacham, Roybell",2B,R,R,22,44,0,22,12,52,100,71,31,55,69,69,56,65,4,90,51,95,62,22,74,0.23419999999999994,0.3203600000000003,0.2701099999999999,469.56,883.9198605120182,0.9569444503880931,41.55893556771114,52.69494596528768,-84.15453384105675,15.645202144376363,-1.2794027342480727,0.9189789832313542,-0.03786274335680288,0.5904700000000003,0.0,15.652,1.515637620905381,-5.082091911038187
480,"Michaels, Billy",DH,R,R,20,25,12,31,19,31,63,39,58,37,36,39,38,15,0,75,67,69,80,25,43,0.22232000000000007,0.27233599999999997,0.2510699999999999,541.6166666666667,790.143166217953,0.684826888367056,19.096499503770918,29.64379132017254,-100.36457301420363,1.7141513281057215,-4.665209646764507,-2.8538750713206107,-0.02490561543412271,0.5234059999999998,0.0,18.05388888888889,-10.838726559917049,-9.503376533733336
388,"Miranda, Guilder",C,R,R,21,45,10,18,6,38,48,67,28,41,35,43,65,69,76,77,64,11,74,39,6,0.2255942857142856,0.2828199999999999,0.22524,438.53714285714284,714.2995381951332,1.0058286311768536,27.234141491347128,28.409548866154235,-74.33935188579957,-5.658438003251042,-1.5616640200913112,-1.8709217370590148,-0.5987797885418285,0.50806,3.6940994831627623,14.61790476190476,3.674380340509945,-6.035523658499595
108,"Miranda, Nestor",SS,R,R,19,39,37,35,11,35,18,100,45,61,96,96,100,87,0,95,100,33,77,73,71,0.21343666666666666,0.2545400000000001,0.29263,483.0125,1037.397147424519,0.9289967073397033,46.53286720955546,43.55087034185758,-55.5456911948266,-4.388041256868224,4.527044526226076,12.183554519294164,0.12073729690518366,0.5471700000000002,0.0,16.100416666666668,5.3364050793442335,-2.652116102468531
223,"Miro, Pablo",2B,R,R,19,50,7,43,31,18,62,76,100,53,93,73,49,65,9,73,86,88,73,23,79,0.23494,0.276969,0.2708461666666666,487.2749999999999,824.9982035122812,0.9579187465527172,56.47886177150577,53.00540239867032,-40.05604301438622,3.449777958828241,1.1769734760164752,8.130692166718678,-0.020765270924717198,0.5478151666666666,0.0,16.242499999999996,1.414605973100619,-1.0903903746833365
303,"Mlicki, Ron",1B,R,R,18,18,59,24,24,14,29,39,37,46,53,39,51,56,4,90,98,48,63,56,37,0.20852000000000004,0.26409,0.43473250000000013,522.65,931.732241017744,0.9160970070286965,79.71952919005383,59.25689774402545,-21.366122915720247,-2.474313658946283,-1.619873879436391,-1.0147779778048502,-0.013860692730796148,0.6988225000000001,0.0,17.421666666666667,-7.988102203512894,-1.5543439703700541
306,"Montgomery, Paul",1B,L,L,18,41,46,38,16,44,47,41,41,46,32,35,34,40,0,71,77,56,75,42,67,0.24538000000000015,0.3130266666666665,0.37523600000000007,559.2125,793.5656573753804,0.8040406268352555,66.94722275855756,57.706484470601914,-59.983820716305374,-3.298419707626076,-1.9569380329684132,-1.3215612923588904,-0.01274287422496659,0.6882626666666666,0.0,18.640416666666667,-6.803546445262178,-5.318364852592419
37,"Moore, Kirk",SS,R,R,18,46,44,52,46,83,62,49,67,68,70,86,77,76,3,76,96,49,46,63,83,0.2603283333333335,0.33608000000000005,0.3568933333333332,504.48666666666674,981.0416396819055,0.9760521762763089,72.35579961527884,62.333550569502535,-19.915535760153258,-5.217181052991643,1.6206702945229148,4.094140704629684,0.009114730511033514,0.6929733333333332,0.0,16.816222222222223,5.0465104921908726,0.08306652294655303
268,"Moorhouse, Kenneth",SS,R,R,18,34,13,24,0,28,40,58,31,48,83,69,81,76,26,79,54,72,40,24,72,0.1861016666666667,0.24534999999999996,0.21852000000000005,464.353,770.614125199616,0.9672431715296071,20.312952787663882,31.806216552958016,-82.76368622860959,-1.1502959465800613,-1.169223393741441,-1.7962901518504752,0.4097434250144793,0.46387,0.0,15.478433333333335,3.9640644300391763,-6.679111199276119
289,"Musick, Walter",1B,R,R,18,30,6,22,13,41,63,29,42,47,57,42,44,48,5,90,100,63,88,67,95,0.20370000000000008,0.2732799999999999,0.2361300000000001,533.2466666666667,889.0379660315812,0.8843128295919369,22.5192636664067,30.235667316198263,-98.51879119742476,-1.2527079230282185,-1.2427085896455397,-0.4306535162685467,-0.02875073730745159,0.50941,0.0,17.77488888888889,-7.622067610010126,-9.076047921024472
3,"Nevin, Chip",2B,R,R,19,97,26,100,94,77,57,76,58,86,95,87,52,76,0,90,68,65,79,25,75,0.3134140000000002,0.3963183333333333,0.3799166666666666,632.56,1147.585282560438,0.41853011094015186,90.69782519049257,94.35276307150608,-1.8624508788766456,-3.357409047303358,8.021902077813202,12.873513641003397,0.009294197426127457,0.7762349999999999,0.0,21.085333333333335,1.9677388246921088,3.0949226531426683
85,"Newman, Sting",2B,L,R,22,51,39,0,23,59,53,89,26,64,74,85,88,62,0,98,98,50,82,19,62,0.2423399999999999,0.31722000000000006,0.33611166666666653,547.69,1098.4278224818408,0.9681694874276816,63.781630888892686,51.78564358053927,-42.71345905733629,-5.70516773551712,0.8340554087065434,6.165295470391693,-0.034253328696866134,0.6533316666666666,0.0,18.256333333333334,1.8834496270264762,-2.228818599893457
232,"Newsome, Bill",RF,S,R,22,22,67,33,28,41,23,27,9,52,70,55,77,59,3,92,30,29,47,29,65,0.21938799999999994,0.2767066666666669,0.446960952380952,512.82,931.4378165509552,0.9195534778627392,82.09059792732906,89.82153795466891,-11.183533144037888,-2.4498496061440918,-0.32286325886478007,-0.43955431168811626,0.07753629213763677,0.7236676190476189,0.0,17.094,-4.791346792957588,-0.17842643424395188
470,"Nicholson, Marc",DH,R,R,19,39,48,39,26,53,15,0,55,45,22,39,42,17,0,94,76,0,78,43,95,0.246785,0.34905,0.40902000000000016,518.2483333333333,1009.979242214933,0.5462217616634035,81.12550753485928,62.01256636525052,-36.53675214985778,-5.813711961224905,-1.934928221025257,-1.4198682961456084,-0.11694247961498946,0.7580700000000002,0.0,17.274944444444444,-13.854310592797436,-4.066835279809687
448,"O'Brien, George",DH,L,R,20,49,27,11,20,46,24,35,26,45,12,38,82,56,55,75,83,27,66,7,51,0.23312999999999992,0.30889999999999984,0.3064083333333334,476.7914285714285,804.4474438522011,0.8786219535606956,48.93557305832048,46.343004083812694,-52.31477178347449,-5.086103875835542,-1.5835944011714846,0.040494735722549906,-0.8381569438812314,0.6153083333333332,0.0,15.893047619047618,-11.0349443601125,-5.291690464127097
389,"O'Connor, Alvin",C,R,R,18,11,37,27,0,31,36,47,61,39,26,38,73,60,69,79,53,28,67,61,46,0.18062000000000009,0.25044,0.3230500000000002,473.62266666666665,728.5725719258189,0.9981465193870407,36.684200008594686,24.53995335167227,-70.26777370104452,-1.9586187330560032,-2.155949791944771,-1.3342536733792427,-1.656778770886815,0.5734900000000003,2.1980607739803517,15.78742222222222,3.747801295914706,-5.2236658769541835
91,"Olerud, Grant",2B,R,R,22,41,35,30,31,68,81,14,63,63,71,74,62,66,6,79,100,85,69,71,75,0.24064999999999995,0.3090616666666665,0.35514,509.035,945.2657133601606,0.933866566653513,68.03024702765858,66.49017255027339,-33.392537946990785,4.565433759238402,0.2039775671903,0.8260125519904292,-0.026967143349413917,0.6642016666666666,0.0,16.96783333333333,1.6208259831278473,-0.9486765253580429
435,"Ondrusek, William",DH,L,R,20,43,42,33,60,45,27,13,46,51,0,29,47,82,27,82,98,21,41,51,93,0.25801599999999997,0.3310216666666669,0.36816750000000004,455.36,906.4601808562875,0.5198583644121348,68.53120059121792,65.80973841070426,-34.38848523273751,-5.815383619730709,-0.11935901174237629,0.5030771796441594,-1.0919166430197629,0.699189166666667,0.0,15.178666666666667,-12.43429603369393,-3.7248277504065523
166,"Oramas, Richard",2B,S,R,21,29,10,28,2,71,67,84,52,56,91,66,51,52,7,100,58,79,42,14,56,0.20467000000000005,0.3079319047619049,0.24562333333333336,523.85,961.3692979216576,0.9592028935175648,23.327494468131132,50.20332404543111,-87.76056480827896,2.611092291815735,3.29080883083131,4.155080753644454,-0.5570361102419548,0.5535552380952382,0.0,17.461666666666666,1.648438439509015,-6.237300630497021
299,"Page, J.C.",C,R,R,21,45,56,2,15,28,20,94,22,48,34,35,88,72,80,68,66,49,68,53,54,0.22525999999999993,0.26909000000000005,0.39763000000000015,420.64,713.9031783957034,0.9939376099947727,66.98765089560044,51.193868174609214,-29.66110497064234,-3.9675131584910126,-1.9896743713930156,-0.711670440270215,1.335251210429183,0.6667200000000002,4.571047127774363,14.021333333333333,3.6723414526527955,-1.217093119821333
235,"Palmeiro, Chico",LF,L,L,22,65,0,0,3,59,89,49,41,52,48,60,49,53,11,93,78,73,19,5,60,0.23451400000000014,0.34802500000000014,0.2545416666666667,499.38166666666666,930.6079233437777,0.9642597013663128,39.23985663406585,50.583356109200516,-90.54871338487082,6.090981633864654,-0.7556020796817686,0.6299309822082586,0.1574193201382228,0.6025666666666669,0.0,16.646055555555556,-4.78707779497828,-7.253718340746455
225,"Paramore, Julian",1B,S,L,19,31,30,30,45,60,42,0,51,53,47,38,73,57,16,78,87,69,56,66,66,0.24006999999999998,0.30663,0.33838,494.584,874.6803501844406,0.8918778654408129,68.5525058527613,69.45136710293383,-29.03346931193682,-1.6936431894680886,-0.46116816433642704,0.7324491350290552,0.06477233390906278,0.6450100000000001,0.0,16.48613333333333,-7.49897419568279,-2.117340708765067
399,"Parkers, Jack",1B,R,R,18,28,10,39,7,23,43,61,25,37,39,38,39,39,0,68,90,83,40,62,45,0.2106466666666666,0.26083999999999985,0.23826333333333338,569.2625,726.694702828303,0.8654286288624905,1.443600916534762,25.22345053393791,-100.43144295498965,2.2060987274229116,-4.334219853276406,-5.022568179076219,-0.017182043861522674,0.49910333333333323,0.0,18.975416666666668,-6.230235792423723,-9.121746002838425
28,"Patterson, Marv",RF,L,R,18,66,74,46,64,41,40,60,71,70,69,51,59,60,4,92,78,56,92,56,75,0.25402333333333343,0.31139900000000004,0.45287533333333335,513.384,1076.4819222055376,0.9610985755658265,98.25550861782416,87.2153975775621,-4.7920984365340225,-5.168063941187596,1.8166455841717748,3.806309385418315,0.06549740876567965,0.7642743333333334,0.0,17.1128,-5.53745844755935,0.5464303758076375
483,"Peralta, Luis",DH,S,R,18,8,4,22,0,27,56,100,31,36,55,43,31,31,3,78,82,85,57,13,56,0.18971999999999992,0.25345999999999996,0.20503333333333337,533.195,762.5211416557431,0.22209669528086257,6.881246805276152,16.04424927950709,-108.83319452305845,4.798440680763102,-4.55783857074768,-1.9197765245853817,-0.02875073730745148,0.4584933333333333,0.0,17.77316666666667,-10.45982361667686,-9.942018775432922
29,"Perez, Deven",3B,R,R,18,70,49,76,64,47,44,62,52,70,63,81,71,61,0,72,66,100,47,89,74,0.2682291666666668,0.3305638333333333,0.4073623333333332,476.90566666666666,988.926426988095,0.9629176075229783,89.06391784369396,87.59205790066108,-16.143526041232324,3.00253701183001,1.166072612080892,2.296544979655786,0.05366899069632677,0.7379261666666665,0.0,15.896855555555556,1.695690032558462,0.6801393415657843
319,"Peterman, Davey",1B,S,L,22,39,25,33,41,46,49,35,27,47,44,40,32,38,19,89,90,11,81,77,70,0.26449749999999994,0.32553416666666685,0.35061,517.266,935.0385579448193,0.6688788762029143,64.05688162278672,51.82004592256546,-61.544448204105564,-4.8096388052704695,-0.3300886424379092,0.581340240898435,-0.010172079390824956,0.6761441666666668,0.0,17.242199999999997,-8.01644854205092,-5.699356469276039
121,"Petersen, Arthur",CF,S,L,20,25,12,49,36,34,75,95,45,60,100,98,50,59,3,89,65,92,68,69,72,0.23930500000000002,0.27951400000000004,0.28351000000000015,503.37833333333333,982.1264974102378,0.9678308600291743,57.681102794635265,60.65970910600625,-43.08050360111175,8.474250692571285,5.624825339341998,13.668006415042477,-0.039378043310040085,0.5630240000000002,0.0,16.77927777777778,1.6840303453536312,-0.24944837360053268
270,"Philips, Adron",1B,L,L,18,40,0,28,19,52,45,44,44,48,62,72,38,45,0,83,73,84,88,56,49,0.22908999999999996,0.3091300000000001,0.24400999999999995,531.7,904.5851590614766,0.9493811223490073,33.691632357741106,39.88347808271976,-86.55818274478898,2.5615706706927335,-1.5391060060725181,-3.06956795120059,-0.01718204386152279,0.5531400000000001,0.0,17.723333333333336,-7.755359731322672,-7.77070751743942
445,"Phillips, Adam",DH,S,R,22,30,0,52,40,49,30,50,51,45,0,42,79,53,72,81,71,29,57,42,53,0.24817,0.30895999999999996,0.23270000000000002,494.14,844.8848033156246,0.9991664555821749,43.9508599932907,40.58959507129606,-46.08898657628446,-3.652245790609811,-0.9577668912177002,-0.19577938724307745,-2.0095694215242625,0.54166,0.0,16.471333333333334,-11.589640649048349,-4.5411135075509135
337,"Pickett, Terrell",SS,R,R,19,19,0,26,29,16,97,93,75,46,80,82,72,77,22,91,83,5,74,89,46,0.20498999999999984,0.26216,0.2473625000000002,498.73,884.2504964992404,0.9849273634535848,50.42954044710123,41.17482708417072,-52.1846965590405,-3.9915779850349566,0.018316222293535488,-3.1957567211593867,0.4351329554265283,0.5095225000000002,0.0,16.624333333333333,4.548613665119549,-3.8500754432794557
400,"Pineda, Albert",1B,R,R,22,8,39,8,12,40,40,24,24,39,58,39,64,51,3,100,66,2,72,36,63,0.21190999999999993,0.28076,0.3699865,513.995,916.7279163841158,0.9366415387722496,39.63224311883464,36.26754998935843,-71.18239723553748,-3.238097625702667,0.4460626784620953,-3.453179202138116,-0.29104492809891797,0.6507465,0.0,17.133166666666668,-7.859464303704697,-6.91417272227946
131,"Pompey, Steve",3B,R,R,22,33,22,33,20,53,76,55,53,59,63,83,83,87,20,99,37,54,49,56,72,0.23332166666666665,0.30652,0.31103224999999995,512.0433333333334,969.6023241579533,0.8389279356957483,29.89161936544416,44.795385296571546,-60.290319770004636,-3.2017917948675865,1.2356237660036582,3.999233309858302,-0.37143048816751695,0.6175522499999999,0.0,17.06811111111111,1.6625554255108939,-4.108412370691623
429,"Poppell, Koyie",DH,S,R,22,76,95,57,78,80,8,27,23,65,0,27,51,77,60,58,100,38,36,33,74,0.28810750000000007,0.360735,0.5689766666666669,439.1225,876.3550613503903,0.7407382420593072,127.1526693430862,116.21479074692344,18.015957659332763,-4.857313307248087,0.32953057490486626,1.0346431600837749,0.8187359813102483,0.9297116666666669,0.0,14.637416666666667,-12.021331431418247,1.694212164348636
184,"Posada, Braulio",SS,R,R,18,22,14,39,0,35,67,68,51,53,79,84,93,78,17,86,69,79,89,60,18,0.18167666666666668,0.2456083333333333,0.2195499999999999,493.33,871.9201433770359,0.977889429405316,21.045308696333542,30.347407773834615,-70.13291445858032,2.3700175841156153,1.256538532556517,4.769225306310381,-0.02016578781208921,0.46515833333333323,0.0,16.444333333333333,4.485185922721378,-4.239634613440558
271,"Pujols, Josias",2B,S,R,20,29,0,43,12,18,62,85,77,50,87,73,45,62,9,84,85,79,100,0,100,0.21267000000000003,0.25311500000000003,0.2377425,467.06,854.4223636463284,0.9649085911414707,12.036225289174403,43.96521733388357,-75.2745406506454,2.1099649372705906,-1.0756397082188176,-2.0963421856291724,-0.03032354689998893,0.49085750000000006,0.0,15.568666666666665,1.4650589225760091,-5.8687030735411945
479,"Purcell, Charlie",DH,S,R,21,34,41,20,37,29,38,38,43,44,33,34,27,52,1,87,62,57,62,78,40,0.24308657142857146,0.29360666666666657,0.37801400000000007,547.9366666666666,888.1560338083655,0.4589711133392709,59.68664618387441,55.63856899768925,-36.71010145258286,-3.0226735469250134,-1.4288599443247012,1.6926243510808252,-0.021919877340633925,0.6716206666666666,0.0,18.264555555555553,-12.183210340306797,-3.2211194157296865
45,"Purcey, Billy",RF,L,L,18,98,32,57,43,18,69,100,32,67,74,53,81,61,23,75,91,71,76,52,85,0.2596125000000001,0.29095150000000014,0.3182750000000001,511.52433333333335,897.6639139540493,0.9737632740984027,66.36989287795689,67.24932471815185,-28.865895267459532,-0.28524551836594886,2.4427439820224697,3.593450948853501,0.052287002712383665,0.6092265000000002,0.0,17.05081111111111,-4.617612726101077,-1.322813968309473
326,"Raburn, Mario",1B,R,R,20,20,0,50,46,5,60,82,80,47,52,39,76,62,12,77,96,87,58,0,80,0.25365566666666667,0.2636191666666668,0.2584174999999999,506.93566666666675,807.2284132018685,0.932749704742359,47.73209441754973,56.81739987352487,-44.94663939455317,3.6346298324348374,-0.7391670089013858,-3.723879944132085,0.29316406660134703,0.5220366666666667,0.0,16.89785555555556,-6.920682554885705,-3.5335586201057114
139,"Reed, Dan",1B,R,R,21,58,5,41,27,21,90,97,54,58,89,75,34,66,9,91,73,78,77,26,63,0.23872500000000013,0.27263466666666664,0.2815930000000002,474.34,932.5968475751579,0.9522643556816202,58.3070057518931,57.438813653215995,-44.576805585274066,5.144303647055067,4.340018188782977,5.732480948413464,-0.02872504401342111,0.5542276666666668,0.0,15.811333333333334,-7.9955148111724785,-2.6088618144234816
8,"Rekar, Joey",SS,L,R,18,63,88,48,55,34,44,100,35,79,98,95,100,91,9,86,90,61,36,52,48,0.23766780952380942,0.29025749999999995,0.48029916666666667,538.9266666666666,1099.1224164292216,0.970502513926659,94.88249592997921,88.67098276392807,-13.713404104724583,-2.0703725432690607,7.541456153594844,15.208703549487206,0.08529901798952774,0.7705566666666666,0.0,17.964222222222222,5.653921895212045,2.322504938812567
86,"Richardson, Neil",2B,R,R,19,66,30,57,28,53,28,57,41,64,87,90,62,61,13,76,79,89,80,55,52,0.2399166666666668,0.2997633333333334,0.33024416666666684,500.855,954.7377379350364,0.9611106745790694,70.40579477637593,70.6681867883754,-28.135425409134392,1.3155000656145766,3.094370736340454,5.654707180485181,-0.028151424164640275,0.6300075000000003,0.0,16.69516666666667,1.6370674518776345,-0.28553570092725195
217,"Rijo, Andres",1B,R,R,22,74,41,37,45,38,32,14,41,53,54,42,32,39,0,84,100,38,48,40,18,0.26726747619047625,0.3083971428571428,0.4098250000000004,529.4725,976.498245511204,0.6455475366216551,62.67455771711961,55.194115573123696,-28.586920984019113,-7.687760236151239,1.0519364366820017,2.2628174280450466,-0.021108295281017618,0.7182221428571431,0.0,17.649083333333333,-8.371898538333367,-2.4930016525826773
245,"Riley, Kevin",RF,L,R,18,15,65,29,33,23,19,39,22,49,67,58,77,55,0,79,78,52,73,94,51,0.223564,0.2740399999999999,0.46196886904761897,489.205,899.6034743245691,0.9636004822965514,80.65386934023168,81.13728427623559,-18.62385462566044,-2.417587312895841,-1.251098673870969,-1.8444676823945423,0.08859684958559871,0.7360088690476189,0.0,16.306833333333334,-4.62758988850087,-1.1295168738697774
335,"Rincon, Edgmer",1B,R,R,20,16,51,34,19,26,25,8,36,46,39,61,65,44,0,100,81,44,55,98,35,0.21887999999999994,0.28077166666666675,0.40722000000000025,492.3,1049.679078033194,0.9512270649234115,47.242171309294974,37.89341434954334,-70.53807591326887,-2.100743539576228,-5.566735917222834,-11.962224973068722,-0.5455673533994977,0.687991666666667,0.0,16.41,-8.99930622456442,-7.7799947093489035
35,"Rios, Nestor",C,S,R,18,56,83,86,55,95,18,13,15,68,18,38,84,62,57,70,63,27,76,78,43,0.26265000000000005,0.36816999999999994,0.4586175000000001,491.5286666666667,909.8067190311849,0.8908748111595224,117.35860714126933,104.20261168224373,8.912840062264022,-4.804532953305949,-0.08979565082148695,1.9639623732561522,-0.12361944409480036,0.8267875,-0.6157809926422049,16.38428888888889,4.680075715180992,2.673029660018459
