Rank,Player,Pos,Bats,Throws,Age,Contact,Power,LH,RH,BattingEye,BaseRunning,Bunt,Push/Pull,OVR,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,Durability,Health,Speed,Patience,Temper,Makeup,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
1,"Keppel, Jed",2B,S,R,18,80,81,71,54,93,44,32,27,94,69,94,53,67,27,100,95,90,62,23,100,0.26802916189358084,0.3519930007989499,0.4818389056606641,688.5319183804095,1291.347153050825,0.9737099999999994,113.282108720327,116.40666668109412,54.85908233707151,1.757367801176244,7.856566367826045,2.3055860387815468,0.05889022462088974,0.833831906459614,0.0,22.95106394601365,2.214244089593321,8.475140838001327
130,"Kershaw, Glen",LF,R,R,22,50,41,59,51,32,51,96,74,61,74,54,55,52,13,85,86,41,63,34,100,0.24786948764314876,0.2939797532401152,0.3484685265474928,501.4260184802115,995.009041307494,0.8669999999999998,63.43158274411011,64.88888580435709,-71.85468430682877,-6.094843877644562,1.2579497532748696,0.6044783506594951,0.0,0.642448279787608,0.0,16.714200616007048,-5.118359265985052,-6.6268450633681555
189,"Kielty, Henderson",LF,S,R,18,5,29,43,57,51,53,88,52,57,78,88,43,62,3,82,67,81,77,21,72,0.23348768383767807,0.2882137240827018,0.30668154725843444,488.8617856130004,970.2494161389768,0.9795633333333329,51.511480881534716,70.75262396781521,-78.7180620977382,2.298954145258284,0.7262277011632641,-0.36516829000145284,0.0,0.5948952713411362,0.0,16.29539285376668,-4.990994938986507,-6.599699349275711
408,"Killian, Shane",LF,S,R,19,21,34,19,25,36,58,57,61,47,59,47,53,50,11,79,86,62,45,16,39,0.2178973027249705,0.2703230790433594,0.2963619966828786,423.46076939161867,852.9138550590724,0.823367333333333,41.25092628894394,57.89042747563017,-112.21529893778082,-1.2220998253334692,0.07409782668669564,-0.3235725890083946,0.0,0.566685075726238,0.0,14.115358979720622,-4.387416949892348,-10.485461082951762
360,"King, Dustan",RF,R,R,18,32,54,54,12,39,23,36,30,49,56,45,56,54,1,86,91,11,77,59,71,0.22336111651694618,0.2771204993764796,0.338111157553844,456.6907296758145,936.6538845449686,0.7928450000000001,52.780575578035986,59.76618804324127,-80.36564107024559,-3.875468986134287,-1.4052824900384944,-1.2171831158467483,0.0,0.6152316569303236,0.0,15.22302432252715,-4.818178418441196,-7.564616791398312
271,"Kingland, Joe",DH,L,L,22,36,82,30,23,37,47,24,25,53,57,16,52,58,0,93,86,23,85,77,57,0.22634300683148179,0.2797437485568122,0.4227223621205356,492.5464872047305,984.3761336673051,0.6378799999999998,73.2510827984011,73.40044867749505,-30.50889913025051,-4.59202676369566,-0.6391015276871358,-2.3351497061871407,-4.092548855406593,0.7024661106773478,0.0,16.418216240157683,-11.81521422440181,-3.309236667867593
195,"Knoblauch, Patrick",LF,L,L,22,33,35,47,33,57,58,56,31,57,57,66,48,57,18,76,80,71,58,22,72,0.2337822751008197,0.29737818515454073,0.3197680874801528,463.8969228826463,898.0020636003464,0.9448399999999992,56.686789399297176,70.14443569784189,-60.48966747900777,6.643208175213084e-05,0.5793908080995415,0.4232606552672441,0.0,0.6171462726346935,0.0,15.463230762754879,-4.619352179014127,-4.961118704859233
293,"Knott, Darrel",RF,R,R,20,10,58,21,30,33,41,17,50,52,64,53,73,64,20,93,100,28,71,71,61,0.21508163031895533,0.2625093411528771,0.33698282247590616,463.303484021686,985.5632106866688,0.902955,47.78648632839808,64.65366254020276,-31.80597318844422,-2.827770218399117,-1.3294062275470393,-0.5478946949553475,0.0,0.5994921636287833,0.0,15.443449467389534,-5.069769602297678,-2.5003874474578756
369,"Knowles, Jacob",LF,L,L,21,23,20,35,35,20,65,94,59,49,81,55,49,49,0,74,87,86,96,32,80,0.2221811160233537,0.26273139754238384,0.2771630295032294,425.08007417805493,843.042396793142,0.9041599999999999,36.07085831864291,54.486893245498756,-124.0992125605116,3.5641178515952374,-0.6933756077213267,-0.8467922530621325,0.0,0.5398944270456132,0.0,14.169335805935164,-4.3366378435861215,-11.243012798049794
357,"LaTorre, Rickie",DH,R,R,20,42,17,38,19,55,46,28,53,49,17,17,61,58,62,100,73,21,54,48,68,0.23267059077665875,0.30029422011755597,0.2540052760977506,450.46268851310015,938.941186979413,0.9599099999999996,42.43064809485126,56.91848916589793,-104.08326904400201,-5.366812500670312,-3.5342569775603994,-5.215324799474968,-3.121858426983187,0.5542994962153065,0.0,15.015422950436673,-11.269870214087605,-11.179582252941591
315,"Lawson, Warren",DH,R,R,19,41,63,38,32,81,12,19,14,51,28,33,28,26,16,79,74,31,56,89,69,0.24692459089529006,0.32910382932692867,0.40478120816985447,484.597088820301,918.6082919053733,0.5582,83.3929559197209,87.80923433428421,-2.5476568340642043,-4.565216811279865,-1.474379235961616,-0.8716475975937051,-0.07028441842126922,0.7338850374967831,0.0,16.153236294010036,-11.025819690222246,-0.2879668091843986
430,"Ledee, Dean",RF,R,R,20,29,24,10,20,45,55,39,35,46,72,47,77,76,10,83,76,15,48,39,59,0.21475680577231215,0.27464873700615217,0.24679662586111906,393.72804464027286,829.7664205655456,0.8148949999999999,32.89171319145729,52.39513636594232,-99.44168810115795,-4.076221807835291,-0.7125370538553031,-0.5688153392776183,0.0,0.5214453628672713,0.0,13.124268154675763,-4.2683457848021895,-9.598287043879221
33,"Lee, Jerome",1B,L,L,22,55,84,66,85,64,22,30,37,71,52,40,46,40,17,83,100,48,75,57,74,0.2781854087178096,0.34227026077397216,0.5073507000720401,589.075478779152,1095.0531360842288,0.8458500000000002,114.87105856317116,99.38840926984048,40.68141963019304,-6.328833007447358,0.739419162168275,0.9050881288697653,0.0,0.8496209608460122,0.0,19.6358492926384,-9.388315638582208,4.586457732871449
19,"Lemmerman, Keury",SS,R,R,20,33,78,87,76,64,66,36,49,75,82,71,83,72,27,74,92,59,43,56,56,0.2639156810828607,0.32435823227024624,0.4658292378614234,533.1964786238968,989.527929360047,0.9672166666666665,101.14779755909017,91.17534230778182,0.7193502946338426,-2.118916678935248,1.1664098314397051,1.341414450217829,0.0,0.7901874701316696,0.0,17.773215954129896,5.0901642456792535,2.298532831599979
78,"Lennon, Bob",2B,R,R,19,71,44,0,75,34,77,98,33,66,93,82,69,64,0,73,82,96,95,100,49,0.2504347479029502,0.2988745560635616,0.3761307473403963,512.5722247362137,965.0425733812153,0.9620599999999999,72.71353004354073,80.3222854165916,-67.12234999826792,9.6037927998444,3.6801697794656594,5.571178397634064,0.0,0.6750053034039579,0.0,17.085740824540455,1.6547369228072963,-3.3469146380675032
432,"Levis, Jayson",1B,S,L,22,20,2,0,21,61,64,80,36,46,87,62,38,62,6,71,81,85,61,70,48,0.21022541185434987,0.2810104931558506,0.20941787858612035,389.8655933830887,786.7699447795749,0.8943199999999993,26.356893008393435,51.81840352267715,-154.90997443212703,2.8794153331354937,-0.17071795226996433,2.2562112015885716,0.0,0.49042837174197096,0.0,12.995519779436291,-6.745284163062198,-14.465756727372563
319,"Lewis, Lou",LF,R,R,18,43,28,29,21,33,56,74,60,51,49,49,40,55,4,100,78,32,78,0,100,0.22523393495825328,0.27586472841574056,0.27816031668786934,498.352580441162,1032.8803786877543,0.7380099999999997,39.655947407235125,48.60003041595104,-132.4096462711338,-4.963568692397545,-2.400987195871403,0.0027918034590416335,0.07649982979305449,0.55402504510361,0.0,16.611752681372067,-5.31317067226211,-12.706747007714048
474,"Lindsey, Rob",RF,R,R,18,12,49,28,16,35,31,11,19,44,69,43,59,53,21,100,91,0,49,95,40,0.2122570143936693,0.2627636365749586,0.3022531674245633,455.0635589044541,1001.585536615923,0.7253499999999998,39.211075835214196,60.547375840531615,-101.94936811659628,-2.754109795287902,-2.5545353301354092,-0.6905212423896162,0.07454376675487474,0.5650168039995219,0.0,15.168785296815138,-5.152188974361744,-9.613062813809158
162,"Lombardozzi, Aaron",C,R,R,21,76,27,75,33,70,48,38,45,58,16,31,64,80,64,66,100,13,74,50,92,0.25540754766920026,0.33027266726929083,0.307600155532403,416.1160331238061,805.4535860549659,0.9814399999999996,67.19954457500039,65.08467473677157,-50.230140138710865,-5.798558616951281,-0.024614526429967296,1.329449387859888,0.8923179208692806,0.6378728228016939,1.1903569769513909,13.870534437460204,4.143279763657232,-3.5775393970482092
143,"Lopez, Maicer",RF,L,L,21,41,32,25,25,67,57,64,17,60,85,63,62,62,0,82,71,87,69,37,57,0.22806408465537079,0.30222544152487796,0.3111280881324293,480.39492054469883,911.3104954995215,0.8914649999999997,56.93259858356809,71.96579935610652,-90.9965341588442,3.2034231687960086,0.8238798904127718,0.8233452177702474,0.0,0.6133535296573073,0.0,16.013164018156626,-4.68781119084116,-7.624180063236512
316,"Lopez, Pedro",LF,R,R,19,40,17,30,3,34,63,70,64,51,81,58,54,68,16,89,85,59,50,59,42,0.20931805192817304,0.2626178038037767,0.23421170354942406,439.4569438137114,923.2308658938855,0.7139405000000002,26.352763895287843,43.231074616325536,-162.67052045086223,-1.0530269816803428,-0.6833570066880695,-0.4123705069864943,0.0,0.49682950735320075,0.0,14.64856479379038,-4.749129968589946,-15.545453706403443
358,"Lord, Dwight",DH,R,R,18,9,93,52,24,70,1,0,10,49,22,24,25,23,19,84,72,22,59,94,89,0.2353402008326318,0.30752041221670606,0.46425844630505586,481.56702188029885,938.7673316271976,0.47656199999999993,88.1432812852368,86.41193107830752,-36.07899367193555,-4.451817308246123,-2.10515617898658,-2.1160957182745226,-1.0369111049361037,0.771778858521762,0.0,16.05223406267663,-11.267783472891603,-3.816146781639108
38,"Lowry, Lonny",2B,R,R,22,53,73,38,26,50,53,71,44,71,86,70,45,57,24,89,99,70,77,13,79,0.23019115725441044,0.28957760052806003,0.4093424474982864,540.3571676220745,1081.1554262191057,0.7605135,74.22980706299909,85.06571828721006,-33.34480482479737,-0.2964263074577291,1.40442239308072,0.8061987975146179,0.0,0.6989200480263464,0.0,18.011905587402484,1.8538330353551193,-1.3071716297818587
49,"Luetge, Chuck",SS,R,R,21,52,35,4,55,83,82,49,37,69,93,86,97,100,2,84,71,39,70,41,49,0.240812988408742,0.32166970715487314,0.3101691188003874,496.22816120274365,960.3815948031843,0.96986,65.40028711203972,51.42191360913954,-87.45080158737885,-6.501866731458706,6.399173904064702,7.348477590785002,0.0,0.6318388259552605,0.0,16.540938706758123,4.940234541168643,-6.563731440298563
140,"Maas, Clem",2B,R,R,22,68,0,50,49,47,73,100,69,60,72,60,45,56,0,77,65,94,71,5,99,0.252330902784364,0.312101655523593,0.26875712447393924,490.47373007051647,906.3859492093325,0.9527099999999994,53.1249927924296,65.84213346605661,-86.48821154924728,6.836055558779891,0.8503425547722019,0.9291356938119621,0.0,0.5808587799975322,0.0,16.349124335683882,1.5541597208664824,-6.13000487994391
466,"Maduro, Butch",DH,S,R,22,10,47,33,20,66,17,13,35,44,24,27,31,31,1,82,90,58,75,95,65,0.22601227764967466,0.2989290628440591,0.34509413097389796,460.9773436682299,886.8560295887291,0.5794799999999999,59.515153886510724,71.40355241713524,-72.19025269608056,-3.5883971251482265,-2.340724305627555,-2.835491070258926,0.08410741647658407,0.644023193817957,0.0,15.365911455607664,-10.644705430591742,-7.447649058138484
451,"Manto, Luis",2B,S,R,20,0,22,20,25,30,73,77,45,45,81,63,59,53,11,73,79,85,39,53,31,0.20768875427337613,0.25450385579626944,0.2574847121432751,385.80764796584845,784.8224134594202,0.9167999999999992,27.520641535106314,59.64399305905979,-146.92628071475067,4.365929812630414,-21.06846280491187,-20.25005415143363,0.0,0.5119885679395446,0.0,12.860254932194948,1.3457174442033957,-14.977800855564613
371,"Margot, Alex",DH,L,L,21,38,54,21,32,45,25,7,32,49,60,26,61,60,8,89,79,22,91,90,46,0.230263819877345,0.28986953456891246,0.3546451970259219,462.09546799305826,934.460335901007,0.6352166666666664,62.007664025929024,67.08749660228989,-38.93099084991877,-4.6296047523584365,0.12817791360316802,-1.9264639514485058,-0.014559476951117504,0.6445147315948343,0.0,15.403182266435277,-11.216087708002485,-4.162612379034233
404,"Martin, Daichi",DH,L,L,20,33,44,23,19,64,25,7,44,47,33,26,34,28,18,100,58,42,78,81,69,0.2321723971077965,0.30567123309739486,0.33770736468883633,500.1221024245024,991.7906652214006,0.48450999999999994,60.58005620975067,72.70496467839466,-56.949901696173384,-7.234683740594643,-3.083536529819651,-3.0193870303508756,0.15516551956721664,0.6433785977862312,0.0,16.670736747483414,-11.90420894470131,-6.29305327751864
368,"Martin, Glenn",LF,R,R,21,16,21,27,22,33,53,86,39,49,78,52,55,41,0,91,83,81,46,41,64,0.2163206464178265,0.26729303681946964,0.26765643738308903,465.02985643502325,936.1286783106625,0.8484580000000002,33.88288171268554,60.20548092334251,-130.45046955355366,1.9723379815841113,-0.9152600017184879,0.019663881263795827,0.0,0.5349494742025587,0.0,15.500995214500774,-4.815476740281186,-11.870303918654406
118,"Matheny, Anthony",2B,R,R,18,51,45,63,21,31,62,54,59,62,65,76,68,64,14,88,77,56,59,52,75,0.23136553311337293,0.2779068705986767,0.3336301675981847,500.44066726975143,994.86396660842,0.8622909999999997,54.035445905341966,66.38503518503497,-78.97435576092543,-3.639107115068456,0.0063306245242550595,-0.3791864311564325,0.0,0.6115370381968614,0.0,16.68135557565838,1.705870998985631,-6.511563204707819
192,"May, Carl",LF,R,R,18,56,14,47,25,40,69,94,46,57,86,49,57,44,4,80,71,93,77,100,62,0.23542697040173088,0.2930398283290209,0.2821133619320326,465.99241553992033,876.396529622376,0.9061699999999999,47.92836669895818,58.60822957313031,-122.74802846624355,6.455017203492338,1.0876048267221738,0.9336586273650542,0.0,0.5751531902610536,0.0,15.533080517997345,-4.5082126009381485,-10.515844691349368
107,"McClellan, Derrick",3B,S,R,18,77,49,67,42,49,64,22,14,63,57,71,65,70,1,65,86,71,57,86,65,0.25382797373457766,0.31245934501422473,0.3851682507347407,492.66191654093564,889.8922848310322,0.9463583333333326,78.88081081181785,81.59185217577041,-32.87412472017715,0.4932825558152189,0.8772218392470025,0.9517911767238773,0.0,0.6976275957489655,0.0,16.422063884697856,1.5258784033453912,-1.3587573249138396
433,"McKnight, Tim",LF,L,L,19,28,13,21,28,37,70,58,29,46,76,52,52,54,0,77,64,61,59,32,90,0.22158991278652854,0.2753202515265441,0.24853118620862863,406.6885854965076,810.1161766014993,0.7572899999999998,33.43410116031786,50.98667970290362,-121.66995318036862,-0.8761113092883854,-0.7200593402873834,-0.20156358295962296,0.0,0.5238514377351727,0.0,13.556286183216919,-4.167264282929523,-11.425383468891178
52,"McLaughlin, Sherman",1B,S,R,19,20,89,62,50,72,56,44,19,69,51,43,45,43,6,95,94,39,97,71,100,0.24987393436408217,0.31922439326312235,0.4727458357389872,578.2289224024862,1103.4011453315616,0.8464999999999994,96.73370960971128,85.57524282266913,-5.376281724808627,-4.540687048781954,0.5097101314124626,1.0499371622049583,0.0,0.7919702290021096,0.0,19.274297413416207,-9.459886362581974,0.09548611924346084
389,"Melancon, Del",1B,S,L,18,35,18,3,25,10,71,89,50,48,74,65,35,69,20,85,85,81,60,83,56,0.20780190444490954,0.24296803484829302,0.24334815249943148,433.2919725133106,933.3527119532228,0.8107599999999997,22.431886385129964,35.66075178608215,-151.13584384851833,3.23925661580541,0.5343434449449214,0.37832703312344484,1.3222907234883545,0.4863161873477245,0.0,14.443065750443687,-8.00199512991446,-14.219132045465077
185,"Melville, Zachary",RF,R,R,19,43,62,30,29,39,34,10,12,57,63,55,69,62,12,88,98,32,69,56,56,0.22821788242931837,0.28145611968284956,0.3686614670243421,489.7271513659507,995.7068069707602,0.9662533333333332,62.051291301956134,69.66241880210994,-54.07063951336215,-4.637209865758321,-0.4833250382214435,-0.42165286462971086,0.0,0.6501175867071917,0.0,16.324238378865022,-5.121948595528602,-4.830570871017928
409,"Mercker, Dann",1B,R,R,20,56,4,39,18,10,69,85,20,47,52,43,46,44,0,86,92,76,64,30,51,0.2258219837823392,0.2640088315570525,0.2370556384734318,459.5221023503691,914.0781795047224,0.8043600000000001,27.365232872420655,39.4856076231249,-188.2028564638953,1.9941116903074914,-4.42464758026135,-3.7632797614533553,0.13821742740268508,0.5010644700304843,0.0,15.317403411678969,-7.836747080801803,-18.39325598557107
301,"Mesoraco, Benny",1B,R,R,19,38,20,27,25,30,50,75,32,52,63,55,52,38,8,100,64,75,93,66,92,0.22662523705836563,0.27630814653741065,0.2758550658370314,503.4909086180851,1012.291926920414,0.7846899999999997,39.05162906593663,55.286900109967654,-127.40891586010716,-0.8696035534791817,-1.4913132213200833,-0.5013181941463007,0.12186714461598885,0.552163212374442,0.0,16.783030287269504,-8.678771664269668,-12.162859193372771
224,"Miley, Mark",C,R,R,18,40,63,30,45,33,0,62,29,55,34,37,71,61,88,79,90,38,64,23,37,0.23533237729633275,0.2841829431027177,0.3822524574355004,422.23435042984784,900.6243908386678,0.9526999999999998,66.67636680258924,71.75861641757645,-48.36619733989431,-5.80954432952638,-0.5237885657011785,1.3208347000479896,0.7877937278738762,0.666435400538218,7.984401579168171,14.074478347661595,4.632841516659814,-2.636980441930709
67,"Miller, Don",RF,R,R,21,49,51,43,29,56,75,38,42,67,67,54,76,81,0,94,69,68,93,86,72,0.23511208202538847,0.3000455001578815,0.36087478879994367,530.1347313448787,1007.6630448549986,0.8399375,68.70644961587873,76.03090940777788,-41.04835467467361,1.1353505379678173,-0.5453385687420509,1.254029104946999,0.0,0.6609202889578252,0.0,17.671157711495955,-5.183451876826124,-2.6377951929803363
328,"Miller, Nyjer",DH,R,R,21,52,46,45,47,53,34,8,28,50,21,19,67,56,41,65,96,42,65,83,34,0.2504032588274234,0.3143146868166595,0.36849869576556127,416.68456290010363,780.8408585172147,0.6265199999999997,73.86869828012327,74.95235466007178,-34.17752594451985,-5.380997698117586,-0.5148581077240441,-2.209046985692794,-3.700812213879345,0.6828133825822208,0.0,13.889485430003454,-9.372232526784126,-3.7544495183755586
475,"Minor, Ryan",DH,L,L,19,32,15,24,36,39,72,33,30,44,44,28,56,49,7,91,83,26,53,61,54,0.23237816802381667,0.2872827695507833,0.25637233664301334,449.6630231468007,907.4563782792538,0.7599399999999998,38.47004741307368,48.8557725710045,-97.62515284249213,-4.059450004254235,-0.39978383765378467,-2.4380603438769315,-0.052329077711562616,0.5436551061937966,0.0,14.988767438226688,-10.8919661316097,-10.081579753139932
209,"Mitchell, Stewart",SS,R,R,18,60,34,42,32,0,39,82,42,56,69,76,74,77,19,80,99,52,89,74,74,0.22581761916370874,0.25278458038616586,0.29794493911426856,454.21269377321005,953.2543657403439,0.8826499999999998,39.336650541569306,47.32292972037723,-108.20903195724102,-5.101708276637431,-0.5320406381543553,-0.07934381758421134,0.5528697096107403,0.5507295195004345,0.0,15.140423125773667,4.903571840228107,-9.408327246908259
362,"Mock, Mel",LF,R,R,18,38,43,39,24,31,33,41,51,49,45,57,63,60,0,79,90,34,61,74,74,0.22593104170862127,0.2741603620601967,0.31990052497114924,445.29734992422163,895.3228993956,0.9269300000000001,48.47785733622053,57.90149212079884,-96.1643200417234,-5.326949833712942,-0.3594638722346884,-0.6275862299300329,0.0,0.594060887031346,0.0,14.843244997474054,-4.605570470141975,-9.26067961269721
251,"Montana, Milt",1B,R,R,18,52,48,32,27,25,51,47,42,54,65,72,38,43,0,84,49,72,84,5,60,0.230669148719974,0.27494586651123926,0.3535814312112139,487.92743160109967,959.0721460524946,0.78543,56.42033231729196,64.21546337419298,-77.25138158244482,-0.2406725915447956,-1.9843030283095107,-3.0229418685862304,0.0,0.6285272977224532,0.0,16.264247720036657,-8.222497822809453,-7.304559013253555
211,"Moore, Adam",RF,L,L,21,28,46,34,17,31,65,70,29,56,81,54,65,58,0,92,59,78,95,91,77,0.21773025631407159,0.26703602973266766,0.33159785196347374,477.9371005529538,943.2394957076758,0.8444549999999995,49.3126914779937,57.69680030460703,-114.4944521029522,3.1290497370711754,-0.4407755818477627,-0.16788653393667471,0.0,0.5986338816961414,0.0,15.93123668509846,-4.852055019072407,-10.12474248692151
425,"Moore, Henderson",2B,R,R,18,15,31,31,33,14,66,85,62,46,68,75,58,56,15,73,61,60,57,23,48,0.21712540644353204,0.2511818729862681,0.28400899099639465,392.88515959028155,813.8320532552898,0.9039919999999994,32.950263644852875,57.930771302718945,-122.80146652690505,-0.9273175521980633,-0.33743499288596657,0.6504135456343931,0.4146522822080553,0.5351908639826628,0.0,13.096171986342718,1.3954596249233364,-10.94442825043642
471,"Moore, Roosevelt",DH,R,R,20,35,23,16,20,33,63,38,41,44,43,28,48,42,0,94,89,42,60,48,65,0.22241324037175456,0.27548092727697504,0.26956972399188806,463.5401065442711,937.6734685469419,0.78413,36.51352710188852,49.069484781141256,-125.58949457192715,-5.306569730406772,-3.1000225682683937,-3.1418317543532575,0.03378110308122637,0.5450506512688631,0.0,15.451336884809038,-11.25465411493243,-13.086661012862884
144,"Moraga, Yean Carlos",RF,L,L,18,15,50,41,79,45,56,66,53,60,87,54,66,56,17,80,79,47,52,69,86,0.24953673110907093,0.3004420519997472,0.3765707868230553,479.62775558419526,944.2773862276226,0.8959599999999993,71.9027320481187,88.3353586308662,-35.829921012245336,-3.412075787618096,2.346970662916838,1.9379861118492676,0.0,0.6770128388228025,0.0,15.987591852806508,-4.857393962076248,-2.6380515617607925
121,"Moriarty, Heinie",CF,L,L,21,68,31,38,12,34,75,87,54,62,80,69,69,63,0,80,100,85,57,49,58,0.2249162026685288,0.27824467820089205,0.30109138318078976,484.1956529933959,934.1693651713431,0.8267516666666662,47.13670979876091,58.345790811962786,-128.6928899053129,5.480937570501371,-0.389536604438382,-0.06920755317514249,0.0,0.5793360613816818,0.0,16.139855099779865,1.60179932299613,-10.637298408768812
193,"Morton, Kevin",LF,R,R,22,39,55,50,32,66,24,23,19,57,56,48,61,47,8,93,87,8,81,34,59,0.24195399915075144,0.31240811027925863,0.36305767232202835,513.4311736179516,1021.0253033544868,0.88822,70.07754514796447,79.34668369779693,-25.792825572109955,-5.041742359926997,0.3302283919128527,-0.11391420244304767,0.0,0.675465782601287,0.0,17.11437245393172,-5.252187774457237,-1.9237027940626719
276,"Mottola, Preston",1B,R,R,21,41,21,30,20,52,51,30,59,53,76,51,35,44,9,76,100,92,45,7,82,0.22424233088131776,0.28926432487540193,0.28271150896247643,455.72930568736047,887.9161603134125,0.9105399999999997,45.321731394499274,69.03816965366958,-95.10310471428156,2.161544959384149,0.16109288140564437,-1.2878136071151114,0.0,0.5719758338378784,0.0,15.19097685624535,-7.612449934099902,-8.733515538947657
57,"Murray, Orval",2B,R,R,18,72,65,62,47,29,39,33,56,68,77,83,63,82,6,83,76,51,56,82,54,0.24737654484117486,0.29041169766587066,0.4077141568986831,536.5379633363336,1055.798803402111,0.9813999999999996,77.53432909567395,74.62412178232468,-35.25709796672021,-4.95524261745086,2.758523591693484,2.802227348111778,0.0,0.6981258545645538,0.0,17.884598777877788,1.8103546011696003,-1.7855062038375236
424,"Negrych, Kyle",C,R,R,18,35,57,75,42,0,20,72,64,46,15,18,72,63,81,71,54,11,64,54,85,0.2402722043043079,0.26563411827102,0.37136723861051046,354.6560703171417,754.2310179872438,0.9601700000000001,59.137011278064655,77.61185430698764,-34.76618796018766,-3.724136809758019,-3.804928922852033,-1.873468689843607,-0.23231721506907502,0.6370013568815305,5.061424893170744,11.82186901057139,3.8797891871771806,-1.9755503334838622
340,"Newfield, Larry",LF,S,R,18,23,3,28,31,37,85,94,48,50,85,72,40,58,17,78,81,85,73,0,23,0.2186058580405742,0.2697173963193518,0.22051915876816183,426.2517718831077,872.7517995797098,0.8790350000000001,25.783443115004538,55.86145557358953,-148.61898987204353,6.417767902903248,1.4850594803136346,1.2662131815180304,0.0,0.4902365550875136,0.0,14.20839239610359,-4.489463989607561,-13.22523349802062
287,"Nippert, Dick",DH,R,R,22,18,68,50,31,84,32,0,41,52,41,34,28,42,34,75,64,21,62,59,92,0.2390726132862804,0.32015116598105453,0.40029421513243224,440.3615725329146,858.9577364325523,0.6432000000000001,80.04441684489625,84.58024846314193,2.936445361251526,-4.11587107198697,-0.3095088013186338,-0.12876025230129337,0.0,0.7204453811134868,0.0,14.678719084430485,-10.309849374190444,0.30848549280536713
165,"Noonan, Sidney",1B,R,R,18,58,56,48,71,37,49,0,55,58,51,67,37,45,6,68,74,67,83,77,74,0.2609600295699464,0.3083664460078876,0.41682224071070184,502.2797022089362,937.1556076090783,0.9129400000000009,83.34095143066274,81.53504452243298,-28.991116401226787,-1.0492374933240027,0.227646090238113,0.4245178922436665,0.0,0.7251886867185895,0.0,16.742656740297875,-8.03459883066768,-2.1072893382983953
463,"O'Donnell, Christy",DH,S,R,20,55,24,32,16,52,54,20,63,44,10,13,59,55,41,70,68,34,66,48,69,0.2341879675654075,0.3018656563133256,0.2858969276337576,370.93361308425665,710.8864135360345,0.6482699999999997,50.04202475660035,68.73015808797923,-71.82657830302362,-5.927948092775205,-1.4294055499063012,-3.9442377455877695,-3.622582730230511,0.5877625839470833,0.0,12.36445376947522,-8.532587268093693,-7.848183698708185
450,"O'Toole, Joe",1B,R,R,22,9,71,24,41,22,56,16,33,45,51,36,47,47,3,94,72,10,17,81,59,0.22515929627887563,0.2638687333889261,0.3860879305802475,471.1666185874492,981.91318433173,0.78134,58.54851232247214,65.96638665559841,-77.82960952233351,-2.9024259917780446,-0.38195396550640387,-1.9153633426984467,0.0,0.6499566639691736,0.0,15.705553952914972,-8.418322910937329,-7.595531072916675
266,"Obispo, Houston",1B,R,R,22,44,16,25,24,46,71,70,43,53,72,37,48,55,0,87,82,73,66,60,74,0.22698206689803446,0.28874429438533444,0.26801619859396825,467.26221579127014,911.7994465082884,0.7995899999999998,42.81526476417688,62.03968054880082,-104.34504961839397,1.9011449014813178,-0.6332072494450196,-0.6889977493598792,0.0,0.5567604929793026,0.0,15.575407193042338,-7.817210618212349,-9.612790989912849
269,"Ontiveros, Del",3B,L,R,19,14,52,34,30,13,75,80,40,53,71,58,70,58,6,88,54,71,58,82,75,0.217860253115086,0.2520936909663497,0.3445467778745024,452.7082201587036,907.2795114647597,0.9214999999999992,47.079956690715825,66.01010765552982,-89.12844577059992,2.9596591306868785,-0.381981320308995,-0.4209477274962407,0.1382174274026851,0.5966404688408521,0.0,15.090274005290121,1.5556918920863505,-7.0496136377560115
228,"Ortiz, Del",1B,R,R,21,48,32,30,29,56,64,24,60,55,61,32,57,55,15,84,86,51,29,36,86,0.23493501327987099,0.30241569177588734,0.31136087081514613,464.4006862491369,901.4913192745298,0.8620199999999998,56.700544007232146,66.86730317839188,-51.266837004246725,-4.52930793730557,-0.09202405239122899,-1.1801438435396787,0.0,0.6137765625910334,0.0,15.480022874971231,-7.728835041791236,-4.961384703473531
428,"Palmer, Destin",RF,L,R,19,9,60,27,26,28,34,33,24,46,60,45,65,52,1,82,66,38,94,38,73,0.21710538875872942,0.26265107786551484,0.3566937931979605,422.9427061351016,858.4541880860925,0.8030900000000001,51.91123785700669,62.23461626693075,-93.75216151325687,-3.6409390372204404,-0.44757210151736293,-3.10776294577582,0.0,0.6193448710634754,0.0,14.098090204503386,-4.415916605381135,-9.15359136155575
109,"Parkinson, Posiedon",1B,R,R,19,59,30,39,41,58,56,34,30,63,53,42,54,52,23,88,73,89,77,75,81,0.247559180369784,0.31562723143504223,0.3357731386207932,517.9337910097092,972.9526048451662,0.89426,67.62072971165667,82.08270168220514,-46.07925974570496,3.827587458703403,0.7338967644881667,0.5124366849421005,0.0,0.6514003700558355,0.0,17.26445970032364,-8.341500384475019,-3.307543672697001
