Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Dick Milton,LoA,HOU,C,100,19,58,72,34,58,43,51,46,12,28,6,14,51,44,36,$27K  26250,Houston Humidity,6870,0.2679964999999999,0.3208400000000002,0.40983345238095253,466.8216666666667,701.8828088641167,0.34019083736688244,93.48969089254945,81.59705427745608,-10.6152590609407,-4.663353073907215,-1.1521738230649428,-10.727673545414797,-4.281123976441408,0.7306734523809527,-5.012088600957962,15.560722222222223,3.6105082760499827,-1.1940704398350055
Dorssys Rosario,AA,HOU,1B,100,39,48,41,69,29,65,59,54,55,36,30,58,34,50,0,$38K  37500,Houston Humidity,6870,0.2650679999999999,0.34494,0.3704240000000001,479.5566666666666,676.0578683614731,0.949018604160329,91.3154988129527,68.21426543420202,-10.728794030157172,-4.818792504425625,0.40613581623414824,0.4336116527611996,0.36570594333590933,0.7153640000000001,0.0,15.98522222222222,-5.796106553167636,-0.4963752372768654
Duke Posey,AA,HOU,C,100,27,73,61,53,41,73,55,54,67,34,36,47,66,70,51,$59K  59000,Houston Humidity,6870,0.25102033333333323,0.3173854761904763,0.35433749999999997,486.7608333333334,838.5359796285629,0.9149561617049694,76.44741855401418,69.4483993442031,-16.12348596961843,-5.233022074249592,-0.29882029368617297,-0.19136314698066895,-0.0930067457644611,0.6717229761904763,-2.1162216041137425,16.225361111111113,4.313456685332114,-0.3149956276768022
Eswalin Vargas,HiA,HOU,2B,100,21,81,77,24,84,57,24,50,37,19,64,58,68,56,9,$27K  26250,Houston Humidity,6870,0.22654166666666664,0.31945952380952386,0.4374204166666667,458.89123809523807,932.4601163864136,0.9736681809748082,101.62195403710075,92.99631524076196,2.473422058551392,-4.199793783376272,0.686508191902617,0.8406406647000664,0.009176879415021016,0.7568799404761906,0.0,15.296374603174602,1.5988685123223827,1.6135944200336558
Everth Barrios,AA,HOU,C,100,22,66,50,80,69,74,61,56,43,29,0,20,65,59,43,$38K  37500,Houston Humidity,6870,0.2663900000000001,0.33306733333333327,0.45880383333333336,454.575,808.4570542573929,0.5104408729747786,111.99543819273242,103.66889608183725,8.508611598843988,-4.304807941376728,-0.1185812491696916,-3.425663493475282,-1.5018921672991044,0.7918711666666667,-4.031146097687678,15.1525,4.1587297029701285,1.6185040605942864
Fritz Mills,AA,HOU,SS,100,32,60,39,40,63,66,47,62,43,56,65,60,69,58,0,$55K  54500,Houston Humidity,6870,0.2575391666666666,0.323486,0.40901649999999995,450.3228571428571,791.1298127174377,0.9687837632736472,100.27657400993087,84.20326742233179,-9.78566700614473,-1.5337210429659913,0.5016712500259423,1.0166988414995393,-0.0057232188660453825,0.7325025,0.0,15.010761904761905,4.0695978020444326,0.8846990520015622
Garrett Moss,AA,HOU,2B,100,34,57,53,53,46,52,42,67,67,56,58,65,39,56,12,$38K  37500,Houston Humidity,6870,0.2639000000000001,0.3309558333333334,0.3825308333333331,523.04,753.6222558021545,0.952803316896479,90.83319749317553,82.94589999615,-10.972950503123009,1.226412527476686,0.7162055951109685,0.8562234908607943,-0.07964611566648237,0.7134866666666665,0.0,17.434666666666665,1.2922192314851757,0.9914253907285292
Geraldo Prieto,ML,HOU,CF,100,29,92,90,57,69,43,61,77,77,71,81,88,60,66,11,$7.2M  7200000,Houston Humidity,6870,0.25067666666666666,0.3161791666666667,0.4196509523809524,578.5804999999999,1142.154347896576,0.9693107675556218,92.17489308793465,95.41303804982297,-14.789490747331643,1.7118476378721557,3.380421836623534,5.011995875808342,-0.005322129717103375,0.7358301190476191,0.0,19.28601666666666,1.958426522456406,1.328287304632487
Graham Carmon,AAA,HOU,LF,100,30,70,62,49,72,52,40,42,47,56,68,57,49,47,10,$55K  54500,Houston Humidity,6870,0.2595358333333334,0.30933999999999995,0.4411058333333333,470.35166666666663,867.5954678058624,0.937633856692831,95.99589952442706,91.6150337209706,-4.038031774277537,-2.569535511031889,0.7465317845402551,1.5059793556875392,-0.013226788798527145,0.7504458333333333,0.0,15.678388888888888,-4.462939649207111,0.6162144393065302
Henderson Rolls,ML,HOU,SS,100,32,81,90,35,37,44,42,77,51,58,87,87,87,88,0,$550K  550000,Houston Humidity,6870,0.23085833333333342,0.30079202380952386,0.3016756666666668,501.0058333333334,983.4831904172897,0.9712140390292253,59.85105956009278,57.44500640377923,-30.50513268850439,-3.363550492842464,3.9778471871519003,8.253210306557136,0.013320918521626925,0.6024676904761906,0.0,16.70019444444445,5.05906990955396,-0.38866622106369
Hick Wilkinson,HiA,HOU,C,100,36,49,30,46,72,82,53,79,41,19,11,20,49,56,59,$27K  26250,Houston Humidity,6870,0.25633049999999996,0.3338599999999999,0.45475166666666644,409.699,640.6694056987762,0.7248910376453112,108.9427396992055,92.27800028097116,0.38037222861171416,-4.763009130953581,0.08936648262623481,-9.158686948153628,-9.309131419244384,0.7886116666666663,-0.03920783575284619,13.656633333333335,3.2956245149114,0.3398353742488501
Hootie Reginatto,RL,HOU,SS,100,19,70,91,23,17,23,13,17,44,61,68,49,73,53,4,$8K  7650,Houston Humidity,6870,0.20213666666666666,0.2760199999999999,0.30287166666666643,506.12,747.7290915250778,0.9502330735097533,57.26266240010633,45.77153142749769,-38.854556130938754,-1.7014371501666405,-2.489494312686896,-1.1408436154436947,0.08744822080885216,0.5788916666666664,0.0,16.87066666666667,3.846343063400606,-2.1145511450953833
J.T. Morla,ML,HOU,SS,100,27,75,87,57,63,79,43,50,65,54,85,86,88,76,19,$3.8M  3780000,Houston Humidity,6870,0.2586181666666667,0.31808747619047634,0.4055195,504.5033333333333,977.8549737930298,0.9711692100202366,83.17249873141685,70.83919483957119,-18.74009368170052,-4.100042047556435,2.085684431441123,5.217866094161578,0.006500701740789606,0.7236069761904763,0.0,16.816777777777776,5.030118177947684,0.42579895215535646
Jaime Brunson,ML,HOU,C,100,28,63,98,64,93,70,52,47,61,25,8,27,76,77,74,$3.6M  3600888,Houston Humidity,6870,0.2718663333333332,0.3152900000000002,0.4913900000000001,430.68583333333333,820.6157829761505,0.9630669230098651,99.94272428740197,95.00343146574087,3.1885929003448568,-2.688689636400842,-0.2173960651044796,2.6986463822486906,1.3090595454039338,0.8066800000000003,3.738734743614126,14.356194444444446,4.221274603786782,2.571625145960494
Javier Gamboa,ML,HOU,CF,100,33,75,78,49,66,50,79,41,73,50,72,86,77,81,5,$4.1M  4100888,Houston Humidity,6870,0.2580038888888889,0.3125205000000002,0.4158141666666668,507.26933333333335,986.8665072917938,0.9679512832684337,92.41670632572298,84.47331726713855,-5.380800686154337,-5.689911853365445,1.8072831663664737,3.9570412373287143,0.01492688990586766,0.728334666666667,0.0,16.90897777777778,1.6921579343137756,1.1578184524325112
Jim Gray,AAA,HOU,2B,100,22,88,98,40,78,73,43,45,27,43,63,66,71,67,3,$55K  54500,Houston Humidity,6870,0.25034897619047625,0.30556627056277064,0.42680841666666697,521.9739444444444,1057.8600068092346,0.9851734891747845,88.97164794123002,81.97131589140561,-11.911517449233378,-4.111854374750661,0.5185092084338782,1.4112764708665098,0.01847042624164882,0.7323746872294377,0.0,17.399131481481483,1.8138889005645311,0.4637259978939193
John Epstein,HiA,HOU,2B,100,20,65,31,56,42,43,41,69,55,65,81,71,52,54,11,$27K  26250,Houston Humidity,6870,0.26399416666666675,0.33925999999999995,0.3677833333333331,484.9676666666668,809.174840092659,0.9644870485536478,102.81942677240522,76.56126725008511,-10.14612032711865,0.02174277094879205,0.9566431786861652,1.91267326475268,-0.016770257952072692,0.707043333333333,0.0,16.165588888888895,1.3874740056458488,0.941513024593771
John Lowery,AAA,HOU,1B,100,32,66,51,46,60,53,38,57,50,48,59,58,63,63,8,$55K  54500,Houston Humidity,6870,0.2518740000000001,0.32175999999999993,0.4079050000000002,466.6025,811.147467136383,0.9618206243160826,92.62667703234047,89.65798728533146,-3.564192782520575,-4.418798497448382,0.38272867708794384,0.5012072267916203,-0.01640227136337956,0.7296650000000001,0.0,15.553416666666669,-6.954282125654861,0.11261745555740323
Johnathan Shumpert,AA,HOU,LF,100,29,80,75,14,90,28,33,71,30,40,51,48,48,42,16,$54K  53750,Houston Humidity,6870,0.23039499999999993,0.3040783333333334,0.45717000000000013,516.05,934.076535820961,0.933976245261195,103.97404116839421,98.02570126494864,-1.6863455622358472,-3.3057980616095533,-0.9008331783938445,2.193325514880443,-0.012237119888022327,0.7612483333333335,0.0,17.201666666666668,-4.804920451753914,0.9673725958715068
Jose Molina,ML,HOU,2B,100,25,79,93,66,47,84,58,75,50,89,83,84,50,61,4,$378K  378000,Houston Humidity,6870,0.26586458333333335,0.3257003333333334,0.39892066666666665,580.9061666666666,1053.3129811286926,0.9671897786463799,91.40396730893919,91.6666926440974,-14.25090514575639,3.2181413370603944,2.641994769664094,4.179614947046107,-0.005322129717103546,0.7246210000000001,0.0,19.36353888888889,1.8060922172988558,1.4429544001339756
Kameron McNeil,HiA,HOU,SS,100,22,74,95,38,46,59,49,49,60,79,70,67,77,68,8,$27K  26250,Houston Humidity,6870,0.25054083333333327,0.31646514285714283,0.3545903333333334,466.75233333333335,927.7541385889053,0.9657571247508769,76.48077632749704,77.18728236311858,-14.121107196387063,2.232454216883614,-0.859234268470168,-0.8092697452901179,0.008341994652741318,0.6710554761904762,0.0,15.558411111111113,4.772397832247456,0.7693165518367799
Kirk Kern,AA,HOU,2B,100,22,86,52,61,35,45,37,59,75,92,86,74,57,56,30,$38K  37500,Houston Humidity,6870,0.24870700000000004,0.31339800000000007,0.3557828095238096,495.2133333333333,973.2410981655121,0.9609889759935968,70.92642967072548,72.42045828683037,-23.37920458743387,7.282689720288386,1.467263798856432,2.9880259118901784,-0.023590474732910257,0.6691808095238096,0.0,16.50711111111111,1.6687947499408646,0.5107435888674646
Lisalverto Wilfredo,LoA,HOU,RF,100,20,75,59,33,88,68,35,79,43,36,53,36,63,51,7,$27K  26250,Houston Humidity,6870,0.25628666666666655,0.3167766666666665,0.4352700000000002,509.38883333333337,887.0985287427902,0.8048478932921249,105.34209321115912,94.88073548188466,0.67419173566947,-3.860289130556369,0.8907503427506285,2.023518529990026,0.006632019188151106,0.7520466666666668,0.0,16.97962777777778,-4.563264036742748,1.134265954989066
Marshall Benjamin,LoA,HOU,2B,100,21,83,49,61,9,21,17,33,62,87,76,50,43,49,3,$27K  26250,Houston Humidity,6870,0.221787142857143,0.2845736666666666,0.2769980000000001,490.21142857142854,832.0929518938065,0.9236521459541082,45.19081691124642,64.03549102491527,-41.29927824276833,4.038399762292803,0.3895500586811974,-0.5816430559149537,-0.02816732667148773,0.5615716666666667,0.0,16.34038095238095,1.4267711795161289,-2.023391090194715
Nestor Rios,HiA,HOU,C,100,19,53,72,50,59,59,54,66,18,28,8,16,64,42,31,$27K  26250,Houston Humidity,6870,0.2736799999999999,0.32807783333333346,0.40666333333333343,469.6323333333333,709.2338193655014,0.559772500418516,90.69469555194297,82.10239969706765,-6.486494844991639,-4.748835250666435,-0.7866219031139242,-10.586119676049506,-1.0105758937065248,0.7347411666666669,-6.156141948315834,15.654411111111111,3.6483221160776824,-0.8743366574949691
Nick Guthrie,ML,HOU,RF,100,28,84,52,4,100,72,59,53,44,30,64,60,74,64,9,$1.2M  1210000,Houston Humidity,6870,0.25567250000000014,0.31715333333333345,0.49927000000000005,545.82,987.2690756320953,0.9740390160470931,109.3473997046453,98.93074314506335,5.984703640817052,-4.648184852079503,0.03463515442677218,-3.5543242784924636,0.026436144850688886,0.8164233333333335,0.0,18.194000000000003,-5.0785446277371165,1.0983712046360996
Pat Kahnle,LoA,HOU,1B,100,19,60,83,45,53,29,42,54,13,49,41,16,26,24,12,$27K  26250,Houston Humidity,6870,0.26086000000000004,0.340055,0.4555959999999999,498.7850000000001,736.6262943744659,0.5529933077191267,100.23864133488803,101.67690180249605,-7.079376891203039,-4.934398142640762,-0.7742021537741166,-7.4098982800711175,-1.3566252570434516,0.7956509999999999,0.0,16.62616666666667,-6.315383182222788,-0.9184857182628284
Pedro Lopez,AA,HOU,2B,100,36,61,52,57,31,53,45,43,60,71,67,76,43,51,3,$38K  37500,Houston Humidity,6870,0.25898750000000004,0.29834499999999997,0.36994499999999997,484.4161666666667,792.0004447698593,0.959733116581692,87.98114446938378,77.60227150548278,-13.09042501557712,0.7968523767291525,0.5267381879671761,1.5444798081824331,-0.04732365028456719,0.6682899999999999,0.0,16.14720555555556,1.3580254539949577,0.6809493524049646
Petey Mercedes,RL,HOU,3B,100,19,74,61,28,41,37,43,26,30,54,50,43,55,49,11,$8K  7650,Houston Humidity,6870,0.24705714285714295,0.2885829999999998,0.35623928571428565,486.16,814.4555710554123,0.9021673703730256,67.64118757924228,78.36574172062673,-20.960446513970798,-3.1634401955175804,-1.4074104159059817,-0.1191385238338128,-0.020872933147756477,0.6448222857142855,0.0,16.205333333333336,1.3965287569537246,-0.669361049423036
Rafael Carrasco,LoA,HOU,3B,100,22,96,97,33,30,30,36,37,59,63,64,66,81,62,9,$27K  26250,Houston Humidity,6870,0.22658550000000008,0.2753285714285715,0.32504333333333335,521.4683333333332,1029.3424385786057,0.970524676144631,60.4399173498722,69.49082336643136,-34.22386789346749,-2.329006278416652,-1.039093836009017,-1.0739916518096857,0.006091358882542172,0.6003719047619048,0.0,17.382277777777773,1.764990463955085,-1.8625536768132607
Richie Starr,AAA,HOU,SS,100,23,84,94,39,36,61,7,79,69,59,81,81,88,84,2,$57K  57000,Houston Humidity,6870,0.2323333333333333,0.3086021428571428,0.30188616666666673,470.43699999999995,960.0407260656357,0.9703579032843639,64.86040264024902,56.86337031832161,-29.38671785676005,-2.5705268526800062,1.8441561283992152,2.1696513885655095,0.01332091852162701,0.6104883095238096,0.0,15.681233333333331,4.9384811011606775,-0.9240280505391153
Rio Burke,ML,HOU,C,100,25,75,59,66,80,42,82,74,38,22,7,23,63,69,57,$343K  343000,Houston Humidity,6870,0.269970023358994,0.34376519696969704,0.4864355825906119,468.8822067099567,904.041241645813,0.8881024477100983,107.6238058773907,97.60895835948006,-0.3739685718667164,-5.060729178046145,0.08576240205738273,-2.8476920742034415,-1.6017041774298983,0.830200779560309,-0.611878766693378,15.62940689033189,4.650417909700685,1.147547152257947
Robel Lewis,ML,HOU,3B,100,26,82,78,37,69,55,44,57,66,72,68,68,76,75,6,$327K  327000,Houston Humidity,6870,0.2360776666666668,0.3009629166666665,0.3881989285714286,525.1733333333334,983.5775821208954,0.9634895346105211,82.08415645778463,82.2127301911174,-15.864823983919985,0.8792049779262143,-0.15108197797507408,0.40342247931215897,0.008515956646191897,0.6891618452380952,0.0,17.50577777777778,1.6865184878616173,0.4646507144535185
Robert Dalesandro,AA,HOU,DH,100,23,89,60,65,61,56,58,68,48,37,36,39,37,24,18,$38K  37500,Houston Humidity,6870,0.2702533333333333,0.33880000000000005,0.41802883333333346,507.2576190476191,1012.5798709392548,0.3250843535344179,99.09503438330228,89.69897262923196,-3.390635689881815,-5.631293377899426,0.09628943231735743,0.0,0.0014016905416562029,0.7568288333333335,0.0,16.908587301587303,-13.889984512198284,-0.6050736431535741
Roger Travieso,AAA,HOU,C,100,25,81,92,9,64,45,69,40,52,24,10,38,74,74,93,$61K  61000,Houston Humidity,6870,0.24791200000000002,0.3116236666666668,0.41149550000000024,442.0409523809524,899.6423209905624,0.9578548543309244,97.61230098992502,84.17571582298433,-4.015973356710438,-3.039251623040928,-0.6529281734963088,5.048202033534245,3.7985744269592248,0.723119166666667,9.36030748412134,14.734698412698412,4.627789717029643,2.692675551527105
Ted Miller,HiA,HOU,SS,100,21,77,85,15,54,21,47,39,60,30,86,74,92,75,11,$27K  26250,Houston Humidity,6870,0.22657166666666664,0.27058119047619056,0.34173166666666677,437.6,899.0535823106766,0.9650274973550408,60.907842899641665,65.70232066154456,-27.814927568506246,-3.1752255381856798,0.2672348624050782,-0.705659331911905,0.00393910470761414,0.6123128571428573,0.0,14.586666666666668,4.624761225877966,-1.258297765191147
Theodis Stearns,RL,HOU,3B,100,19,70,54,13,57,31,18,27,21,26,50,51,59,51,12,$8K  7650,Houston Humidity,6870,0.20656999999999986,0.27569799999999994,0.37961499999999987,483.795,758.6323302984238,0.9409223500716113,79.08894480710495,78.10775458683706,-7.1922002449516915,-2.979868386851793,-1.9841648065097082,-2.0903421757975056,0.05370868586861927,0.6553129999999998,0.0,16.1265,1.3008098942016868,0.5205687916877658
Tony Wrigley,AA,HOU,SS,100,24,77,92,45,14,24,21,53,39,34,70,57,73,63,8,$38K  37500,Houston Humidity,6870,0.23200083333333343,0.29362600000000016,0.262975,465.5319047619048,840.3161710500717,0.9664933067980593,44.0417599560832,43.47200666858063,-43.731199142701946,-5.809547888341532,-0.30799654446658603,-0.4850883082618136,0.016455044816925297,0.5566010000000001,0.0,15.51773015873016,4.32261404861148,-3.0423875436083474
Vicente Gonzales,LoA,HOU,SS,100,21,84,92,41,0,30,19,53,47,39,89,72,89,79,1,$27K  26250,Houston Humidity,6870,0.22766528571428576,0.2939966666666667,0.23767499999999994,444.1423333333334,891.8573328256607,0.9681869961118118,40.86633468052778,36.442486403236025,-49.22489229226124,-5.854759751314674,0.9172677999516492,2.2893790166209933,0.01228753573659508,0.5316716666666667,0.0,14.804744444444447,4.587743481613481,-3.3661537899405882
Walt McMahon,ML,HOU,1B,100,30,77,97,46,99,67,57,65,57,35,50,40,50,44,2,$4.2M  4200000,Houston Humidity,6870,0.26525683333333333,0.3087399444444444,0.4879559999999998,553.1543333333334,981.4633240699768,0.8565105559744642,104.72257962675708,95.61814135422206,2.5689412931342095,-5.448508467087302,0.06768958637984586,1.741167972285926,-0.006291958661630638,0.7966959444444441,0.0,18.43847777777778,-8.414466084276208,0.8955784964473135
Wascar Ortiz,RL,HOU,3B,100,22,85,73,9,49,21,22,25,27,13,50,46,58,49,0,$8K  7650,Houston Humidity,6870,0.2117199999999999,0.27881999999999985,0.3380691666666666,486.3043333333333,857.9511880874634,0.9288815719343938,68.48912997586565,78.70327826177135,-19.773524538320387,-3.6019257296087286,-3.2095837955443898,-7.161943811979905,-0.0069253761420029055,0.6168891666666665,0.0,16.210144444444442,1.4711097189428384,-1.295766889129538
Willie Rivera,HiA,HOU,C,100,37,59,47,45,41,70,63,88,42,9,9,25,45,59,46,$96K  96000,Houston Humidity,6870,0.26029800000000003,0.3488023333333332,0.38391249999999993,445.69500000000005,708.5455725193024,0.6777165210231911,91.95342309657657,86.67216144084817,2.308521425055591,-4.5472724431593425,0.021896102457927873,-3.320040218656445,-1.598440025496397,0.7327148333333331,-2.878664632449214,14.8565,3.644781751642502,1.0143303076270316
Yimi Espinoza,AAA,HOU,3B,100,30,74,97,20,69,35,31,49,30,35,53,59,66,60,11,$55K  54500,Houston Humidity,6870,0.2280236111111111,0.3223995757575757,0.4150140909090909,446.7375,890.68161714077,0.975651732573976,98.25892770987494,99.23030754896826,-0.2977851288203865,-3.203751265777662,-0.04466704372008947,-0.29631199925847956,0.012601140819050184,0.7374136666666666,0.0,14.89125,1.5272318538079044,1.2720302566269674
Albert Ortiz,AA,JAX,3B,100,25,87,95,57,37,56,45,46,66,53,73,61,72,64,26,$38K  37500,Jacksonville Dolphins,6856,0.24586666666666676,0.31364971428571425,0.3384141666666666,505.35833333333335,989.2649892568588,0.9617851450684349,76.43450959668026,70.64419181908386,-18.01034156022168,-3.9869915390189385,0.5205627694005499,1.442941875440704,0.010668210821119602,0.6520638809523809,0.0,16.845277777777778,1.6962705577106636,-0.20287389407936043
Alex Reilly,AA,JAX,1B,100,29,65,70,50,51,30,36,62,45,36,39,28,44,33,16,$54K  53750,Jacksonville Dolphins,6856,0.2508186666666667,0.3595500000000004,0.4196166666666666,511.175,763.4275852441788,0.5678581562503232,102.14592225165288,92.54357070909053,-1.3521837474421556,-5.480804984770652,0.02886164363146778,-4.316143359657404,-0.09046851103871584,0.779166666666667,0.0,17.039166666666667,-6.545161053190833,-0.06603002179562027
Ali Maduro,AAA,JAX,C,100,24,69,85,71,19,27,74,82,43,25,0,33,67,76,62,$55K  54500,Jacksonville Dolphins,6856,0.2814633333333331,0.337885,0.335146,433.9961666666667,822.8688986301422,0.9894660106271691,78.78205822396232,61.669977480765695,-12.458360072930889,-6.100736381302028,0.0941249710951765,-0.7419135848527652,-0.791578720784066,0.6730309999999999,0.7095134945171759,14.46653888888889,4.232864704887563,0.010875922506696013
Benito Baez,RL,JAX,SS,100,20,69,66,24,20,25,28,32,41,50,65,51,74,57,6,$8K  7650,Jacksonville Dolphins,6856,0.1966599999999999,0.26709416666666663,0.2995632499999999,493.42,746.6496688127518,0.971104711932745,61.41063106931576,49.31945574277497,-30.341642852821078,-2.833388403526909,-2.3869192287763035,-1.540569805381308,0.013433104747033756,0.5666574166666665,0.0,16.447333333333333,3.8407904774318506,-1.4541415570193035
Braulio Cervantes,LoA,JAX,1B,100,24,95,74,1,68,39,32,76,34,10,35,22,30,31,2,$27K  26250,Jacksonville Dolphins,6856,0.23667222222222215,0.31763000000000025,0.42821416666666673,494.921,951.8868582248688,0.5403564249125566,102.75592295402441,98.91169709691991,-1.908777971533018,-4.3110362773657265,-13.227419608020984,-22.371322360386728,-2.143452006687069,0.745844166666667,0.0,16.497366666666665,-8.160895560912799,-2.0414622958592727
Brennan Rusin,HiA,JAX,RF,100,27,80,71,27,44,29,27,43,28,50,57,49,62,51,0,$54K  53750,Jacksonville Dolphins,6856,0.20215666666666654,0.2749593333333334,0.36251333333333335,476.9001666666666,870.0279166698456,0.9509317827517214,75.4173488120179,68.2704001263522,-16.755696831809008,-2.8349229145042414,-0.39658849118732037,-0.21499738690572373,-0.01186913329932862,0.6374726666666668,0.0,15.896672222222222,-4.475452246244062,-0.8450611374960681
Brett Burns,AAA,JAX,C,100,32,63,45,51,51,43,60,52,60,17,16,30,61,67,65,$55K  54500,Jacksonville Dolphins,6856,0.2611642857142856,0.30789500000000003,0.37984000000000007,417.34833333333336,719.5685411691666,0.9919602579224158,86.83221595347266,79.58125093407608,-11.054343685923493,-4.0408906357202845,-0.677452355228192,-2.9824474943153976,-0.7495764476898122,0.6877350000000001,1.2849231549738402,13.911611111111114,3.70148426527349,0.08268151720919045
Bruce Fleming,ML,JAX,SS,100,34,87,54,43,41,56,32,25,67,54,86,89,85,94,3,$2.8M  2800000,Jacksonville Dolphins,6856,0.23815380952380963,0.277155,0.3383466666666669,507.45383333333336,952.1869261264801,0.971500929853523,65.5682603058779,50.75350832157716,-33.775055864831344,-3.8172013530770412,3.8106915292187256,7.962626203064929,0.002970939774100629,0.6155016666666668,0.0,16.91512777777778,4.898080895712345,-0.787815108356276
Bubba Plawecki,HiA,JAX,2B,100,24,93,91,24,21,28,22,48,60,72,71,62,52,50,16,$38K  37500,Jacksonville Dolphins,6856,0.2184677777777777,0.31948032828282835,0.325685,509.67650000000003,965.5913381576538,0.9614681044553175,75.79970283053453,66.76106091608288,-27.286648427362138,0.3938091116196096,0.1979882943577732,0.7787627280907593,-0.02514538660159567,0.6451653282828284,0.0,16.989216666666668,1.6556778774994063,-0.752816852000173
Carlos Del Rosario,HiA,JAX,1B,100,20,70,45,8,83,35,43,77,33,54,26,28,30,28,16,$27K  26250,Jacksonville Dolphins,6856,0.24196833333333326,0.30217166666666656,0.4618749999999999,464.3325,813.4650564789772,0.4447168550643583,102.54181898213302,90.3630442697368,-1.459589953249157,-4.271546490710475,-0.1429719788426368,-3.5154542269084352,-0.8778626681502928,0.7640466666666665,0.0,15.477749999999999,-6.974151718784098,-0.07488600339120947
Christopher Graves,AA,JAX,2B,100,23,76,95,49,35,47,39,59,64,33,70,63,52,53,14,$38K  37500,Jacksonville Dolphins,6856,0.2672666666666667,0.31920666666666675,0.33831249999999996,484.9133333333333,896.6574373245239,0.9580192112770225,75.43180275586394,63.614419249943985,-17.014515224169415,-5.99937740957866,0.7630335531417022,0.9839881387708653,-0.02056853466301863,0.6575191666666667,0.0,16.163777777777778,1.537478459061255,-0.43628329529733406
Davey Sy,ML,JAX,C,100,26,65,99,80,90,81,63,85,42,57,8,35,75,69,47,$5.3M  5333333,Jacksonville Dolphins,6856,0.28755333333333327,0.3631276666666666,0.5390842857142856,488.2658333333334,932.1143490076065,0.822062240935751,141.09131125606126,118.58265592503741,26.593610141272674,-3.0242202183631406,-0.11033633654923522,2.735746065225854,0.5610069621676258,0.9022119523809522,-3.500057524826541,16.27552777777778,4.794826898187276,4.422193121515864
David Osborne,AA,JAX,C,100,24,69,80,50,35,29,5,31,37,14,13,13,72,62,54,$38K  37500,Jacksonville Dolphins,6856,0.22691999999999993,0.281176,0.30913666666666684,450.365,676.0696842074394,0.52171093688373,61.91296696612149,67.28695098886206,-25.320775797417113,-3.3830045748824484,-3.570018154323068,-5.229833969881638,-1.2904910282749371,0.5903126666666668,-1.0818927239064557,15.012166666666666,3.477724713001231,-1.665612366385622
Earl Priddy,AA,JAX,SS,100,30,81,78,36,45,12,17,51,58,71,82,62,66,61,26,$54K  53750,Jacksonville Dolphins,6856,0.22323666666666672,0.3004566666666667,0.3522024999999999,471.7165,889.2721660137177,0.9619831256161291,88.70725102353053,77.70298177856402,-13.684865716924199,-0.7787328046932478,0.5322938808006906,-0.18006160389392087,0.004798925398521281,0.6526591666666666,0.0,15.723883333333333,4.5744452984244734,0.5699325199456988
Eddie Brownson,RL,JAX,RF,100,22,91,77,26,29,16,30,39,54,72,64,57,52,49,4,$8K  7650,Jacksonville Dolphins,6856,0.20803921212121204,0.27246999999999993,0.3315766666666665,516.98,945.2320820093155,0.9436763735591784,64.03941279618462,68.00194273123816,-28.351478190044826,0.11727852576087333,-0.44284081702062383,-0.7950517090506364,-0.025145386601596327,0.6040466666666664,0.0,17.232666666666667,-4.862304948607591,-1.679045013910267
Edgar Ayala,RL,JAX,SS,100,19,57,89,15,28,11,2,40,43,35,66,57,75,58,15,$8K  7650,Jacksonville Dolphins,6856,0.19516000000000006,0.253895,0.34159799999999996,492.66333333333336,654.2025738954544,0.9594002712433819,67.12720098670638,48.60631386618986,-35.66834940348044,-3.511001119140325,0.028430170070728053,-1.3859504562139517,-0.3920874708793295,0.5954929999999999,0.0,16.422111111111114,3.365239577651514,-2.0942040289445667
Edwin Kingston,RL,JAX,1B,100,22,73,71,31,15,31,30,51,33,49,42,31,39,30,12,$8K  7650,Jacksonville Dolphins,6856,0.23618999999999993,0.3453000000000003,0.2834000000000001,512.4883333333333,768.5964843630791,0.6235087189211435,66.5204285265115,53.5328138919792,-26.055834952341055,-4.485530886962632,-2.381171347201599,-3.2731474474606577,-0.016495866155004937,0.6287000000000004,0.0,17.082944444444447,-6.589476031919402,-2.350521849027849
Ezdra Gonzales,AAA,JAX,2B,100,21,67,83,36,7,53,57,38,56,60,84,70,61,60,5,$55K  54500,Jacksonville Dolphins,6856,0.24439800000000006,0.2899732777777778,0.27447499999999997,421.1948484848485,816.9829709529877,0.9615524968884704,54.05246536863978,51.4608291224722,-36.821872398517925,-1.1566495715812781,0.3822503127682261,1.7910039175820085,-0.01214234649794049,0.5644482777777777,0.0,14.039828282828282,1.400862433046961,-2.0910671548277198
Frank Fien,ML,JAX,RF,100,23,78,58,23,95,49,92,67,32,0,66,40,70,54,11,$343K  343000,Jacksonville Dolphins,6856,0.2620396666666666,0.33019750000000003,0.515074416666667,483.211,959.1071870326996,0.8549201869072863,116.57469774562159,106.0816987958876,8.273037119096223,-3.503146183294349,1.926004122441692,3.769546126076451,-0.15421561971109707,0.845271916666667,0.0,16.107033333333334,-4.933678945641459,1.9868469555035535
