Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Antone Whitaker,ML,MC,P,100,26,46,85,44,78,65,58,79,66,81,71,58,0,0,$343K  343000,Mexico City Terremotos,2791,81.82443333333335,0.3368816666666667,0.43471166666666655,1.4775666666666671,2.24885,4.532706029507844,0.18856301056839997,0.1258047157733843,0.7715933333333332
Ben Janssen,ML,MC,P,100,28,62,99,40,91,61,63,39,72,93,75,0,0,0,$360K  360000,Mexico City Terremotos,2791,66.31600000000009,0.3240050000000005,0.37969,1.357075,1.713000000000002,4.187580107193466,0.09977154458612185,0.6280938434775198,0.7036950000000005
Brian Dong,LoA,MC,P,100,20,27,70,71,61,36,44,25,68,65,46,37,32,14,$27K  26250,Mexico City Terremotos,2791,114.14350000000015,0.3712810000000001,0.46976366666666647,1.687591666666666,1.6411749999999998,5.620991464872491,-0.15617215202724644,-2.102316023277834,0.8410446666666666
Bruce Carson,ML,MC,P,100,32,27,75,81,84,69,58,74,45,74,59,51,0,0,$0  0,Mexico City Terremotos,2791,104.53600000000002,0.3511999393939395,0.5199550000000007,1.5655333333333326,2.530799999999998,5.132799761100824,-0.019645624786669515,-1.1649009105720693,0.8711549393939402
Buddy Borkowski,AAA,MC,P,100,27,24,93,57,84,47,40,92,75,71,73,63,45,0,$62K  62000,Mexico City Terremotos,2791,78.3305333333333,0.34031499999999987,0.4648583333333334,1.4478499999999996,2.6191524999999984,4.631398843515741,0.30729359656957456,-0.011978279183589407,0.8051733333333333
Butch Burns,ML,MC,P,100,26,31,57,80,74,52,57,85,48,74,61,51,54,0,$0  0,Mexico City Terremotos,2791,145.29400000000024,0.35061000000000075,0.4609600000000005,1.530466666666667,1.6761999999999966,5.1915074190068795,-0.10122985372583121,0.18825053667315347,0.8115700000000012
Chili Hernandez,HiA,MC,P,100,23,21,85,85,75,39,48,86,46,63,43,55,52,0,$27K  26250,Mexico City Terremotos,2791,117.7168000000001,0.35494600000000015,0.48875316666666657,1.6124142857142845,1.969954999999999,5.035230329952605,0.15489783161486342,-0.9271123258340838,0.8436991666666667
Chris Haney,ML,MC,P,100,35,23,65,64,88,77,75,75,72,68,74,35,59,0,$5.8M  5800000,Mexico City Terremotos,2791,144.1590000000002,0.29367999999999955,0.38540083333333347,1.1813333333333353,2.4830773809523787,4.524079934353707,0.665274988463224,2.3269039602148163,0.679080833333333
Collin Heredia,LoA,MC,P,100,23,69,89,32,58,50,50,79,68,72,55,0,0,0,$27K  26250,Mexico City Terremotos,2791,77.34734999999999,0.35210199999999986,0.4787500000000001,1.5081499999999994,1.7876633333333338,4.799324818875633,-0.13532763690301017,-0.009226276572522996,0.8308519999999999
Damaso Bonifacio,AAA,MC,P,100,27,22,90,69,55,70,68,39,81,77,66,57,53,54,$59K  59000,Mexico City Terremotos,2791,117.8042500000001,0.3394460714285714,0.4178999999999998,1.4257733333333333,1.5089650000000001,4.808628310484155,0.34345710531526896,0.6975770230328971,0.7573460714285712
Davey Henderson,AAA,MC,P,100,24,27,62,80,75,54,46,48,62,91,71,44,46,0,$59K  59000,Mexico City Terremotos,2791,111.67776666666677,0.3447766666666666,0.470259761904762,1.489158333333333,2.081066666666667,4.862207148737384,0.267305116069035,0.11964253864817603,0.8150364285714287
Dixon Cunningham,AAA,MC,P,100,22,44,86,47,59,63,52,82,52,81,64,49,0,0,$55K  54500,Mexico City Terremotos,2791,78.67379999999999,0.3589083333333334,0.4620269999999999,1.6114000000000006,1.8109000000000006,4.82511906655739,-0.1880175179237554,-0.317487239304288,0.8209353333333334
Douglas Goforth,AAA,MC,P,100,27,19,83,89,53,51,67,76,44,83,69,52,9,0,$64K  64000,Mexico City Terremotos,2791,101.29191666666675,0.34266277777777765,0.4608050000000001,1.4810071428571434,1.6872666666666658,4.926539454516281,0.31128484866725814,-0.05458466918125646,0.8034677777777777
Glenallen Buhner,LoA,MC,P,100,24,27,82,95,73,36,29,40,44,63,54,39,18,0,$27K  26250,Mexico City Terremotos,2791,119.28753333333344,0.3720420000000001,0.533624,1.7434583333333324,2.193274999999998,5.249120167380983,0.08494026669217225,-1.5093718475145241,0.9056660000000001
Gregory Parnell,LoA,MC,P,100,21,31,91,78,67,37,31,34,79,59,55,30,28,36,$27K  26250,Mexico City Terremotos,2791,115.44925000000012,0.3828208333333334,0.5545400000000003,1.852149999999999,1.7709055555555553,5.501102645654636,-0.05789781701938503,-2.255939772609011,0.9373608333333336
Guy Tunkel,ML,MC,P,100,32,71,53,35,89,71,58,80,81,86,61,0,0,0,$1.4M  1400000,Mexico City Terremotos,2791,63.486166666666584,0.3114,0.3585899999999996,1.3090999999999982,2.158400000000003,3.8925051842127174,0.3044893752756091,0.8540060860393913,0.6699899999999996
Hanley Lazzeri,AAA,MC,P,100,25,27,74,80,49,69,69,51,78,74,73,57,44,0,$55K  54500,Mexico City Terremotos,2791,138.418142857143,0.35167249999999994,0.4145816666666667,1.548842539682539,1.6005841666666663,4.761492575706367,0.105506132398635,0.7129247127790849,0.7662541666666667
Hiram Shumpert,ML,MC,P,100,25,21,93,69,85,53,48,78,63,72,74,56,65,28,$0  0,Mexico City Terremotos,2791,110.47233333333342,0.3397000000000002,0.47940999999999945,1.4939000000000002,2.412835714285713,4.589845845232,0.42136496819975394,-1.134128031372189,0.8191099999999997
Jason Zimmermann,RL,MC,P,100,22,32,49,66,75,24,33,77,65,58,47,31,27,0,$27K  26250,Mexico City Terremotos,2791,113.29100000000012,0.3883050000000001,0.5794949999999996,1.955583333333332,1.8811499999999999,5.810912832957548,-0.14026879855501645,-2.1982926628452417,0.9677999999999998
Kelly Knotts,AAA,MC,P,100,24,76,91,34,84,43,50,87,6,89,68,0,0,0,$55K  54500,Mexico City Terremotos,2791,72.11799999999992,0.3341996666666667,0.4784149999999998,1.4740499999999996,2.093699999999999,4.982412463012351,-0.14982147530168177,0.0222323343634799,0.8126146666666665
Kevin Chapman,AAA,MC,P,100,27,44,84,49,77,59,47,77,70,81,60,54,0,0,$62K  62000,Mexico City Terremotos,2791,71.82833333333336,0.3368783333333334,0.4547840000000003,1.4576933333333322,2.055356666666667,4.471961008639433,0.11254140965010061,0.4263679871156551,0.7916623333333337
Kolten Tatis,RL,MC,P,100,23,34,53,60,38,46,34,43,52,72,52,46,40,0,$27K  26250,Mexico City Terremotos,2791,94.2595,0.38482,0.5388799999999999,1.9074416666666667,1.1252000000000004,5.921673158229817,-0.5738657181546347,-1.5665884521751923,0.9237
Luis Andino,AAA,MC,P,100,23,94,68,49,81,67,70,84,41,85,75,0,0,0,$57K  57000,Mexico City Terremotos,2791,93.14250000000001,0.3259405000000001,0.42705147619047623,1.3779174242424241,2.387218333333333,4.435251859442681,0.37539890028338135,0.7027722042090535,0.7529919761904763
Mandy Mirabelli,AA,MC,P,100,25,29,97,85,53,71,53,34,27,85,63,44,51,35,$55K  54500,Mexico City Terremotos,2791,149.20910000000015,0.34961966666666666,0.4666462500000001,1.5637750000000004,1.6636166666666674,5.117352939552059,-0.10391048389975559,-0.11304051072736859,0.8162659166666668
Manuel Juarez,RL,MC,P,100,22,23,59,90,80,44,37,47,36,66,63,49,36,0,$27K  26250,Mexico City Terremotos,2791,127.77200000000018,0.3515561904761906,0.48200900000000035,1.54705,2.0586,4.909344713328984,0.2779191568976783,0.5537073997120799,0.8335651904761909
Mario Melancon,AA,MC,P,100,26,72,96,36,81,44,52,45,41,79,62,0,0,0,$38K  37500,Mexico City Terremotos,2791,76.53800000000003,0.3434949999999998,0.47037416666666687,1.4743968253968254,2.278866666666666,5.021360824325535,-0.2246795175608406,-0.13801012390658687,0.8138691666666666
Matt Starling,AA,MC,P,100,23,22,87,72,61,55,67,75,14,75,66,29,40,0,$38K  37500,Mexico City Terremotos,2791,121.50908333333348,0.35091607142857145,0.46823833333333303,1.4912657142857138,1.9271883333333342,5.121460442121287,0.2879884957545252,0.15640019863388663,0.8191544047619045
Miguel Cabral,LoA,MC,P,100,20,85,80,39,65,34,26,75,58,70,61,0,0,0,$27K  26250,Mexico City Terremotos,2791,91.36500000000002,0.38442166666666666,0.5779999999999997,1.8912666666666669,1.9376088095238087,5.211334498729586,-0.33737074808449796,-1.3844407096600184,0.9624216666666664
Miguel Inciarte,AAA,MC,P,100,24,32,91,65,77,75,79,79,82,86,69,51,51,0,$55K  54500,Mexico City Terremotos,2791,154.7146666666668,0.3087108333333333,0.37200000000000005,1.2513366666666668,2.427885357142857,3.8088003659724112,1.420954544423844,2.594049410435933,0.6807108333333334
Miguel Seguignol,LoA,MC,P,100,19,30,94,67,24,51,43,83,72,82,61,40,0,0,$27K  26250,Mexico City Terremotos,2791,97.52475000000008,0.4312600000000002,0.4945558333333334,2.0184000000000015,0.9227499999999993,6.67150884990831,-1.4454706541113975,-2.147488532249577,0.9258158333333336
Myron Shaw,AA,MC,P,100,24,59,79,37,46,54,59,79,56,86,70,0,0,0,$38K  37500,Mexico City Terremotos,2791,76.25164880952383,0.37423500000000004,0.4598305714285715,1.7116966666666664,1.6019499999999995,5.159332746063562,-0.17737647273582016,-1.1102851776289941,0.8340655714285715
Nefi Pena,RL,MC,P,100,21,25,61,81,62,27,39,77,26,60,49,33,37,17,$27K  26250,Mexico City Terremotos,2791,123.03150000000011,0.3693978333333334,0.5042500000000003,1.7966683333333324,1.873156904761905,5.272014644738788,-0.03583976470562259,-2.414813883159538,0.8736478333333337
Otis Prinz,ML,MC,P,100,27,24,80,78,59,63,62,89,67,80,73,69,47,40,$360K  360000,Mexico City Terremotos,2791,163.73850000000004,0.34754466666666617,0.45569000000000043,1.5375333333333339,1.6995250000000022,5.364617308395826,-0.1156351516887603,0.44746759292774607,0.8032346666666665
Philip Logan,AA,MC,P,100,21,87,73,27,85,65,68,89,82,78,70,0,0,0,$38K  37500,Mexico City Terremotos,2791,69.47423333333337,0.3304771428571427,0.3977902857142858,1.416348333333333,2.3485116666666657,4.074619094165265,0.2340629026546605,0.5939309900000391,0.7282674285714286
Reynaldo Rodriguez,LoA,MC,P,100,20,37,81,25,42,47,53,85,88,75,68,38,0,0,$27K  26250,Mexico City Terremotos,2791,59.98333333333334,0.38522000000000006,0.4448166666666665,1.7785499999999999,1.3594000000000006,5.171169235320119,-0.4095865129246939,-0.579186670271741,0.8300366666666665
Ricardo Montanez,AAA,MC,P,100,23,25,92,57,69,69,62,40,54,74,57,48,44,21,$55K  54500,Mexico City Terremotos,2791,91.42325000000002,0.3330480833333334,0.4181781666666668,1.4206833333333333,1.9280276190476184,4.4286039628440985,0.29616056883513847,0.7864663449809435,0.7512262500000002
Richard Gao,ML,MC,P,100,28,30,99,84,42,75,73,86,72,84,76,63,52,42,$0  0,Mexico City Terremotos,2791,165.22050000000027,0.3551489999999997,0.41648999999999986,1.5767000000000007,1.3464,4.971338025896532,0.26125611305686863,1.2572521436109492,0.7716389999999995
Rodrigo Fernandez,RL,MC,P,100,23,24,66,89,52,31,35,34,35,64,56,49,33,0,$8K  7650,Mexico City Terremotos,2791,125.15757142857154,0.3662526666666664,0.49938666666666665,1.760028333333333,1.7274399999999994,5.50937907141734,-0.21144663013974033,-1.5000493237964512,0.865639333333333
Russell Dixon,LoA,MC,P,100,23,24,85,93,32,39,47,78,74,74,65,49,39,29,$27K  26250,Mexico City Terremotos,2791,120.46533333333348,0.42369,0.515775666666667,2.0079500000000006,0.9011833333333331,6.5986148864716565,-0.9117805622806893,-1.611610474794786,0.939465666666667
Sal Wright,ML,MC,P,100,30,57,76,14,88,90,65,94,54,85,77,67,0,0,$3.2M  3200000,Mexico City Terremotos,2791,46.023333333333255,0.2701874999999995,0.31987000000000043,0.980425000000001,4.183499999999999,3.2295428612493775,0.26273444130578283,1.0521122832981336,0.5900574999999999
Sammy Floyd,ML,MC,P,100,33,37,47,34,66,83,76,88,81,79,69,58,0,0,$0  0,Mexico City Terremotos,2791,85.1385000000001,0.3242000000000003,0.3817125,1.3169999999999975,2.446049999999999,3.709100604523255,0.7200460143632398,1.3407109642771884,0.7059125000000004
Tom Ohman,LoA,MC,P,100,21,11,81,75,46,30,30,77,72,62,50,42,24,0,$27K  26250,Mexico City Terremotos,2791,74.32696666666666,0.3810099999999999,0.5522793333333332,1.9177333333333337,1.624475,5.655144880752444,-0.011769341875934258,-2.0000913626393393,0.9332893333333332
Tori Petersen,ML,MC,P,100,33,65,38,38,55,82,71,70,66,87,73,0,0,0,$0  0,Mexico City Terremotos,2791,92.27943333333346,0.3566366666666664,0.4112299999999998,1.5221699999999987,1.8004999999999995,4.327329471108394,0.29215231985065737,0.8603331499289351,0.7678666666666663
Vin Rodriguez,RL,MC,P,100,21,23,41,62,47,46,65,40,41,62,49,43,51,31,$8K  7650,Mexico City Terremotos,2791,110.61466666666676,0.36214857142857126,0.46703199999999995,1.6149666666666664,1.715175,5.405339684179624,-0.00010912258557349008,0.3033785432397562,0.8291805714285712
Yadier Rosales,RL,MC,P,100,19,90,67,18,28,44,31,69,74,79,58,0,0,0,$8K  7650,Mexico City Terremotos,2791,61.717416666666665,0.4307300000000002,0.53913,2.1157666666666692,0.9458749999999995,6.802532814162106,-0.5756568187656296,-1.380958219222541,0.9698600000000002
Al Cabeza,ML,MIL,P,100,40,50,59,16,57,57,68,44,61,63,64,0,0,0,$3.8M  3800000,Milwaukee Brats N Beer,2786,50.87749999999999,0.31848499999999985,0.44890666666666673,1.439825,1.8024,4.898508999409382,-0.544328380266354,-0.7419456126497442,0.7673916666666666
Alberth Frazier,AAA,MIL,P,100,24,29,89,79,68,22,24,40,39,59,53,29,0,0,$55K  54500,Milwaukee Brats N Beer,2786,119.66141666666675,0.38870999999999994,0.5790600000000005,1.8791916666666668,2.0366,5.544013439718213,-0.2573241144301424,-4.344185049010339,0.9677700000000005
Bobby Ray Vogt,HiA,MIL,P,100,21,4,58,80,39,51,46,27,0,59,55,39,0,0,$27K  26250,Milwaukee Brats N Beer,2786,80.93406428571431,0.38387,0.48373500000000014,1.8637833333333345,1.1286999999999998,5.887118414226686,-0.5383273048815649,-0.8331680851546196,0.8676050000000002
Brett Carson,AA,MIL,P,100,22,26,86,65,75,34,49,84,55,73,58,45,49,0,$38K  37500,Milwaukee Brats N Beer,2786,97.2963333333334,0.35296666666666654,0.4808050000000001,1.58785,1.9135566666666668,5.035166778776561,0.09831872997019875,-0.5330250144109719,0.8337716666666666
Charles Pickering,RL,MIL,P,100,23,87,68,30,58,19,16,75,27,50,47,27,0,0,$8K  7650,Milwaukee Brats N Beer,2786,70.33066666666667,0.3918600000000002,0.5914700000000002,2.008383333333331,1.9842499999999998,5.516926800309878,-0.18906852177310113,-1.8822622478996447,0.9833300000000004
Chief Sheldon,AA,MIL,P,100,24,24,89,67,63,18,26,56,34,55,44,31,29,0,$38K  37500,Milwaukee Brats N Beer,2786,124.61950000000013,0.39694933333333354,0.583326666666667,2.051349999999997,2.052516666666666,5.76344872854276,-0.05926737759079793,-4.001833847472978,0.9802760000000006
Chris Jarvis,LoA,MIL,P,100,22,28,82,89,37,29,21,22,68,70,47,38,0,0,$27K  26250,Milwaukee Brats N Beer,2786,121.43025000000013,0.3949557142857143,0.5791,2.0012200000000018,1.0901249999999991,6.054023458717666,-0.7270242391758059,-4.761292977013724,0.9740557142857142
Christopher Harvey,LoA,MIL,P,100,24,5,77,45,30,27,35,78,46,58,46,43,0,0,$27K  26250,Milwaukee Brats N Beer,2786,103.27800000000005,0.4290650000000004,0.5320433333333335,2.1328000000000022,0.8966499999999996,6.890926078373052,-0.24673443099675638,-2.1936231652609326,0.9611083333333339
Coco Nimmo,RL,MIL,P,100,19,48,83,36,57,21,21,74,38,57,49,30,0,0,$8K  7650,Milwaukee Brats N Beer,2786,106.37583333333338,0.39096733333333333,0.57874,1.932491666666666,2.070566666666667,5.540270911956676,-0.45308718208791354,-2.146345495228248,0.9697073333333334
Cristobal Sierra,ML,MIL,P,100,37,49,54,43,71,73,72,63,32,79,79,59,0,0,$5.9M  5900000,Milwaukee Brats N Beer,2786,92.3789166666667,0.32498271212121194,0.4019933333333335,1.343563809523809,2.405656666666667,4.270413162700717,0.3178965803058751,0.7838921963331045,0.7269760454545454
Darron Terry,AAA,MIL,P,100,24,33,97,77,31,19,21,84,48,56,48,28,0,0,$55K  54500,Milwaukee Brats N Beer,2786,122.74900000000008,0.42941000000000007,0.5944200000000004,2.1697000000000015,0.9289999999999992,6.828971102969612,-1.463654463315903,-4.870120363993194,1.0238300000000005
Dock Henry,AA,MIL,P,100,22,25,74,79,49,38,47,30,66,70,63,45,45,0,$38K  37500,Milwaukee Brats N Beer,2786,109.96550000000008,0.36814500000000017,0.4877091666666666,1.71175,1.4519666666666657,5.5440121857233,-0.22835676906386135,-0.9827838182237092,0.8558541666666668
Don Burch,ML,MIL,P,100,29,68,99,26,55,79,69,98,62,98,63,0,0,0,$0  0,Milwaukee Brats N Beer,2786,79.23633333333335,0.32239726190476165,0.3589420000000004,1.289237857142856,2.0254000000000034,4.291230254299794,0.16061955346547915,1.7835611958527295,0.681339261904762
Ed Franco,AA,MIL,P,100,25,21,97,85,36,20,30,41,51,74,45,37,31,16,$61K  61000,Milwaukee Brats N Beer,2786,110.46750000000011,0.41858000000000034,0.55166,2.006150000000001,1.0851999999999997,6.149383664374591,-0.8043450052011363,-2.8393544918458504,0.9702400000000004
Edgar Tovar,AA,MIL,P,100,23,62,90,30,75,31,45,68,30,65,70,0,0,0,$38K  37500,Milwaukee Brats N Beer,2786,70.89866666666666,0.34823466666666675,0.4964499999999997,1.6199,2.086216666666666,5.336564481983816,-0.369222345987816,-0.628728938395524,0.8446846666666665
Felix Waters,LoA,MIL,P,100,24,27,73,68,71,29,22,20,27,62,46,30,35,0,$27K  26250,Milwaukee Brats N Beer,2786,127.1174166666668,0.388189333333333,0.5797400000000001,1.8855533333333314,2.3823999999999996,5.629093586308637,0.21105460958324168,-3.3432897718542307,0.9679293333333332
George Barnes,AA,MIL,P,100,24,24,73,53,42,24,28,32,52,54,42,25,32,0,$38K  37500,Milwaukee Brats N Beer,2786,122.21500000000009,0.39010000000000006,0.5727633333333334,1.9706433333333342,1.1875999999999998,6.084051987753226,-0.323678302451281,-2.397524609118847,0.9628633333333334
Gerald Obispo,RL,MIL,P,100,19,42,81,22,10,10,13,41,20,47,43,25,0,0,$8K  7650,Milwaukee Brats N Beer,2786,62.28792499999995,0.431945,0.614545,2.1844250000000036,0.8389999999999991,7.125463566295687,-0.04296296051986216,-2.7476961267263067,1.04649
Gerald Sparks,LoA,MIL,P,100,19,80,54,30,25,20,22,63,40,52,39,0,0,0,$27K  26250,Milwaukee Brats N Beer,2786,72.05065757575758,0.4319399999999999,0.6125300000000001,2.1454500000000025,0.9448899999999996,7.1232902880430995,-0.13352228495240182,-2.6479845930927945,1.04447
Henry Gallic,LoA,MIL,P,100,24,53,94,20,62,31,38,34,53,70,63,40,0,0,$27K  26250,Milwaukee Brats N Beer,2786,53.46049999999997,0.36988333333333334,0.4811986666666667,1.7350166666666669,1.5225399999999987,5.234165944561016,-0.23070453130349822,-1.4702550287303735,0.8510820000000001
Homer Thomson,AAA,MIL,P,100,24,20,70,87,50,25,23,46,49,57,40,43,33,23,$55K  54500,Milwaukee Brats N Beer,2786,101.37616666666672,0.3708400000000001,0.5864700000000002,1.9265416666666666,1.8828125000000002,5.650491525592281,-0.09261033285128704,-4.160089121928953,0.9573100000000003
Javy Peron,ML,MIL,P,100,31,17,97,98,83,53,76,53,55,82,80,60,40,22,$5.2M  5200000,Milwaukee Brats N Beer,2786,161.33900000000023,0.3283183333333327,0.4264386666666667,1.3647999999999993,2.0135116666666675,4.73231554403262,0.38152022767271526,1.3760904152446864,0.7547569999999995
Jim Messmer,RL,MIL,P,100,19,57,66,26,33,20,21,31,54,53,47,23,0,0,$8K  7650,Milwaukee Brats N Beer,2786,68.25999999999999,0.42826000000000003,0.5997400000000002,2.1653000000000024,0.8757499999999997,6.951220036627681,-0.05451658902461297,-2.366115212670626,1.0280000000000002
Jordany Leon,AA,MIL,P,100,23,27,72,63,27,45,60,33,83,83,67,47,49,46,$38K  37500,Milwaukee Brats N Beer,2786,104.10091666666669,0.4162300000000001,0.47034899999999985,1.9095666666666662,0.8149499999999996,6.574068961953666,-1.3139568850552,-0.9287959596097766,0.886579
Kenshin Donald,AAA,MIL,P,100,22,29,66,65,33,53,58,24,46,85,63,72,27,0,$55K  54500,Milwaukee Brats N Beer,2786,105.20379166666675,0.4173400000000001,0.47679000000000016,1.9916999999999994,0.9574999999999995,6.52026437921167,-1.0640630290841853,-0.6073745772895808,0.8941300000000003
Kip Blake,HiA,MIL,P,100,24,23,93,93,71,34,34,79,71,59,43,34,24,0,$27K  26250,Milwaukee Brats N Beer,2786,114.97120000000007,0.3919778333333334,0.5563699999999998,1.8624449999999997,1.900319999999999,5.590575213647456,-0.009865873819474874,-1.6935837652054127,0.9483478333333333
Larry Harriger,LoA,MIL,P,100,22,45,83,29,41,31,24,43,0,56,45,36,0,0,$27K  26250,Milwaukee Brats N Beer,2786,60.679907142857125,0.39159166666666684,0.5878900000000001,2.056541666666668,1.1477750000000002,6.112623072365924,-0.6172949396902592,-2.6201434652680287,0.979481666666667
Lisalverto Seanez,AAA,MIL,P,100,22,19,79,85,65,21,19,47,9,56,47,25,20,0,$55K  54500,Milwaukee Brats N Beer,2786,101.67413333333342,0.39832416666666665,0.5948700000000001,2.0118333333333323,1.900440476190477,5.888614916025128,-0.3055223424505493,-4.701002886967504,0.9931941666666668
Lou Lowe,ML,MIL,P,100,34,20,75,61,92,59,65,42,39,76,76,60,43,17,$0  0,Milwaukee Brats N Beer,2786,99.65550000000005,0.31746276190476236,0.4089813333333339,1.2527499999999983,2.2362499999999987,4.667186572291859,0.04111878916053362,1.1708677173358146,0.7264440952380963
Lou O'Malley,LoA,MIL,P,100,21,70,67,29,67,19,24,40,41,61,54,0,0,0,$27K  26250,Milwaukee Brats N Beer,2786,73.23279999999997,0.3871900000000002,0.5869766666666667,1.9004599999999976,1.3630249999999997,5.815631755033527,-1.04612158872952,-2.1190221586517293,0.9741666666666668
Luigi Estalella,LoA,MIL,P,100,24,41,64,22,76,30,23,45,23,56,54,50,0,0,$27K  26250,Milwaukee Brats N Beer,2786,62.94841666666662,0.3770000000000001,0.5802733333333331,1.8585249999999989,2.3041499999999995,5.741708966991294,-0.2168584590353448,-1.2254702972076152,0.9572733333333332
Marcus Wisler,RL,MIL,P,100,19,63,49,12,28,25,17,78,72,69,46,0,0,0,$8K  7650,Milwaukee Brats N Beer,2786,58.45408333333334,0.4321833333333334,0.5832299999999999,2.141200000000002,1.0122999999999995,6.97641554598193,-0.7539767317349305,-2.3682681244980155,1.0154133333333333
Nash Leake,RL,MIL,P,100,19,16,79,54,60,52,43,74,47,53,42,39,31,0,$8K  7650,Milwaukee Brats N Beer,2786,124.74800000000009,0.3635835,0.49756666666666666,1.7064516666666665,1.7038458333333326,5.247524320594498,0.4436118349596019,-0.20792710447504428,0.8611501666666667
Nick Burks,ML,MIL,P,100,32,76,81,29,90,66,72,79,83,87,81,0,0,0,$3.9M  3945000,Milwaukee Brats N Beer,2786,61.95700000000008,0.26208000000000004,0.3191774999999998,1.0413833333333316,3.4523666666666606,2.883234181699432,0.6644811951377357,1.673853777079043,0.5812574999999998
Nigel Thomas,HiA,MIL,P,100,21,28,85,60,65,16,21,76,58,66,54,48,36,0,$27K  26250,Milwaukee Brats N Beer,2786,115.6933333333334,0.38449633333333344,0.5661800000000002,1.9533124999999993,2.0448999999999997,5.480187796560386,0.3588546652575282,-1.9881447473185103,0.9506763333333337
Oleg Howard,AAA,MIL,P,100,23,86,80,20,38,51,63,92,95,84,81,69,0,0,$55K  54500,Milwaukee Brats N Beer,2786,59.8975833333333,0.3859699999999999,0.4496493333333334,1.8637000000000004,1.2564565476190472,5.190093849900796,-0.5039092777103991,-0.38518371339854407,0.8356193333333333
Oscar Glover,AAA,MIL,P,100,23,24,92,79,31,20,18,55,63,56,42,22,41,24,$55K  54500,Milwaukee Brats N Beer,2786,116.45600000000012,0.43065000000000003,0.6121900000000003,2.1614500000000025,0.8434333333333329,6.948934621364817,-1.1718232052995927,-4.351732695393512,1.0428400000000004
Pat Beirne,RL,MIL,P,100,19,42,91,27,45,15,18,64,31,54,46,24,0,0,$8K  7650,Milwaukee Brats N Beer,2786,60.23123809523807,0.40007624999999997,0.5968950000000001,2.029850000000002,1.45464,5.9291825240533695,0.27129100974780157,-2.662429299468003,0.9969712500000001
Pat Swann,AAA,MIL,P,100,22,28,69,81,67,18,21,77,54,51,48,35,27,0,$55K  54500,Milwaukee Brats N Beer,2786,124.16333333333341,0.3977833333333336,0.5920100000000003,1.9170999999999991,1.8035500000000002,5.924888396168111,-0.1336369592604919,-4.434245788736345,0.9897933333333339
Pedro Santiago,LoA,MIL,P,100,20,27,68,56,40,25,32,65,92,71,59,29,54,34,$27K  26250,Milwaukee Brats N Beer,2786,98.84033333333342,0.39512000000000014,0.5468900000000001,1.9204250000000018,1.368842857142858,5.838192086306923,-0.007008528200642203,-2.0469381599953556,0.9420100000000002
Quinn Ulrich,AAA,MIL,P,100,24,35,80,19,95,66,56,79,72,71,89,46,70,32,$61K  61000,Milwaukee Brats N Beer,2786,51.512999999999984,0.33628566666666665,0.4229321666666666,1.4493816666666663,2.924183333333333,3.913366782623052,0.24951292738117567,0.7768013298105417,0.7592178333333333
Raymond Thurman,RL,MIL,P,100,19,17,93,68,59,42,54,45,55,74,64,41,39,36,$8K  7650,Milwaukee Brats N Beer,2786,87.77585000000005,0.3622664285714287,0.4874122142857141,1.6201233333333331,1.677879761904762,5.3728534360629405,-0.017287547448159173,-0.49136083524733587,0.8496786428571428
Richie Everett,HiA,MIL,P,100,23,50,94,37,69,50,41,85,35,73,61,41,0,0,$27K  26250,Milwaukee Brats N Beer,2786,64.38374999999996,0.36220399999999997,0.48053000000000007,1.6002699999999999,1.99065,4.971669680980135,-0.23078603673782283,-0.45432485403958034,0.8427340000000001
Ron Stewart,AAA,MIL,P,100,37,15,38,39,51,43,40,37,55,52,47,44,33,33,$0  0,Milwaukee Brats N Beer,2786,130.97683333333347,0.3708796666666667,0.47801416666666663,1.7222842857142857,2.056208333333334,5.152726747919992,0.7247970229450423,-0.7761879996138954,0.8488938333333333
Russ Pence,ML,MIL,P,100,33,38,78,38,75,61,79,38,73,87,83,77,0,0,$3.9M  3885000,Milwaukee Brats N Beer,2786,78.49386666666668,0.32154999999999956,0.3993580000000004,1.3507000000000005,2.058049999999999,4.518877496063456,-0.0030938637454992223,1.1224304238467333,0.7209079999999999
Saul Azocar,AAA,MIL,P,100,27,54,82,22,93,65,58,21,40,83,47,0,0,0,$61K  61000,Milwaukee Brats N Beer,2786,57.2563333333333,0.34362266666666663,0.4191383333333333,1.474966666666666,2.5108666666666677,4.216828924963416,0.005874193474664173,0.3731811270991992,0.7627609999999999
Shane Adkinson,ML,MIL,P,100,33,16,75,85,81,66,73,26,57,87,76,70,79,71,$7.2M  7200000,Milwaukee Brats N Beer,2786,163.19410714285723,0.2982149999999996,0.3802889999999997,1.1980500000000003,1.9104999999999996,4.359348064232366,0.9354847260906449,3.4146332704625224,0.6785039999999993
Steven Epstein,LoA,MIL,P,100,21,24,49,93,29,23,24,46,43,60,47,21,16,0,$27K  26250,Milwaukee Brats N Beer,2786,112.42746666666677,0.42730999999999997,0.5958299999999999,2.1204000000000023,0.8610666666666663,6.903092928148936,-1.1752172337392037,-4.212715142798955,1.0231399999999997
